version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Nov 27 12:19:57 2017	2	1	40::37	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	1	
21622	Mon Nov 27 12:20:05 2017	2	2	114::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	8	110	2	
21622	Mon Nov 27 12:20:23 2017	2	3	320::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	43	6	110	3	
21622	Mon Nov 27 12:20:42 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	4	
21622	Mon Nov 27 12:20:49 2017	2	5	213::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	58	7	110	5	
21622	Mon Nov 27 12:21:08 2017	2	6	234::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	2	110	6	
21622	Mon Nov 27 12:21:27 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	7	
21622	Mon Nov 27 12:21:35 2017	2	8	97::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	8	110	8	
21622	Mon Nov 27 12:21:53 2017	2	9	227::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	51	2	110	9	
21622	Mon Nov 27 12:22:11 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	10	
21622	Mon Nov 27 12:22:40 2017	3	1	192::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	51	7	110	11	
21622	Mon Nov 27 12:22:59 2017	3	2	231::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	49	2	110	12	
21622	Mon Nov 27 12:23:16 2017	3	3	222::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	98	8	110	13	
21622	Mon Nov 27 12:23:36 2017	3	4	195::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	97	2	110	14	
21622	Mon Nov 27 12:23:55 2017	3	5	237::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	99	5	110	15	
21622	Mon Nov 27 12:24:14 2017	3	6	253::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	7	110	16	
21622	Mon Nov 27 12:24:32 2017	3	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	17	
21622	Mon Nov 27 12:24:40 2017	3	8	228::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	100	8	110	18	
21622	Mon Nov 27 12:24:57 2017	3	9	130::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	999	3	110	19	
21622	Mon Nov 27 12:25:16 2017	3	10	247::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	102	6	110	20	
21622	Mon Nov 27 12:25:35 2017	3	11	221::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	102	3	110	21	
21622	Mon Nov 27 12:25:52 2017	3	12	225::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	102	2	110	22	
