CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:40:12';0001,000;'ACT:PROB';204273,168;0737,000;2526801,000;2322527,832;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0002,000;'ACT:PROB';176975,954;0692,000;2177739,000;2000763,046;-0550,000;9999,000;9999,000;0069,000;1806141540,000
'14/06/2018 15:40:12';0003,000;'ACT:PROB';536392,016;0622,000;1614451,000;1078058,984;-0550,000;0071,000;9999,000;0040,000;1806141540,000
'14/06/2018 15:40:12';0004,000;'ACT:PROB';530866,795;0723,000;2001458,000;1470591,205;-0550,000;0054,000;9999,000;0035,000;1806141540,000
'14/06/2018 15:40:12';0005,000;'ACT:PROB';139653,015;0671,000;2806507,000;2666853,985;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0006,000;'ACT:PROB';1017747,089;0639,000;2215582,000;1197834,911;-0550,000;9999,000;9999,000;0055,000;1806141540,000
'14/06/2018 15:40:12';0007,000;'ACT:PROB';138927,175;0613,000;1725774,000;1586846,825;-0550,000;0045,000;0044,000;0037,000;1806141540,000
'14/06/2018 15:40:12';0008,000;'ACT:PROB';129355,688;0625,000;1194939,000;1065583,313;-0550,000;0059,000;0058,000;0049,000;1806141540,000
'14/06/2018 15:40:12';0009,000;'ACT:PROB';126834,900;0612,000;1739587,000;1612752,100;-0550,000;0043,000;0042,000;0035,000;1806141540,000
'14/06/2018 15:40:12';0010,000;'ACT:PROB';123687,874;0607,000;1628499,000;1504811,126;-0550,000;0041,000;0040,000;0035,000;1806141540,000
'14/06/2018 15:40:12';0011,000;'ACT:PROB';187706,057;0660,000;3816014,000;3628307,943;-0550,000;0074,000;0073,000;0066,000;1806141540,000
'14/06/2018 15:40:12';0012,000;'ACT:PROB';1551133,583;0709,000;1548061,000;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0013,000;'ACT:PROB';176949,004;0692,000;4369605,000;4192655,996;-0550,000;9999,000;9999,000;0070,000;1806141540,000
'14/06/2018 15:40:12';0014,000;'ACT:PROB';186321,860;0658,000;1648961,000;1462639,140;-0550,000;9999,000;9999,000;0059,000;1806141540,000
'14/06/2018 15:40:12';0015,000;'ACT:PROB';178760,365;0618,000;1585750,000;1406989,635;-0550,000;0053,000;0052,000;0044,000;1806141540,000
'14/06/2018 15:40:12';0016,000;'ACT:PROB';197221,668;0713,000;5005553,000;4808331,332;-0550,000;9999,000;9999,000;0067,000;1806141540,000
'14/06/2018 15:40:12';0017,000;'ACT:PROB';1077233,220;0669,000;1362296,000;285062,780;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0018,000;'ACT:PROB';209942,463;0644,000;2589629,000;2379686,537;-0550,000;0073,000;0072,000;0066,000;1806141540,000
'14/06/2018 15:40:12';0019,000;'ACT:PROB';212364,823;0649,000;2451519,000;2239154,177;-0550,000;0064,000;0063,000;0055,000;1806141540,000
'14/06/2018 15:40:12';0020,000;'ACT:PROB';215659,524;0662,000;2225125,000;2009465,476;-0550,000;9999,000;9999,000;0062,000;1806141540,000
'14/06/2018 15:40:12';0021,000;'ACT:PROB';366051,173;0696,000;1411230,000;1045178,827;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0022,000;'ACT:PROB';507660,685;0629,000;3127636,000;2619975,315;-0550,000;0064,000;0063,000;0052,000;1806141540,000
'14/06/2018 15:40:12';0023,000;'ACT:PROB';472763,363;0666,000;1332185,000;859421,637;-0550,000;9999,000;9999,000;0021,000;1806141540,000
'14/06/2018 15:40:12';0024,000;'ACT:PROB';235761,580;0645,000;1533430,000;1297668,420;-0550,000;0078,000;0077,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0025,000;'ACT:PROB';222300,806;0677,000;2194243,000;1971942,194;-0550,000;9999,000;9999,000;0044,000;1806141540,000
'14/06/2018 15:40:12';0026,000;'ACT:PROB';165334,319;0636,000;1663585,000;1498250,681;-0550,000;0068,000;0067,000;0059,000;1806141540,000
'14/06/2018 15:40:12';0027,000;'ACT:PROB';206338,836;0668,000;1685945,000;1479606,164;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0028,000;'ACT:PROB';195023,490;0640,000;1536427,000;1341403,510;-0550,000;0055,000;0054,000;0038,000;1806141540,000
'14/06/2018 15:40:12';0029,000;'ACT:PROB';210955,624;0675,000;1078008,000;867052,376;-0550,000;9999,000;9999,000;0036,000;1806141540,000
'14/06/2018 15:40:12';0030,000;'ACT:PROB';180010,929;0641,000;1970487,000;1790476,071;-0550,000;0074,000;0073,000;0066,000;1806141540,000
'14/06/2018 15:40:12';0031,000;'ACT:PROB';154672,163;0657,000;2476140,000;2321467,837;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0032,000;'ACT:PROB';194080,826;0733,000;729279,800;535198,974;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0033,000;'ACT:PROB';1686271,940;0735,000;2082800,000;396528,060;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0034,000;'ACT:PROB';150968,420;0664,000;1489012,000;1338043,580;-0550,000;9999,000;9999,000;0065,000;1806141540,000
'14/06/2018 15:40:12';0035,000;'ACT:PROB';154385,215;0741,000;2953243,000;2798857,785;-0550,000;9999,000;9999,000;0044,000;1806141540,000
'14/06/2018 15:40:12';0036,000;'ACT:PROB';145679,781;0645,000;1722286,000;1576606,219;-0550,000;0076,000;0075,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0037,000;'ACT:PROB';418727,494;0659,000;525963,300;107235,806;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0038,000;'ACT:PROB';1283179,137;0660,000;1600030,000;316850,863;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0039,000;'ACT:PROB';157392,497;0658,000;1262887,000;1105494,503;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0040,000;'ACT:PROB';155533,936;0639,000;1535553,000;1380019,064;-0550,000;0073,000;0072,000;0064,000;1806141540,000
'14/06/2018 15:40:12';0041,000;'ACT:PROB';307307,469;0672,000;510183,600;202876,131;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0042,000;'ACT:PROB';121267,987;0683,000;560366,300;439098,313;-0550,000;9999,000;9999,000;0048,000;1806141540,000
'14/06/2018 15:40:12';0043,000;'ACT:PROB';109206,806;0685,000;2480290,000;2371083,194;-0550,000;9999,000;9999,000;0071,000;1806141540,000
'14/06/2018 15:40:12';0044,000;'ACT:PROB';106389,787;0733,000;2028753,000;1922363,213;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0045,000;'ACT:PROB';100935,227;0655,000;1528498,000;1427562,773;-0550,000;0068,000;0067,000;0060,000;1806141540,000
'14/06/2018 15:40:12';0046,000;'ACT:PROB';106977,775;0643,000;2775916,000;2668938,225;-0550,000;0056,000;0055,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0047,000;'ACT:PROB';855465,948;0621,000;1350651,000;495185,052;-0550,000;9999,000;9999,000;0047,000;1806141540,000
'14/06/2018 15:40:12';0048,000;'ACT:PROB';104827,046;0672,000;2226590,000;2121762,954;-0550,000;9999,000;9999,000;0052,000;1806141540,000
'14/06/2018 15:40:12';0049,000;'ACT:PROB';98616,421;0660,000;2174365,000;2075748,579;-0550,000;0069,000;0068,000;0063,000;1806141540,000
'14/06/2018 15:40:12';0050,000;'ACT:PROB';124060,180;0631,000;2326112,000;2202051,820;-0550,000;0045,000;0044,000;0037,000;1806141540,000
'14/06/2018 15:40:12';0051,000;'ACT:PROB';171503,802;0648,000;988841,300;817337,498;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0052,000;'ACT:PROB';136244,793;0657,000;1524291,000;1388046,207;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0053,000;'ACT:PROB';156369,345;0638,000;1967748,000;1811378,655;-0550,000;0069,000;0068,000;0060,000;1806141540,000
'14/06/2018 15:40:12';0054,000;'ACT:PROB';420229,532;0677,000;1119349,000;699119,468;-0550,000;9999,000;9999,000;0034,000;1806141540,000
'14/06/2018 15:40:12';0055,000;'ACT:PROB';132992,551;0654,000;1753108,000;1620115,449;-0550,000;0076,000;0075,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0056,000;'ACT:PROB';443702,290;0688,000;1297357,000;853654,710;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0057,000;'ACT:PROB';190690,653;0679,000;1938447,000;1747756,347;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0058,000;'ACT:PROB';553318,400;0656,000;970699,000;417380,600;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0059,000;'ACT:PROB';121862,202;0663,000;1274426,000;1152563,798;-0550,000;9999,000;9999,000;0039,000;1806141540,000
'14/06/2018 15:40:12';0060,000;'ACT:PROB';85204,153;0710,000;470275,600;385071,447;-0550,000;9999,000;9999,000;0038,000;1806141540,000
'14/06/2018 15:40:12';0061,000;'ACT:PROB';1538181,554;0599,000;2860766,000;1322584,446;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0062,000;'ACT:PROB';101977,597;0669,000;1401978,000;1300000,403;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0063,000;'ACT:PROB';95915,079;0672,000;2539882,000;2443966,921;-0550,000;9999,000;9999,000;0052,000;1806141540,000
'14/06/2018 15:40:12';0064,000;'ACT:PROB';174773,824;0734,000;747432,000;572658,176;-0550,000;9999,000;9999,000;0043,000;1806141540,000
'14/06/2018 15:40:12';0065,000;'ACT:PROB';85266,771;0650,000;1423660,000;1338393,229;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0066,000;'ACT:PROB';90712,547;0640,000;198726,300;108013,753;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0067,000;'ACT:PROB';83489,210;0668,000;972719,700;889230,490;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0068,000;'ACT:PROB';104034,703;0668,000;1554304,000;1450269,297;-0550,000;9999,000;9999,000;0045,000;1806141540,000
'14/06/2018 15:40:12';0069,000;'ACT:PROB';97585,958;0656,000;1579429,000;1481843,042;-0550,000;0073,000;0072,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0070,000;'ACT:PROB';152268,977;0609,000;1359561,000;1207292,023;-0550,000;0041,000;0040,000;0030,000;1806141540,000
'14/06/2018 15:40:12';0071,000;'ACT:PROB';804672,439;0645,000;1626561,000;821888,561;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0072,000;'ACT:PROB';192408,847;0726,000;1705762,000;1513353,153;-0550,000;9999,000;9999,000;0022,000;1806141540,000
'14/06/2018 15:40:12';0073,000;'ACT:PROB';96093,954;0662,000;1026384,000;930290,046;-0550,000;9999,000;9999,000;0037,000;1806141540,000
'14/06/2018 15:40:12';0074,000;'ACT:PROB';83777,347;0716,000;2804367,000;2720589,653;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0075,000;'ACT:PROB';82647,886;0668,000;2120321,000;2037673,114;-0550,000;0078,000;0077,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0076,000;'ACT:PROB';129582,590;0718,000;1761717,000;1632134,410;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0077,000;'ACT:PROB';273576,484;0661,000;588363,900;314787,416;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0078,000;'ACT:PROB';369401,595;0679,000;3854386,000;3484984,405;-0550,000;9999,000;9999,000;0031,000;1806141540,000
'14/06/2018 15:40:12';0079,000;'ACT:PROB';98195,240;0738,000;1833363,000;1735167,760;-0550,000;9999,000;9999,000;0051,000;1806141540,000
'14/06/2018 15:40:12';0080,000;'ACT:PROB';84455,385;0706,000;2134910,000;2050454,615;-0550,000;9999,000;9999,000;0065,000;1806141540,000
'14/06/2018 15:40:12';0081,000;'ACT:PROB';100009,703;0703,000;2487638,000;2387628,297;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0082,000;'ACT:PROB';114461,731;0662,000;1749955,000;1635493,269;-0550,000;9999,000;9999,000;0061,000;1806141540,000
'14/06/2018 15:40:12';0083,000;'ACT:PROB';245950,557;0719,000;1136466,000;890515,443;-0550,000;9999,000;9999,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0084,000;'ACT:PROB';112141,828;0650,000;662054,200;549912,372;-0550,000;0073,000;0072,000;0058,000;1806141540,000
'14/06/2018 15:40:12';0085,000;'ACT:PROB';102595,283;0651,000;1036887,000;934291,717;-0550,000;0078,000;0077,000;9999,000;1806141540,000
'14/06/2018 15:40:12';0086,000;'ACT:PROB';164306,329;0631,000;629017,400;464711,071;-0550,000;0069,000;0068,000;0049,000;1806141540,000
'14/06/2018 15:40:12';0087,000;'ACT:PROB';100829,781;0715,000;1662387,000;1561557,219;-0550,000;9999,000;9999,000;0032,000;1806141540,000
'14/06/2018 15:40:12';0088,000;'ACT:PROB';107068,045;0664,000;2707756,000;2600687,955;-0550,000;9999,000;9999,000;0036,000;1806141540,000
'14/06/2018 15:40:12';0089,000;'ACT:PROB';508820,088;0661,000;1034515,000;525694,912;-0550,000;9999,000;9999,000;9999,000;1806141540,000
