CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:54:27';0001,000;'ACT:PROB';260257,456;0593,000;260678,400;0420,944;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0002,000;'ACT:PROB';597248,732;0576,000;746591,500;149342,768;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0003,000;'ACT:PROB';246121,744;0676,000;344417,300;98295,556;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0004,000;'ACT:PROB';568907,381;0591,000;1091947,000;523039,619;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0005,000;'ACT:PROB';239687,359;0633,000;260274,200;20586,841;-0550,000;9999,000;9999,000;0041,000;1801111155,000
'11/01/2018 11:54:27';0006,000;'ACT:PROB';372584,271;0606,000;388033,500;15449,229;-0550,000;9999,000;9999,000;0027,000;1801111155,000
'11/01/2018 11:54:27';0007,000;'ACT:PROB';263260,278;0713,000;292825,700;29565,422;-0550,000;9999,000;9999,000;0045,000;1801111155,000
'11/01/2018 11:54:27';0008,000;'ACT:PROB';253539,516;0725,000;291020,500;37480,984;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0009,000;'ACT:PROB';273764,673;0643,000;280871,700;7107,027;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0010,000;'ACT:PROB';272436,186;0659,000;285593,700;13157,514;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0011,000;'ACT:PROB';588555,116;0632,000;1946011,000;1357455,884;-0550,000;0074,000;0073,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0012,000;'ACT:PROB';556549,563;0654,000;275487,500;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0013,000;'ACT:PROB';251604,679;0656,000;292486,400;40881,721;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0014,000;'ACT:PROB';311669,460;0646,000;411071,600;99402,140;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0015,000;'ACT:PROB';219877,205;0682,000;338292,000;118414,795;-0550,000;9999,000;9999,000;0038,000;1801111155,000
'11/01/2018 11:54:27';0016,000;'ACT:PROB';222002,598;0647,000;998265,600;776263,002;-0550,000;9999,000;9999,000;9999,000;1801111155,000
'11/01/2018 11:54:27';0017,000;'ACT:PROB';1232947,988;0605,000;946568,700;0000,000;-0550,000;9999,000;9999,000;0027,000;1801111155,000
'11/01/2018 11:54:27';0018,000;'ACT:PROB';229184,286;0669,000;309666,200;80481,914;-0550,000;9999,000;9999,000;0046,000;1801111155,000
