version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Nov 27 08:49:00 2017	2	1	56::47	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	1	
21622	Mon Nov 27 08:49:10 2017	2	2	1000::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	51	4	140	2	
21622	Mon Nov 27 08:49:27 2017	2	3	238::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	30	4	140	3	
21622	Mon Nov 27 08:49:47 2017	2	4	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	4	
21622	Mon Nov 27 08:49:56 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	5	
21622	Mon Nov 27 08:50:05 2017	2	6	313::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	37	4	140	6	
21622	Mon Nov 27 08:50:22 2017	2	7	378::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	39	4	140	7	
21622	Mon Nov 27 08:50:42 2017	2	8	296::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	38	4	140	8	
21622	Mon Nov 27 08:51:00 2017	2	9	321::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	4	140	9	
21622	Mon Nov 27 08:51:18 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	10	
21622	Mon Nov 27 08:51:43 2017	3	1	261::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	4	140	11	
21622	Mon Nov 27 08:52:00 2017	3	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	12	
21622	Mon Nov 27 08:52:10 2017	3	3	299::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	39	4	140	13	
21622	Mon Nov 27 08:52:29 2017	3	4	299::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	42	6	140	14	
21622	Mon Nov 27 08:52:49 2017	3	5	315::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	42	6	140	15	
21622	Mon Nov 27 08:53:08 2017	3	6	763::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	43	6	140	16	
21622	Mon Nov 27 08:53:27 2017	3	7	331::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	45	6	140	17	
21622	Mon Nov 27 08:53:45 2017	3	8	339::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	43	6	140	18	
