version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Tue Oct 31 12:51:19 2017	2	1	56::49	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	1	
21622	Tue Oct 31 12:51:27 2017	2	2	161::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	3	240	2	
21622	Tue Oct 31 12:51:46 2017	2	3	214::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	38	4	240	3	
21622	Tue Oct 31 12:52:04 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	4	
21622	Tue Oct 31 12:52:13 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	5	
21622	Tue Oct 31 12:52:22 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	6	
21622	Tue Oct 31 12:52:30 2017	2	7	315::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	30	3	240	7	
21622	Tue Oct 31 12:52:48 2017	2	8	264::13	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	33	2	240	8	
21622	Tue Oct 31 12:53:06 2017	2	9	252::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	32	2	240	9	
21622	Tue Oct 31 12:53:26 2017	2	10	269::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	30	2	240	10	
21622	Tue Oct 31 12:54:02 2017	3	1	359::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	39	3	240	11	
21622	Tue Oct 31 12:54:20 2017	3	2	251::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	35	5	240	12	
21622	Tue Oct 31 12:54:39 2017	3	3	205::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	34	8	240	13	
21622	Tue Oct 31 12:54:56 2017	3	4	113::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	999	6	240	14	
21622	Tue Oct 31 12:55:14 2017	3	5	221::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	34	7	240	15	
21622	Tue Oct 31 12:55:33 2017	3	6	268::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	35	8	240	16	
21622	Tue Oct 31 12:55:53 2017	3	7	268::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	35	7	240	17	
21622	Tue Oct 31 12:56:11 2017	3	8	223::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	34	7	240	18	
21622	Tue Oct 31 12:56:31 2017	3	9	346::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	33	7	240	19	
21622	Tue Oct 31 12:56:50 2017	3	10	271::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	35	4	240	20	
21622	Tue Oct 31 12:57:08 2017	3	11	242::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	34	7	240	21	
21622	Tue Oct 31 12:57:25 2017	3	12	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	22	
21622	Tue Oct 31 12:57:35 2017	3	13	270::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	34	4	240	23	
21622	Tue Oct 31 12:57:54 2017	3	14	220::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	36	5	240	24	
21622	Tue Oct 31 12:58:13 2017	3	15	399::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	33	6	240	25	
21622	Tue Oct 31 12:58:32 2017	4	1	419::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	19	4	240	26	
21622	Tue Oct 31 12:58:51 2017	4	2	274::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	36	7	240	27	
21622	Tue Oct 31 12:59:09 2017	4	3	462::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	29	3	240	28	
21622	Tue Oct 31 12:59:29 2017	4	4	237::12	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	28	4	240	29	
21622	Tue Oct 31 12:59:48 2017	4	5	455::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	45	8	240	30	
21622	Tue Oct 31 13:00:08 2017	4	6	352::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	50	8	240	31	
21622	Tue Oct 31 13:00:26 2017	4	7	421::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	29	4	240	32	
21622	Tue Oct 31 13:00:45 2017	4	8	247::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	31	3	240	33	
21622	Tue Oct 31 13:01:03 2017	4	9	759::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	55	7	240	34	
21622	Tue Oct 31 13:01:22 2017	4	10	587::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	42	6	240	35	
21622	Tue Oct 31 13:01:41 2017	4	11	270::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	35	2	240	36	
21622	Tue Oct 31 13:02:00 2017	4	12	339::11	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	25	4	240	37	
21622	Tue Oct 31 13:02:19 2017	4	13	235::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	36	2	240	38	
21622	Tue Oct 31 13:02:37 2017	4	14	311::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	29	6	240	39	
21622	Tue Oct 31 13:02:55 2017	4	15	503::11	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	48	6	240	40	
21622	Tue Oct 31 13:03:13 2017	4	16	371::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	21	6	240	41	
21622	Tue Oct 31 13:03:32 2017	4	17	244::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	33	5	240	42	
21622	Tue Oct 31 13:03:49 2017	4	18	508::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	47	2	240	43	
21622	Tue Oct 31 13:04:07 2017	4	19	239::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	18	2	240	44	
21622	Tue Oct 31 13:04:27 2017	4	20	737::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	23	4	240	45	
21622	Tue Oct 31 13:04:45 2017	4	21	226::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	29	6	240	46	
21622	Tue Oct 31 13:05:02 2017	4	22	494::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	34	4	240	47	
