CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 9:50:00';0001,000;'ACT:PROB';758975,226;0733,000;4624166,000;3865190,774;-0550,000;9999,000;9999,000;9999,000;1801110950,000
'11/01/2018 9:50:00';0002,000;'ACT:PROB';1360382,548;0656,000;10946840,000;9586457,452;-0550,000;0062,000;0061,000;0046,000;1801110950,000
'11/01/2018 9:50:00';0003,000;'ACT:PROB';256358,791;0647,000;13803660,000;13547301,209;-0550,000;0042,000;0041,000;0037,000;1801110950,000
'11/01/2018 9:50:00';0004,000;'ACT:PROB';317982,662;0678,000;13826660,000;13508677,338;-0550,000;0068,000;0067,000;9999,000;1801110950,000
'11/01/2018 9:50:00';0005,000;'ACT:PROB';207655,009;0639,000;11408530,000;11200874,991;-0550,000;0036,000;0035,000;0029,000;1801110950,000
'11/01/2018 9:50:00';0006,000;'ACT:PROB';153281,362;0630,000;8797453,000;8644171,638;-0550,000;0035,000;0034,000;0030,000;1801110950,000
'11/01/2018 9:50:00';0007,000;'ACT:PROB';346577,257;0634,000;13050870,000;12704292,743;-0550,000;0035,000;0034,000;0031,000;1801110950,000
'11/01/2018 9:50:00';0008,000;'ACT:PROB';147199,941;0685,000;15160340,000;15013140,059;-0550,000;0078,000;0077,000;9999,000;1801110950,000
'11/01/2018 9:50:00';0009,000;'ACT:PROB';225928,842;0641,000;12494040,000;12268111,158;-0550,000;0034,000;0033,000;0026,000;1801110950,000
'11/01/2018 9:50:00';0010,000;'ACT:PROB';1238174,042;0632,000;13799930,000;12561755,958;-0550,000;0037,000;0036,000;0027,000;1801110950,000
'11/01/2018 9:50:00';0011,000;'ACT:PROB';288596,402;0704,000;13992660,000;13704063,598;-0550,000;9999,000;9999,000;0058,000;1801110950,000
'11/01/2018 9:50:00';0012,000;'ACT:PROB';192526,954;0669,000;10534210,000;10341683,046;-0550,000;0051,000;0075,000;9999,000;1801110950,000
