version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Tue Nov 21 18:30:06 2017	2	1	241::34	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	6	170	1	
21622	Tue Nov 21 18:30:25 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	2	
21622	Tue Nov 21 18:30:32 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	3	
21622	Tue Nov 21 18:30:42 2017	2	4	100::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	6	170	4	
21622	Tue Nov 21 18:31:02 2017	2	5	286::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	89	7	170	5	
21622	Tue Nov 21 18:31:20 2017	2	6	277::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	5	170	6	
21622	Tue Nov 21 18:31:40 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	7	
21622	Tue Nov 21 18:31:49 2017	2	8	246::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	79	4	170	8	
21622	Tue Nov 21 18:32:09 2017	2	9	251::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	6	170	9	
21622	Tue Nov 21 18:32:27 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	10	
21622	Tue Nov 21 18:32:57 2017	3	1	273::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	79	6	170	11	
21622	Tue Nov 21 18:33:16 2017	3	2	249::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	90	6	170	12	
21622	Tue Nov 21 18:33:33 2017	3	3	241::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	79	5	170	13	
21622	Tue Nov 21 18:33:51 2017	3	4	216::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	7	170	14	
21622	Tue Nov 21 18:34:11 2017	3	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	15	
21622	Tue Nov 21 18:34:18 2017	3	6	238::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	90	6	170	16	
21622	Tue Nov 21 18:34:36 2017	3	7	229::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	80	7	170	17	
21622	Tue Nov 21 18:34:53 2017	3	8	237::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	69	6	170	18	
21622	Tue Nov 21 18:35:12 2017	3	9	212::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	7	170	19	
21622	Tue Nov 21 18:35:32 2017	3	10	245::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	7	170	20	
21622	Tue Nov 21 18:35:51 2017	3	11	206::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	65	6	170	21	
21622	Tue Nov 21 18:36:09 2017	3	12	325::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	70	6	170	22	
21622	Tue Nov 21 18:36:29 2017	3	13	202::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	73	7	170	23	
21622	Tue Nov 21 18:36:48 2017	3	14	215::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	6	170	24	
21622	Tue Nov 21 18:37:07 2017	3	15	314::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	7	170	25	
21622	Tue Nov 21 18:37:26 2017	4	1	239::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	47	5	170	26	
21622	Tue Nov 21 18:37:45 2017	4	2	242::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	7	170	27	
