version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Fri Nov 24 16:52:06 2017	2	1	201::45	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	3	280	1	
21622	Fri Nov 24 16:52:25 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		280	2	
21622	Fri Nov 24 16:52:35 2017	2	3	257::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	280	3	
21622	Fri Nov 24 16:52:52 2017	2	4	358::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	54	6	280	4	
21622	Fri Nov 24 16:53:11 2017	2	5	427::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	2	280	5	
21622	Fri Nov 24 16:53:30 2017	2	6	240::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	9	280	6	
21622	Fri Nov 24 16:53:49 2017	2	7	598::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	6	280	7	
21622	Fri Nov 24 16:54:07 2017	2	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		280	8	
21622	Fri Nov 24 16:54:17 2017	2	9	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		280	9	
21622	Fri Nov 24 16:54:27 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		280	10	
21622	Fri Nov 24 16:55:24 2017	3	1	233::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	49	2	280	11	
21622	Fri Nov 24 16:55:44 2017	3	2	216::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	5	280	12	
21622	Fri Nov 24 16:56:02 2017	3	3	257::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	5	280	13	
21622	Fri Nov 24 16:56:22 2017	3	4	206::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	3	280	14	
21622	Fri Nov 24 16:56:39 2017	3	5	251::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	51	6	280	15	
21622	Fri Nov 24 16:56:57 2017	3	6	240::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	69	4	280	16	
21622	Fri Nov 24 16:57:15 2017	3	7	267::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	6	280	17	
21622	Fri Nov 24 16:57:33 2017	3	8	217::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	6	280	18	
21622	Fri Nov 24 16:57:52 2017	3	9	277::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	4	280	19	
21622	Fri Nov 24 16:58:11 2017	3	10	323::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	70	5	280	20	
21622	Fri Nov 24 16:58:28 2017	3	11	408::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	5	280	21	
21622	Fri Nov 24 16:58:48 2017	3	12	245::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	50	6	280	22	
21622	Fri Nov 24 16:59:06 2017	3	13	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		280	23	
21622	Fri Nov 24 16:59:14 2017	3	14	240::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	7	280	24	
21622	Fri Nov 24 16:59:33 2017	3	15	225::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	999	9	280	25	
21622	Fri Nov 24 16:59:51 2017	4	1	465::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	40	9	280	26	
21622	Fri Nov 24 17:00:09 2017	4	2	250::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	9	280	27	
21622	Fri Nov 24 17:00:29 2017	4	3	233::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	59	7	280	28	
21622	Fri Nov 24 17:00:48 2017	4	4	257::11	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	80	9	280	29	
21622	Fri Nov 24 17:01:07 2017	4	5	215::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	70	9	280	30	
21622	Fri Nov 24 17:01:25 2017	4	6	498::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	50	9	280	31	
21622	Fri Nov 24 17:01:44 2017	4	7	96::12	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	999	6	280	32	
21622	Fri Nov 24 17:02:02 2017	4	8	270::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	60	5	280	33	
21622	Fri Nov 24 17:02:21 2017	4	9	201::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	100	9	280	34	
21622	Fri Nov 24 17:02:39 2017	4	10	364::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	90	9	280	35	
21622	Fri Nov 24 17:02:57 2017	4	11	481::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	80	9	280	36	
21622	Fri Nov 24 17:03:14 2017	4	12	303::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	120	9	280	37	
21622	Fri Nov 24 17:03:32 2017	4	13	280::11	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	120	2	280	38	
21622	Fri Nov 24 17:03:50 2017	4	14	135::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	999	6	280	39	
21622	Fri Nov 24 17:04:09 2017	4	15	248::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	40	9	280	40	
21622	Fri Nov 24 17:04:27 2017	4	16	251::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	9	280	41	
21622	Fri Nov 24 17:04:47 2017	4	17	375::11	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	130	9	280	42	
21622	Fri Nov 24 17:05:05 2017	4	18	220::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	40	9	280	43	
21622	Fri Nov 24 17:05:22 2017	4	19	200::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	60	3	280	44	
21622	Fri Nov 24 17:05:42 2017	4	20	150::11	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	999	9	280	45	
21622	Fri Nov 24 17:06:01 2017	4	21	447::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	140	9	280	46	
21622	Fri Nov 24 17:06:20 2017	4	22	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		280	47	
21622	Fri Nov 24 17:06:27 2017	4	23	116::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	999	9	280	48	
21622	Fri Nov 24 17:06:45 2017	4	24	551::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	120	5	280	49	
21622	Fri Nov 24 17:07:04 2017	4	25	271::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	70	5	280	50	
21622	Fri Nov 24 17:07:22 2017	4	26	329::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	70	6	280	51	
21622	Fri Nov 24 17:07:40 2017	4	27	382::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	100	8	280	52	
21622	Fri Nov 24 17:07:58 2017	4	28	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		280	53	
21622	Fri Nov 24 17:08:06 2017	4	29	235::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	140	8	280	54	
21622	Fri Nov 24 17:08:25 2017	4	30	235::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	90	6	280	55	
21622	Fri Nov 24 17:08:43 2017	4	31	309::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	50	10	280	56	
21622	Fri Nov 24 17:09:02 2017	4	32	227::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	110	5	280	57	
21622	Fri Nov 24 17:09:20 2017	4	33	225::11	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	100	7	280	58	
21622	Fri Nov 24 17:09:40 2017	4	34	250::12	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	60	6	280	59	
21622	Fri Nov 24 17:09:58 2017	4	35	199::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	90	7	280	60	
21622	Fri Nov 24 17:10:16 2017	4	36	219::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	90	6	280	61	
21622	Fri Nov 24 17:10:34 2017	4	37	260::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	120	8	280	62	
21622	Fri Nov 24 17:10:54 2017	4	38	86::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	999	8	280	63	
21622	Fri Nov 24 17:14:29 2017	5	1	225::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	72	7	280	64	
21622	Fri Nov 24 17:14:47 2017	5	2	10::4	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	999	999	280	65	
21622	Fri Nov 24 17:15:06 2017	5	3	525::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	71	9	280	66	
21622	Fri Nov 24 17:15:26 2017	5	4	360::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	90	9	280	67	
21622	Fri Nov 24 17:15:43 2017	5	5	403::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	9	280	68	
21622	Fri Nov 24 17:16:01 2017	5	6	225::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	80	6	280	69	
21622	Fri Nov 24 17:16:20 2017	5	7	231::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	81	9	280	70	
21622	Fri Nov 24 17:16:37 2017	5	8	221::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	80	9	280	71	
21622	Fri Nov 24 17:16:55 2017	5	9	522::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	80	8	280	72	
21622	Fri Nov 24 17:17:14 2017	5	10	119::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	90	999	280	73	
21622	Fri Nov 24 17:17:32 2017	6	1	213::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	80	9	280	74	
21622	Fri Nov 24 17:17:52 2017	6	2	250::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	140	1	280	75	
21622	Fri Nov 24 17:18:09 2017	6	3	187::11	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	85	1	280	76	
21622	Fri Nov 24 17:18:28 2017	6	4	240::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	100	10	280	77	
21622	Fri Nov 24 17:18:47 2017	6	5	228::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	70	1	280	78	
21622	Fri Nov 24 17:19:07 2017	6	6	340::11	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	110	1	280	79	
21622	Fri Nov 24 17:19:26 2017	6	7	271::11	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	60	10	280	80	
21622	Fri Nov 24 17:19:46 2017	6	8	81::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	999	5	280	81	
21622	Fri Nov 24 17:20:04 2017	6	9	255::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	110	1	280	82	
21622	Fri Nov 24 17:20:22 2017	6	10	284::11	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	80	10	280	83	
21622	Fri Nov 24 17:20:40 2017	6	11	476::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	100	1	280	84	
21622	Fri Nov 24 17:20:59 2017	6	12	262::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	70	10	280	85	
21622	Fri Nov 24 17:21:18 2017	6	13	283::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	91	5	280	86	
21622	Fri Nov 24 17:21:38 2017	6	14	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		280	87	
21622	Fri Nov 24 17:21:47 2017	6	15	638::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	141	1	280	88	
21622	Fri Nov 24 17:22:05 2017	6	16	286::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	91	10	280	89	
21622	Fri Nov 24 17:22:25 2017	6	17	255::12	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	130	1	280	90	
21622	Fri Nov 24 17:22:45 2017	6	18	448::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	90	10	280	91	
21622	Fri Nov 24 17:23:02 2017	6	19	134::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	999	1	280	92	
21622	Fri Nov 24 17:23:20 2017	6	20	336::11	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	130	9	280	93	
21622	Fri Nov 24 17:23:39 2017	6	21	139::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	999	1	280	94	
21622	Fri Nov 24 17:23:58 2017	6	22	423::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	1	280	95	
21622	Fri Nov 24 17:24:18 2017	6	23	371::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	80	10	280	96	
21622	Fri Nov 24 17:24:36 2017	6	24	166::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	999	1	280	97	
21622	Fri Nov 24 17:24:55 2017	6	25	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		280	98	
21622	Fri Nov 24 17:25:03 2017	6	26	143::6	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	60	999	280	99	
21622	Fri Nov 24 17:25:22 2017	6	27	317::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	60	10	280	100	
21622	Fri Nov 24 17:25:42 2017	6	28	567::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	10	280	101	
21622	Fri Nov 24 17:26:01 2017	6	29	337::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	60	10	280	102	
21622	Fri Nov 24 17:26:20 2017	6	30	145::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	999	1	280	103	
21622	Fri Nov 24 17:26:38 2017	6	31	330::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	60	999	280	104	
21622	Fri Nov 24 17:26:55 2017	6	32	144::6	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	50	999	280	105	
21622	Fri Nov 24 17:27:13 2017	6	33	363::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	90	8	280	106	
21622	Fri Nov 24 17:27:30 2017	6	34	219::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	80	6	280	107	
21622	Fri Nov 24 17:27:49 2017	6	35	412::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	51	5	280	108	
21622	Fri Nov 24 17:28:07 2017	6	36	452::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	80	7	280	109	
