CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:52:06';0001,000;'ACT:PROB';283404,757;0706,000;1935870,000;1652465,243;-0550,000;9999,000;9999,000;0023,000;1801111152,000
'11/01/2018 11:52:06';0002,000;'ACT:PROB';420370,338;0625,000;1746077,000;1325706,662;-0550,000;0043,000;0042,000;0025,000;1801111152,000
'11/01/2018 11:52:06';0003,000;'ACT:PROB';575174,110;0706,000;8530394,000;7955219,890;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0004,000;'ACT:PROB';231509,859;0677,000;1549011,000;1317501,141;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0005,000;'ACT:PROB';163102,086;0680,000;1613776,000;1450673,914;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0006,000;'ACT:PROB';127815,836;0721,000;2348408,000;2220592,164;-0550,000;9999,000;9999,000;0021,000;1801111152,000
'11/01/2018 11:52:06';0007,000;'ACT:PROB';293914,883;0673,000;1522953,000;1229038,117;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0008,000;'ACT:PROB';320020,315;0610,000;1750948,000;1430927,685;-0550,000;0046,000;0045,000;0032,000;1801111152,000
'11/01/2018 11:52:06';0009,000;'ACT:PROB';566005,851;0597,000;1147926,000;581920,149;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0010,000;'ACT:PROB';234285,453;0609,000;794438,500;560153,047;-0550,000;0053,000;9999,000;0034,000;1801111152,000
'11/01/2018 11:52:06';0011,000;'ACT:PROB';2409269,429;0675,000;4115362,000;1706092,571;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0012,000;'ACT:PROB';484515,036;0667,000;2789405,000;2304889,964;-0550,000;9999,000;9999,000;0044,000;1801111152,000
'11/01/2018 11:52:06';0013,000;'ACT:PROB';157685,060;0638,000;1100424,000;942738,940;-0550,000;0075,000;0074,000;0064,000;1801111152,000
'11/01/2018 11:52:06';0014,000;'ACT:PROB';106485,574;0663,000;1469645,000;1363159,426;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0015,000;'ACT:PROB';139759,019;0663,000;1477041,000;1337281,981;-0550,000;0072,000;0071,000;0064,000;1801111152,000
'11/01/2018 11:52:06';0016,000;'ACT:PROB';176914,868;0652,000;1613339,000;1436424,132;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0017,000;'ACT:PROB';478535,113;0633,000;1079564,000;601028,887;-0550,000;9999,000;9999,000;0061,000;1801111152,000
'11/01/2018 11:52:06';0018,000;'ACT:PROB';87520,391;0696,000;2488206,000;2400685,609;-0550,000;9999,000;9999,000;0069,000;1801111152,000
'11/01/2018 11:52:06';0019,000;'ACT:PROB';220456,272;0702,000;1068703,000;848246,728;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0020,000;'ACT:PROB';119981,677;0673,000;1928067,000;1808085,323;-0550,000;9999,000;9999,000;0051,000;1801111152,000
'11/01/2018 11:52:06';0021,000;'ACT:PROB';458760,360;0636,000;1514876,000;1056115,640;-0550,000;9999,000;9999,000;0064,000;1801111152,000
'11/01/2018 11:52:06';0022,000;'ACT:PROB';148141,043;0645,000;1113554,000;965412,957;-0550,000;0075,000;0074,000;0065,000;1801111152,000
'11/01/2018 11:52:06';0023,000;'ACT:PROB';275372,400;0650,000;1931796,000;1656423,600;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0024,000;'ACT:PROB';109717,844;0673,000;1456007,000;1346289,156;-0550,000;9999,000;9999,000;0052,000;1801111152,000
'11/01/2018 11:52:06';0025,000;'ACT:PROB';138830,963;0639,000;810924,800;672093,837;-0550,000;0064,000;0063,000;0051,000;1801111152,000
'11/01/2018 11:52:06';0026,000;'ACT:PROB';266850,993;0676,000;1483977,000;1217126,007;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0027,000;'ACT:PROB';238364,835;0734,000;972006,600;733641,765;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0028,000;'ACT:PROB';115617,472;0654,000;1615819,000;1500201,528;-0550,000;0071,000;0070,000;0062,000;1801111152,000
'11/01/2018 11:52:06';0029,000;'ACT:PROB';246500,347;0619,000;1081360,000;834859,653;-0550,000;0054,000;0053,000;0039,000;1801111152,000
'11/01/2018 11:52:06';0030,000;'ACT:PROB';743812,336;0651,000;945901,300;202088,964;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0031,000;'ACT:PROB';465661,323;0730,000;1410643,000;944981,677;-0550,000;9999,000;9999,000;0047,000;1801111152,000
'11/01/2018 11:52:06';0032,000;'ACT:PROB';466062,232;0656,000;1206274,000;740211,768;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0033,000;'ACT:PROB';162452,940;0719,000;736162,800;573709,860;-0550,000;9999,000;9999,000;0033,000;1801111152,000
'11/01/2018 11:52:06';0034,000;'ACT:PROB';146279,769;0720,000;766700,900;620421,131;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0035,000;'ACT:PROB';124203,573;0659,000;1662301,000;1538097,427;-0550,000;0075,000;0074,000;0066,000;1801111152,000
'11/01/2018 11:52:06';0036,000;'ACT:PROB';463497,786;0652,000;1016471,000;552973,214;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0037,000;'ACT:PROB';295687,799;0734,000;2449635,000;2153947,201;-0550,000;9999,000;9999,000;9999,000;1801111152,000
'11/01/2018 11:52:06';0038,000;'ACT:PROB';140037,121;0667,000;966071,800;826034,679;-0550,000;9999,000;9999,000;0040,000;1801111152,000
'11/01/2018 11:52:06';0039,000;'ACT:PROB';143650,046;0623,000;726984,400;583334,354;-0550,000;0062,000;0061,000;0049,000;1801111152,000
