CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 14:56:50';0001,000;'ACT:PROB';153283,562;0703,000;6254357,000;6101073,438;-0550,000;9999,000;9999,000;0036,000;1806141457,000
'14/06/2018 14:56:50';0002,000;'ACT:PROB';102732,577;0611,000;4564329,000;4461596,423;-0550,000;0029,000;0028,000;0026,000;1806141457,000
'14/06/2018 14:56:50';0003,000;'ACT:PROB';621898,455;0611,000;3398231,000;2776332,545;-0550,000;0040,000;0039,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0004,000;'ACT:PROB';101795,349;0649,000;2475279,000;2373483,651;-0550,000;0076,000;0075,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0005,000;'ACT:PROB';325405,027;0626,000;4222093,000;3896687,973;-0550,000;0040,000;0039,000;0030,000;1806141457,000
'14/06/2018 14:56:50';0006,000;'ACT:PROB';128860,844;0616,000;2858793,000;2729932,156;-0550,000;0030,000;0029,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0007,000;'ACT:PROB';98479,115;0614,000;3231465,000;3132985,885;-0550,000;0033,000;0032,000;0028,000;1806141457,000
'14/06/2018 14:56:50';0008,000;'ACT:PROB';296013,900;0624,000;978002,800;681988,900;-0550,000;0060,000;0059,000;0037,000;1806141457,000
'14/06/2018 14:56:50';0009,000;'ACT:PROB';181388,546;0617,000;3301045,000;3119656,454;-0550,000;0040,000;0039,000;0031,000;1806141457,000
'14/06/2018 14:56:50';0010,000;'ACT:PROB';89125,043;0643,000;1273146,000;1184020,957;-0550,000;0055,000;0054,000;0044,000;1806141457,000
'14/06/2018 14:56:50';0011,000;'ACT:PROB';110695,520;0650,000;1981171,000;1870475,480;-0550,000;0064,000;0063,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0012,000;'ACT:PROB';130390,089;0740,000;4794087,000;4663696,911;-0550,000;9999,000;9999,000;0035,000;1806141457,000
'14/06/2018 14:56:50';0013,000;'ACT:PROB';140364,288;0672,000;6472746,000;6332381,712;-0550,000;9999,000;9999,000;0053,000;1806141457,000
'14/06/2018 14:56:50';0014,000;'ACT:PROB';120604,219;0644,000;5266925,000;5146320,781;-0550,000;0069,000;0068,000;0065,000;1806141457,000
'14/06/2018 14:56:50';0015,000;'ACT:PROB';111522,090;0644,000;2541513,000;2429990,910;-0550,000;0073,000;0072,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0016,000;'ACT:PROB';184820,840;0730,000;3708291,000;3523470,160;-0550,000;9999,000;9999,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0017,000;'ACT:PROB';433251,018;0679,000;4013900,000;3580648,982;-0550,000;9999,000;9999,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0018,000;'ACT:PROB';106090,480;0660,000;3621708,000;3515617,520;-0550,000;9999,000;9999,000;0061,000;1806141457,000
'14/06/2018 14:56:50';0019,000;'ACT:PROB';119733,342;0733,000;1867998,000;1748264,658;-0550,000;9999,000;9999,000;0028,000;1806141457,000
'14/06/2018 14:56:50';0020,000;'ACT:PROB';127639,269;0648,000;1124871,000;997231,731;-0550,000;0075,000;0074,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0021,000;'ACT:PROB';178591,872;0654,000;2584127,000;2405535,128;-0550,000;0071,000;0070,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0022,000;'ACT:PROB';146343,058;0651,000;2988386,000;2842042,942;-0550,000;0078,000;0077,000;9999,000;1806141457,000
'14/06/2018 14:56:50';0023,000;'ACT:PROB';147106,406;0726,000;1198214,000;1051107,594;-0550,000;9999,000;9999,000;9999,000;1806141457,000
