version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Thu Nov 30 18:15:10 2017	2	1	48::44	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			280	1	1	
21622	Thu Nov 30 18:15:18 2017	2	2	340::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	19	1		280	2	1	
21622	Thu Nov 30 18:15:36 2017	2	3	95::13	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	3		280	3	1	
21622	Thu Nov 30 18:15:54 2017	2	4	235::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	180	1		280	4	1	
21622	Thu Nov 30 18:16:13 2017	2	5	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			280	5	1	
21622	Thu Nov 30 18:16:21 2017	2	6	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			280	6	1	
21622	Thu Nov 30 18:16:29 2017	2	7	287::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	100	1		280	7	1	
21622	Thu Nov 30 18:16:48 2017	2	8	237::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	128	1		280	8	1	
21622	Thu Nov 30 18:17:06 2017	2	9	259::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	1		280	9	1	
21622	Thu Nov 30 18:17:25 2017	2	10	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			280	10	1	
21622	Thu Nov 30 18:18:01 2017	3	1	269::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	100	1		280	11	1	
21622	Thu Nov 30 18:18:18 2017	3	2	233::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	100	1		280	12	1	
21622	Thu Nov 30 18:18:37 2017	3	3	380::12	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	1		280	13	1	
21622	Thu Nov 30 18:18:55 2017	3	4	233::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	120	1		280	14	1	
21622	Thu Nov 30 18:19:14 2017	3	5	222::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	100	1		280	15	1	
21622	Thu Nov 30 18:19:32 2017	3	6	253::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	20	4		280	16	1	
21622	Thu Nov 30 18:19:49 2017	3	7	233::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	100	1		280	17	1	
21622	Thu Nov 30 18:20:09 2017	3	8	234::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	90	1		280	18	1	
21622	Thu Nov 30 18:20:27 2017	3	9	254::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	5		280	19	1	
21622	Thu Nov 30 18:20:45 2017	3	10	239::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	24	8		280	20	1	
21622	Thu Nov 30 18:21:05 2017	3	11	317::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	110	1		280	21	1	
21622	Thu Nov 30 18:21:24 2017	3	12	325::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	110	1		280	22	1	
21622	Thu Nov 30 18:21:41 2017	3	13	224::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	10		280	23	1	
21622	Thu Nov 30 18:22:00 2017	3	14	255::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	100	1		280	24	1	
21622	Thu Nov 30 18:22:18 2017	3	15	274::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	8		280	25	1	
21622	Thu Nov 30 18:22:35 2017	3	16	239::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	9		280	26	1	
21622	Thu Nov 30 18:22:54 2017	3	17	249::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	120	1		280	27	1	
21622	Thu Nov 30 18:23:13 2017	3	18	221::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	20	9		280	28	1	
21622	Thu Nov 30 18:23:30 2017	3	19	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			280	29	1	
21622	Thu Nov 30 18:23:40 2017	3	20	264::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	10		280	30	1	
21622	Thu Nov 30 18:23:58 2017	3	21	260::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	10		280	31	1	
21622	Thu Nov 30 18:24:15 2017	3	22	238::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	130	1		280	32	1	
21622	Thu Nov 30 18:24:33 2017	3	23	269::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	110	1		280	33	1	
21622	Thu Nov 30 18:24:52 2017	3	24	260::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	20	10		280	34	1	
21622	Thu Nov 30 18:25:09 2017	3	25	270::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	30	10		280	35	1	
21622	Thu Nov 30 18:25:29 2017	4	1	260::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	120	1		280	36	1	
21622	Thu Nov 30 18:25:47 2017	4	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			280	37	1	
21622	Thu Nov 30 18:25:54 2017	4	3	233::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	20	10		280	38	1	
21622	Thu Nov 30 18:26:13 2017	4	4	267::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	40	8		280	39	1	
21622	Thu Nov 30 18:26:33 2017	4	5	235::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	70	6		280	40	1	
21622	Thu Nov 30 18:26:50 2017	4	6	227::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	70	2		280	41	1	
21622	Thu Nov 30 18:27:09 2017	4	7	243::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	80	2		280	42	1	
21622	Thu Nov 30 18:27:29 2017	4	8	253::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	50	2		280	43	1	
21622	Thu Nov 30 18:27:49 2017	4	9	250::11	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	80	1		280	44	1	
21622	Thu Nov 30 18:28:06 2017	4	10	206::10	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	110	1		280	45	1	
21622	Thu Nov 30 18:28:24 2017	4	11	290::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	40	1		280	46	1	
21622	Thu Nov 30 18:28:41 2017	4	12	260::10	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	90	1		280	47	1	
21622	Thu Nov 30 18:29:00 2017	4	13	344::10	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	100	1		280	48	1	
21622	Thu Nov 30 18:29:18 2017	4	14	313::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	20	1		280	49	1	
21622	Thu Nov 30 18:29:37 2017	4	15	247::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	130	1		280	50	1	
21622	Thu Nov 30 18:29:56 2017	4	16	228::11	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	30	2		280	51	1	
21622	Thu Nov 30 18:30:14 2017	4	17	367::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	21	7		280	52	1	
21622	Thu Nov 30 18:30:31 2017	4	18	248::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	70	1		280	53	1	
21622	Thu Nov 30 18:30:50 2017	4	19	284::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	150	1		280	54	1	
21622	Thu Nov 30 18:31:09 2017	4	20	238::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	80	1		280	55	1	
21622	Thu Nov 30 18:31:29 2017	4	21	248::10	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	40	2		280	56	1	
21622	Thu Nov 30 18:31:48 2017	4	22	250::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	9		280	57	1	
21622	Thu Nov 30 18:32:07 2017	4	23	255::11	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	90	1		280	58	1	
21622	Thu Nov 30 18:32:26 2017	4	24	245::11	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	80	1		280	59	1	
21622	Thu Nov 30 18:32:44 2017	4	25	250::11	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	60	1		280	60	1	
21622	Thu Nov 30 18:33:04 2017	4	26	270::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	60	1		280	61	1	
21622	Thu Nov 30 18:33:22 2017	4	27	286::11	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	20	2		280	62	1	
