version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Tue Nov 14 10:15:26 2017	2	1	156::44	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	999	9		110	1	1	
21622	Tue Nov 14 10:15:45 2017	2	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	2	1	
21622	Tue Nov 14 10:15:53 2017	2	3	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	3	1	
21622	Tue Nov 14 10:16:02 2017	2	4	208::13	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	101	7		110	4	1	
21622	Tue Nov 14 10:16:19 2017	2	5	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	5	1	
21622	Tue Nov 14 10:16:28 2017	2	6	188::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	50	6		110	6	1	
21622	Tue Nov 14 10:16:46 2017	2	7	173::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	111	4		110	7	1	
21622	Tue Nov 14 10:17:06 2017	2	8	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	8	1	
21622	Tue Nov 14 10:17:13 2017	2	9	223::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	3		110	9	1	
21622	Tue Nov 14 10:17:34 2017	2	10	183::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	118	3		110	10	1	
21622	Tue Nov 14 10:18:10 2017	3	1	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	11	1	
21622	Tue Nov 14 10:18:19 2017	3	2	189::12	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	2		110	12	1	
21622	Tue Nov 14 10:18:38 2017	3	3	148::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	109	6		110	13	1	
21622	Tue Nov 14 10:18:58 2017	3	4	174::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	34	6		110	14	1	
21622	Tue Nov 14 10:19:16 2017	3	5	184::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	28	6		110	15	1	
21622	Tue Nov 14 10:19:36 2017	3	6	181::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	91	8		110	16	1	
21622	Tue Nov 14 10:19:55 2017	3	7	174::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	31	7		110	17	1	
21622	Tue Nov 14 10:20:14 2017	3	8	101::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	999	9		110	18	1	
21622	Tue Nov 14 10:20:31 2017	3	9	97::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	999	9		110	19	1	
21622	Tue Nov 14 10:20:50 2017	3	10	158::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	98	8		110	20	1	
21622	Tue Nov 14 10:21:09 2017	3	11	190::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	29	7		110	21	1	
21622	Tue Nov 14 10:21:28 2017	3	12	179::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	121	9		110	22	1	
21622	Tue Nov 14 10:21:46 2017	3	13	193::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	7		110	23	1	
21622	Tue Nov 14 10:22:04 2017	3	14	173::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	89	9		110	24	1	
21622	Tue Nov 14 10:22:21 2017	3	15	178::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	99	8		110	25	1	
21622	Tue Nov 14 10:22:40 2017	3	16	202::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	8		110	26	1	
21622	Tue Nov 14 10:22:58 2017	3	17	195::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	109	7		110	27	1	
21622	Tue Nov 14 10:23:15 2017	3	18	222::11	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	8		110	28	1	
21622	Tue Nov 14 10:23:35 2017	3	19	147::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	41	9		110	29	1	
21622	Tue Nov 14 10:23:55 2017	3	20	167::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	100	4		110	30	1	
21622	Tue Nov 14 10:24:14 2017	3	21	277::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	104	3		110	31	1	
21622	Tue Nov 14 10:24:31 2017	3	22	188::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	101	2		110	32	1	
21622	Tue Nov 14 10:24:51 2017	3	23	196::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	29	2		110	33	1	
21622	Tue Nov 14 10:25:08 2017	3	24	282::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	116	6		110	34	1	
21622	Tue Nov 14 10:25:26 2017	3	25	257::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	36	10		110	35	1	
21622	Tue Nov 14 10:25:45 2017	4	1	403::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	66	10		110	36	1	
21622	Tue Nov 14 10:26:03 2017	4	2	202::11	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	42	3		110	37	1	
