CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:50:47';0001,000;'ACT:PROB';615222,036;0682,000;671797,600;56575,564;-0550,000;9999,000;9999,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0002,000;'ACT:PROB';197505,829;0620,000;3866084,000;3668578,171;-0550,000;0041,000;0040,000;0033,000;1801111051,000
'11/01/2018 10:50:47';0003,000;'ACT:PROB';1237981,167;0675,000;8798760,000;7560778,833;-0550,000;9999,000;9999,000;0060,000;1801111051,000
'11/01/2018 10:50:47';0004,000;'ACT:PROB';228789,643;0602,000;6360825,000;6132035,357;-0550,000;0031,000;0030,000;0026,000;1801111051,000
'11/01/2018 10:50:47';0005,000;'ACT:PROB';385443,597;0610,000;5702456,000;5317012,403;-0550,000;0041,000;0040,000;0034,000;1801111051,000
'11/01/2018 10:50:47';0006,000;'ACT:PROB';687943,586;0615,000;4016155,000;3328211,414;-0550,000;0051,000;0050,000;0037,000;1801111051,000
'11/01/2018 10:50:47';0007,000;'ACT:PROB';946420,232;0612,000;5388328,000;4441907,768;-0550,000;0047,000;0046,000;0034,000;1801111051,000
'11/01/2018 10:50:47';0008,000;'ACT:PROB';229948,884;0607,000;4199119,000;3969170,116;-0550,000;0039,000;0038,000;0032,000;1801111051,000
'11/01/2018 10:50:47';0009,000;'ACT:PROB';162991,352;0621,000;2735079,000;2572087,648;-0550,000;0036,000;0035,000;0027,000;1801111051,000
'11/01/2018 10:50:47';0010,000;'ACT:PROB';274276,924;0609,000;4103384,000;3829107,076;-0550,000;0031,000;0030,000;0023,000;1801111051,000
'11/01/2018 10:50:47';0011,000;'ACT:PROB';118734,211;0680,000;6457447,000;6338712,789;-0550,000;9999,000;9999,000;0060,000;1801111051,000
'11/01/2018 10:50:47';0012,000;'ACT:PROB';195136,600;0665,000;5721527,000;5526390,400;-0550,000;9999,000;9999,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0013,000;'ACT:PROB';419923,595;0642,000;4341279,000;3921355,405;-0550,000;0070,000;0069,000;0058,000;1801111051,000
'11/01/2018 10:50:47';0014,000;'ACT:PROB';147418,351;0645,000;6869777,000;6722358,649;-0550,000;0069,000;0068,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0015,000;'ACT:PROB';198414,662;0697,000;5938865,000;5740450,338;-0550,000;9999,000;9999,000;0068,000;1801111051,000
'11/01/2018 10:50:47';0016,000;'ACT:PROB';151658,767;0644,000;2969058,000;2817399,233;-0550,000;0071,000;0070,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0017,000;'ACT:PROB';267529,624;0641,000;6169000,000;5901470,376;-0550,000;0073,000;0072,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0018,000;'ACT:PROB';174102,740;0689,000;5143920,000;4969817,260;-0550,000;9999,000;9999,000;0044,000;1801111051,000
'11/01/2018 10:50:47';0019,000;'ACT:PROB';129432,292;0668,000;3445056,000;3315623,708;-0550,000;9999,000;9999,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0020,000;'ACT:PROB';116392,934;0694,000;1833103,000;1716710,066;-0550,000;9999,000;9999,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0021,000;'ACT:PROB';234394,060;0655,000;2152071,000;1917676,940;-0550,000;9999,000;9999,000;9999,000;1801111051,000
'11/01/2018 10:50:47';0022,000;'ACT:PROB';149484,529;0690,000;3061689,000;2912204,471;-0550,000;9999,000;9999,000;0062,000;1801111051,000
