version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 15 13:53:53 2017	2	1	354::59	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	101	5	200	1	
21622	Wed Nov 15 13:54:11 2017	2	2	211::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	100	5	200	2	
21622	Wed Nov 15 13:54:31 2017	2	3	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	3	
21622	Wed Nov 15 13:54:40 2017	2	4	193::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	200	4	
21622	Wed Nov 15 13:54:59 2017	2	5	279::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	100	5	200	5	
21622	Wed Nov 15 13:55:19 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	6	
21622	Wed Nov 15 13:55:26 2017	2	7	191::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	200	7	
21622	Wed Nov 15 13:55:43 2017	2	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	8	
21622	Wed Nov 15 13:55:53 2017	2	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	9	
21622	Wed Nov 15 13:56:01 2017	2	10	178::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	5	200	10	
21622	Wed Nov 15 13:56:44 2017	3	1	294::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	100	5	200	11	
21622	Wed Nov 15 13:57:04 2017	3	2	615::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	109	5	200	12	
21622	Wed Nov 15 13:57:21 2017	3	3	313::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	119	5	200	13	
21622	Wed Nov 15 13:57:41 2017	3	4	388::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	111	5	200	14	
21622	Wed Nov 15 13:58:00 2017	3	5	478::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	120	6	200	15	
21622	Wed Nov 15 13:58:19 2017	3	6	453::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	100	4	200	16	
21622	Wed Nov 15 13:58:37 2017	3	7	290::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	97	5	200	17	
21622	Wed Nov 15 13:58:54 2017	3	8	361::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	121	7	200	18	
21622	Wed Nov 15 13:59:11 2017	3	9	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	19	
21622	Wed Nov 15 13:59:20 2017	3	10	257::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	81	6	200	20	
21622	Wed Nov 15 13:59:37 2017	3	11	372::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	110	6	200	21	
21622	Wed Nov 15 13:59:57 2017	3	12	250::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	111	7	200	22	
21622	Wed Nov 15 14:00:14 2017	3	13	247::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	109	5	200	23	
21622	Wed Nov 15 14:00:32 2017	3	14	219::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	101	7	200	24	
21622	Wed Nov 15 14:00:51 2017	3	15	316::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	113	7	200	25	
21622	Wed Nov 15 14:01:10 2017	4	1	279::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	90	4	200	26	
21622	Wed Nov 15 14:01:29 2017	4	2	342::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	100	5	200	27	
21622	Wed Nov 15 14:01:48 2017	4	3	293::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	70	3	200	28	
21622	Wed Nov 15 14:02:06 2017	4	4	252::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	41	3	200	29	
21622	Wed Nov 15 14:02:25 2017	4	5	219::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	151	5	200	30	
21622	Wed Nov 15 14:02:44 2017	4	6	255::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	89	4	200	31	
21622	Wed Nov 15 14:03:03 2017	4	7	481::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	121	6	200	32	
21622	Wed Nov 15 14:03:21 2017	4	8	285::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	149	3	200	33	
21622	Wed Nov 15 14:03:40 2017	4	9	410::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	110	6	200	34	
21622	Wed Nov 15 14:03:59 2017	4	10	283::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	119	3	200	35	
21622	Wed Nov 15 14:04:18 2017	4	11	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		200	36	
21622	Wed Nov 15 14:04:25 2017	4	12	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		200	37	
