CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:51:57';0001,000;'ACT:PROB';566944,366;0721,000;3462939,000;2895994,634;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0002,000;'ACT:PROB';208647,237;0709,000;6213713,000;6005065,763;-0550,000;9999,000;9999,000;0055,000;1806141553,000
'14/06/2018 15:51:57';0003,000;'ACT:PROB';249711,445;0700,000;8766690,000;8516978,555;-0550,000;0039,000;0038,000;0027,000;1806141553,000
'14/06/2018 15:51:57';0004,000;'ACT:PROB';462619,894;0637,000;2176258,000;1713638,106;-0550,000;0072,000;0071,000;0053,000;1806141553,000
'14/06/2018 15:51:57';0005,000;'ACT:PROB';211797,685;0700,000;4303271,000;4091473,315;-0550,000;0055,000;0054,000;0045,000;1806141553,000
'14/06/2018 15:51:57';0006,000;'ACT:PROB';217366,977;0708,000;6226138,000;6008771,023;-0550,000;0053,000;0052,000;0039,000;1806141553,000
'14/06/2018 15:51:57';0007,000;'ACT:PROB';219237,485;0720,000;7633423,000;7414185,515;-0550,000;0054,000;0053,000;0044,000;1806141553,000
'14/06/2018 15:51:57';0008,000;'ACT:PROB';185454,382;0723,000;6856703,000;6671248,618;-0550,000;0047,000;0046,000;0039,000;1806141553,000
'14/06/2018 15:51:57';0009,000;'ACT:PROB';393843,168;0704,000;5465207,000;5071363,832;-0550,000;0055,000;0054,000;0042,000;1806141553,000
'14/06/2018 15:51:57';0010,000;'ACT:PROB';309175,028;0740,000;4118637,000;3809461,972;-0550,000;0067,000;0066,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0011,000;'ACT:PROB';221074,110;0699,000;2746170,000;2525095,890;-0550,000;9999,000;9999,000;0026,000;1806141553,000
'14/06/2018 15:51:57';0012,000;'ACT:PROB';150489,531;0727,000;4737443,000;4586953,469;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0013,000;'ACT:PROB';179456,717;0671,000;3338436,000;3158979,283;-0550,000;0059,000;0058,000;0037,000;1806141553,000
'14/06/2018 15:51:57';0014,000;'ACT:PROB';2123445,161;0579,000;2949047,000;825601,839;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0015,000;'ACT:PROB';178750,607;0700,000;4218982,000;4040231,393;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0016,000;'ACT:PROB';403498,558;0707,000;3066400,000;2662901,442;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0017,000;'ACT:PROB';130498,476;0689,000;171254,100;40755,624;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0018,000;'ACT:PROB';172689,169;0699,000;5845994,000;5673304,831;-0550,000;9999,000;9999,000;0058,000;1806141553,000
'14/06/2018 15:51:57';0019,000;'ACT:PROB';177905,051;0732,000;7412860,000;7234954,949;-0550,000;0071,000;0070,000;0058,000;1806141553,000
'14/06/2018 15:51:57';0020,000;'ACT:PROB';147097,478;0731,000;5463964,000;5316866,522;-0550,000;9999,000;9999,000;0039,000;1806141553,000
'14/06/2018 15:51:57';0021,000;'ACT:PROB';285781,695;0705,000;4242395,000;3956613,305;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0022,000;'ACT:PROB';224322,739;0683,000;4429737,000;4205414,261;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0023,000;'ACT:PROB';150410,788;0683,000;2528257,000;2377846,212;-0550,000;9999,000;9999,000;0067,000;1806141553,000
'14/06/2018 15:51:57';0024,000;'ACT:PROB';157001,871;0697,000;2632370,000;2475368,129;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0025,000;'ACT:PROB';360931,071;0717,000;2729434,000;2368502,929;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0026,000;'ACT:PROB';137498,980;0728,000;4214313,000;4076814,020;-0550,000;9999,000;9999,000;0054,000;1806141553,000
'14/06/2018 15:51:57';0027,000;'ACT:PROB';228628,215;0736,000;2710636,000;2482007,785;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0028,000;'ACT:PROB';1048496,396;0723,000;3393053,000;2344556,604;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0029,000;'ACT:PROB';198751,121;0719,000;2563435,000;2364683,879;-0550,000;0054,000;0053,000;0022,000;1806141553,000
'14/06/2018 15:51:57';0030,000;'ACT:PROB';123455,031;0703,000;2655062,000;2531606,969;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0031,000;'ACT:PROB';185674,051;0707,000;3003625,000;2817950,949;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0032,000;'ACT:PROB';178466,211;0733,000;4492944,000;4314477,789;-0550,000;9999,000;9999,000;0032,000;1806141553,000
'14/06/2018 15:51:57';0033,000;'ACT:PROB';247226,903;0716,000;3267554,000;3020327,097;-0550,000;0078,000;0077,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0034,000;'ACT:PROB';167007,649;0744,000;5519550,000;5352542,351;-0550,000;9999,000;9999,000;0065,000;1806141553,000
'14/06/2018 15:51:57';0035,000;'ACT:PROB';178209,251;0744,000;3193013,000;3014803,749;-0550,000;9999,000;9999,000;0044,000;1806141553,000
'14/06/2018 15:51:57';0036,000;'ACT:PROB';125488,528;0696,000;1285853,000;1160364,472;-0550,000;9999,000;9999,000;0026,000;1806141553,000
'14/06/2018 15:51:57';0037,000;'ACT:PROB';194084,503;0741,000;7985158,000;7791073,497;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0038,000;'ACT:PROB';150112,574;0739,000;3990637,000;3840524,426;-0550,000;9999,000;9999,000;0024,000;1806141553,000
'14/06/2018 15:51:57';0039,000;'ACT:PROB';117478,011;0687,000;3455440,000;3337961,989;-0550,000;9999,000;9999,000;0061,000;1806141553,000
'14/06/2018 15:51:57';0040,000;'ACT:PROB';462779,714;0734,000;910041,800;447262,086;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0041,000;'ACT:PROB';116968,331;0736,000;8588591,000;8471622,669;-0550,000;0072,000;0071,000;0064,000;1806141553,000
'14/06/2018 15:51:57';0042,000;'ACT:PROB';634404,905;0729,000;3024872,000;2390467,095;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0043,000;'ACT:PROB';794637,613;0722,000;3590917,000;2796279,387;-0550,000;9999,000;9999,000;0021,000;1806141553,000
'14/06/2018 15:51:57';0044,000;'ACT:PROB';350415,621;0726,000;5677237,000;5326821,379;-0550,000;9999,000;9999,000;0029,000;1806141553,000
'14/06/2018 15:51:57';0045,000;'ACT:PROB';163818,373;0735,000;1918617,000;1754798,627;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0046,000;'ACT:PROB';161427,568;0715,000;3743691,000;3582263,432;-0550,000;0077,000;0076,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0047,000;'ACT:PROB';137658,890;0691,000;1645968,000;1508309,110;-0550,000;9999,000;9999,000;0036,000;1806141553,000
'14/06/2018 15:51:57';0048,000;'ACT:PROB';120836,696;0668,000;6432279,000;6311442,304;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0049,000;'ACT:PROB';182304,019;0722,000;6135077,000;5952772,981;-0550,000;0071,000;0070,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0050,000;'ACT:PROB';109910,316;0710,000;3594922,000;3485011,684;-0550,000;0068,000;0067,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0051,000;'ACT:PROB';391499,153;0724,000;5573777,000;5182277,847;-0550,000;0075,000;0074,000;0060,000;1806141553,000
'14/06/2018 15:51:57';0052,000;'ACT:PROB';1081569,235;0573,000;1721882,000;640312,765;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0053,000;'ACT:PROB';379807,513;0638,000;541817,800;162010,287;-0550,000;9999,000;9999,000;0067,000;1806141553,000
'14/06/2018 15:51:57';0054,000;'ACT:PROB';189670,618;0593,000;193757,200;4086,582;-0550,000;9999,000;9999,000;0024,000;1806141553,000
'14/06/2018 15:51:57';0055,000;'ACT:PROB';1838485,815;0736,000;4340482,000;2501996,185;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0056,000;'ACT:PROB';252729,012;0738,000;8157310,000;7904580,988;-0550,000;0078,000;0077,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0057,000;'ACT:PROB';623370,211;0744,000;2320807,000;1697436,789;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0058,000;'ACT:PROB';174357,691;0684,000;3716579,000;3542221,309;-0550,000;9999,000;9999,000;0057,000;1806141553,000
'14/06/2018 15:51:57';0059,000;'ACT:PROB';106189,228;0696,000;1760201,000;1654011,772;-0550,000;0043,000;0042,000;0021,000;1806141553,000
'14/06/2018 15:51:57';0060,000;'ACT:PROB';133606,735;0667,000;219306,200;85699,465;-0550,000;9999,000;9999,000;0035,000;1806141553,000
'14/06/2018 15:51:57';0061,000;'ACT:PROB';741231,488;0737,000;1649118,000;907886,512;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0062,000;'ACT:PROB';391497,073;0686,000;2980406,000;2588908,927;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0063,000;'ACT:PROB';106793,158;0701,000;2976105,000;2869311,842;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0064,000;'ACT:PROB';182375,490;0740,000;1748447,000;1566071,510;-0550,000;9999,000;9999,000;0068,000;1806141553,000
'14/06/2018 15:51:57';0065,000;'ACT:PROB';156825,183;0720,000;2289885,000;2133059,817;-0550,000;9999,000;9999,000;0025,000;1806141553,000
'14/06/2018 15:51:57';0066,000;'ACT:PROB';179093,756;0743,000;6329825,000;6150731,244;-0550,000;9999,000;9999,000;0067,000;1806141553,000
'14/06/2018 15:51:57';0067,000;'ACT:PROB';207664,469;0731,000;4061901,000;3854236,531;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0068,000;'ACT:PROB';211645,229;0700,000;1079362,000;867716,771;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0069,000;'ACT:PROB';308858,512;0733,000;3263783,000;2954924,488;-0550,000;9999,000;9999,000;0068,000;1806141553,000
'14/06/2018 15:51:57';0070,000;'ACT:PROB';115820,715;0740,000;1137916,000;1022095,285;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0071,000;'ACT:PROB';141679,490;0739,000;2827838,000;2686158,510;-0550,000;9999,000;9999,000;0037,000;1806141553,000
'14/06/2018 15:51:57';0072,000;'ACT:PROB';173404,119;0684,000;4244845,000;4071440,881;-0550,000;0080,000;0079,000;0066,000;1806141553,000
'14/06/2018 15:51:57';0073,000;'ACT:PROB';267497,521;0707,000;2972924,000;2705426,479;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0074,000;'ACT:PROB';965389,268;0668,000;2863271,000;1897881,732;-0550,000;9999,000;9999,000;0024,000;1806141553,000
'14/06/2018 15:51:57';0075,000;'ACT:PROB';151439,690;0689,000;1762754,000;1611314,310;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0076,000;'ACT:PROB';95926,596;0727,000;496946,600;401020,004;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0077,000;'ACT:PROB';736002,875;0713,000;6726527,000;5990524,125;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0078,000;'ACT:PROB';176517,699;0708,000;4640881,000;4464363,301;-0550,000;9999,000;9999,000;9999,000;1806141553,000
'14/06/2018 15:51:57';0079,000;'ACT:PROB';1196562,503;0661,000;258707,800;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141553,000
