version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Thu Nov 16 15:29:18 2017	2	1	55::51	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			360	1	2	
21622	Thu Nov 16 15:29:25 2017	2	2	149::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	7		360	2	2	
21622	Thu Nov 16 15:29:44 2017	2	3	133::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	999	1		360	3	2	
21622	Thu Nov 16 15:30:01 2017	2	4	236::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	1		360	4	2	
21622	Thu Nov 16 15:30:19 2017	2	5	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			360	5	2	
21622	Thu Nov 16 15:30:27 2017	2	6	296::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	59	1		360	6	2	
21622	Thu Nov 16 15:30:45 2017	2	7	617::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	1		360	7	2	
21622	Thu Nov 16 15:31:04 2017	2	8	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			360	8	2	
21622	Thu Nov 16 15:31:12 2017	2	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			360	9	2	
21622	Thu Nov 16 15:31:19 2017	2	10	136::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	1		360	10	2	
21622	Thu Nov 16 15:31:53 2017	3	1	284::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	81	6		360	11	2	
21622	Thu Nov 16 15:32:12 2017	3	2	271::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	3		360	12	2	
21622	Thu Nov 16 15:32:31 2017	3	3	251::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	79	7		360	13	2	
21622	Thu Nov 16 15:32:51 2017	3	4	391::12	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	3		360	14	2	
21622	Thu Nov 16 15:33:08 2017	3	5	276::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	40	3		360	15	2	
21622	Thu Nov 16 15:33:28 2017	3	6	128::6	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	39	999		360	16	2	
21622	Thu Nov 16 15:33:46 2017	3	7	254::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	8		360	17	2	
21622	Thu Nov 16 15:34:05 2017	3	8	244::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	77	8		360	18	2	
21622	Thu Nov 16 15:34:25 2017	3	9	266::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	36	1		360	19	2	
21622	Thu Nov 16 15:34:42 2017	3	10	267::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	3		360	20	2	
21622	Thu Nov 16 15:35:01 2017	3	11	276::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	81	9		360	21	2	
21622	Thu Nov 16 15:35:21 2017	3	12	283::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38	1		360	22	2	
21622	Thu Nov 16 15:35:40 2017	3	13	256::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	1		360	23	2	
21622	Thu Nov 16 15:35:58 2017	3	14	278::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	81	10		360	24	2	
21622	Thu Nov 16 15:36:15 2017	3	15	1800::6	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	82	8		360	25	2	
21622	Thu Nov 16 15:36:35 2017	3	16	290::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38	3		360	26	2	
21622	Thu Nov 16 15:36:53 2017	3	17	277::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	81	10		360	27	2	
21622	Thu Nov 16 15:37:10 2017	3	18	911::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	83	10		360	28	2	
21622	Thu Nov 16 15:37:28 2017	3	19	284::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	38	2		360	29	2	
21622	Thu Nov 16 15:37:47 2017	3	20	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			360	30	2	
21622	Thu Nov 16 15:37:56 2017	3	21	251::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	38	2		360	31	2	
21622	Thu Nov 16 15:38:13 2017	3	22	399::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	84	9		360	32	2	
21622	Thu Nov 16 15:38:32 2017	3	23	211::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	37	3		360	33	2	
21622	Thu Nov 16 15:38:51 2017	3	24	261::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	82	10		360	34	2	
21622	Thu Nov 16 15:39:10 2017	3	25	294::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	38	3		360	35	2	
21622	Thu Nov 16 15:39:30 2017	4	1	284::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	39	2		360	36	2	
21622	Thu Nov 16 15:39:48 2017	4	2	277::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	39	2		360	37	2	
21622	Thu Nov 16 15:40:07 2017	4	3	220::11	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	80	10		360	38	2	
21622	Thu Nov 16 15:40:25 2017	4	4	988::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	39	1		360	39	2	
21622	Thu Nov 16 15:40:43 2017	4	5	284::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	82	10		360	40	2	
21622	Thu Nov 16 15:41:03 2017	4	6	405::12	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	77	2		360	41	2	
21622	Thu Nov 16 15:41:21 2017	4	7	265::10	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	80	10		360	42	2	
21622	Thu Nov 16 15:41:40 2017	4	8	241::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	80	10		360	43	2	
