CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:23:37';0001,000;'ACT:PROB';1116658,708;0724,000;10044160,000;8927501,292;-0550,000;9999,000;9999,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0002,000;'ACT:PROB';564016,857;0623,000;9956809,000;9392792,143;-0550,000;0037,000;0036,000;0024,000;1806141524,000
'14/06/2018 15:23:37';0003,000;'ACT:PROB';279786,221;0685,000;13848810,000;13569023,779;-0550,000;0066,000;0065,000;0060,000;1806141524,000
'14/06/2018 15:23:37';0004,000;'ACT:PROB';222314,299;0611,000;7426897,000;7204582,701;-0550,000;0025,000;0024,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0005,000;'ACT:PROB';150831,754;0622,000;9718085,000;9567253,246;-0550,000;0031,000;0030,000;0025,000;1806141524,000
'14/06/2018 15:23:37';0006,000;'ACT:PROB';132860,382;0659,000;12355110,000;12222249,618;-0550,000;0073,000;0072,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0007,000;'ACT:PROB';186944,887;0625,000;8181889,000;7994944,113;-0550,000;0041,000;0040,000;0035,000;1806141524,000
'14/06/2018 15:23:37';0008,000;'ACT:PROB';163603,796;0609,000;4839614,000;4676010,204;-0550,000;0028,000;0027,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0009,000;'ACT:PROB';176879,965;0617,000;4484858,000;4307978,035;-0550,000;0045,000;0044,000;0041,000;1806141524,000
'14/06/2018 15:23:37';0010,000;'ACT:PROB';142072,939;0611,000;5968418,000;5826345,061;-0550,000;0039,000;0038,000;0036,000;1806141524,000
'14/06/2018 15:23:37';0011,000;'ACT:PROB';540156,359;0708,000;14126320,000;13586163,641;-0550,000;0046,000;0045,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0012,000;'ACT:PROB';247991,161;0658,000;10163420,000;9915428,839;-0550,000;0072,000;0071,000;9999,000;1806141524,000
'14/06/2018 15:23:37';0013,000;'ACT:PROB';115011,049;0642,000;9516407,000;9401395,951;-0550,000;0054,000;0053,000;0049,000;1806141524,000
