version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Oct 30 11:33:44 2017	2	1	61::53	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	1	
21622	Mon Oct 30 11:33:54 2017	2	2	135::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	9	200	2	
21622	Mon Oct 30 11:34:14 2017	2	3	188::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	9	200	3	
21622	Mon Oct 30 11:34:31 2017	2	4	208::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	79	6	200	4	
21622	Mon Oct 30 11:34:51 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	5	
21622	Mon Oct 30 11:35:01 2017	2	6	152::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	59	7	200	6	
21622	Mon Oct 30 11:35:20 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	7	
21622	Mon Oct 30 11:35:30 2017	2	8	97::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	7	200	8	
21622	Mon Oct 30 11:35:50 2017	2	9	214::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	61	3	200	9	
21622	Mon Oct 30 11:36:09 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	10	
21622	Mon Oct 30 11:36:31 2017	3	1	305::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	9	200	11	
21622	Mon Oct 30 11:36:49 2017	3	2	226::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	5	200	12	
21622	Mon Oct 30 11:37:08 2017	3	3	696::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	2	200	13	
21622	Mon Oct 30 11:37:27 2017	3	4	187::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	3	200	14	
21622	Mon Oct 30 11:37:44 2017	3	5	260::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	9	200	15	
21622	Mon Oct 30 11:38:03 2017	3	6	253::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	9	200	16	
21622	Mon Oct 30 11:38:22 2017	3	7	240::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	3	200	17	
21622	Mon Oct 30 11:38:40 2017	3	8	218::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	8	200	18	
21622	Mon Oct 30 11:38:58 2017	3	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	19	
21622	Mon Oct 30 11:39:06 2017	3	10	251::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	10	200	20	
21622	Mon Oct 30 11:39:23 2017	3	11	198::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	69	9	200	21	
21622	Mon Oct 30 11:39:41 2017	3	12	222::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	2	200	22	
21622	Mon Oct 30 11:40:01 2017	3	13	725::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	3	200	23	
21622	Mon Oct 30 11:40:18 2017	3	14	1057::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	3	200	24	
21622	Mon Oct 30 11:40:35 2017	3	15	222::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	4	200	25	
21622	Mon Oct 30 11:40:54 2017	4	1	292::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	50	8	200	26	
21622	Mon Oct 30 11:41:11 2017	4	2	247::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	94	7	200	27	
21622	Mon Oct 30 11:41:31 2017	4	3	608::12	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	52	7	200	28	
21622	Mon Oct 30 11:41:49 2017	4	4	198::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	105	8	200	29	
21622	Mon Oct 30 11:42:08 2017	4	5	265::11	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	100	9	200	30	
21622	Mon Oct 30 11:42:25 2017	4	6	264::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	72	5	200	31	
21622	Mon Oct 30 11:42:45 2017	4	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		200	32	
21622	Mon Oct 30 11:42:52 2017	4	8	213::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	59	8	200	33	
21622	Mon Oct 30 11:43:09 2017	4	9	178::12	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	54	3	200	34	
21622	Mon Oct 30 11:43:28 2017	4	10	247::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	71	8	200	35	
21622	Mon Oct 30 11:43:47 2017	4	11	157::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	90	2	200	36	
21622	Mon Oct 30 11:44:06 2017	4	12	219::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	60	3	200	37	
21622	Mon Oct 30 11:44:24 2017	4	13	187::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	80	8	200	38	
21622	Mon Oct 30 11:44:43 2017	4	14	187::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	99	6	200	39	
21622	Mon Oct 30 11:45:01 2017	4	15	301::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	54	8	200	40	
21622	Mon Oct 30 11:45:20 2017	4	16	187::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	69	7	200	41	
21622	Mon Oct 30 11:45:38 2017	4	17	382::11	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	91	6	200	42	
21622	Mon Oct 30 11:45:58 2017	4	18	277::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	49	5	200	43	
21622	Mon Oct 30 11:46:17 2017	4	19	342::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	83	6	200	44	
21622	Mon Oct 30 11:46:35 2017	4	20	244::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	69	4	200	45	
21622	Mon Oct 30 11:46:55 2017	4	21	182::12	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	92	9	200	46	
21622	Mon Oct 30 11:47:14 2017	4	22	152::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	80	5	200	47	
21622	Mon Oct 30 11:47:31 2017	4	23	229::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	64	7	200	48	
21622	Mon Oct 30 11:47:51 2017	4	24	237::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	85	8	200	49	
21622	Mon Oct 30 11:48:09 2017	4	25	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		200	50	
21622	Mon Oct 30 11:48:17 2017	4	26	401::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	62	4	200	51	
21622	Mon Oct 30 11:48:35 2017	4	27	298::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	79	4	200	52	
21622	Mon Oct 30 11:48:53 2017	4	28	221::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	56	4	200	53	
21622	Mon Oct 30 11:49:11 2017	4	29	205::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	84	5	200	54	
21622	Mon Oct 30 11:49:30 2017	4	30	348::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	79	2	200	55	
21622	Mon Oct 30 11:49:47 2017	4	31	244::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	52	9	200	56	
21622	Mon Oct 30 11:50:07 2017	4	32	372::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	81	8	200	57	
21622	Mon Oct 30 11:50:25 2017	4	33	371::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	76	7	200	58	
21622	Mon Oct 30 11:50:42 2017	4	34	375::11	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	50	6	200	59	
21622	Mon Oct 30 11:51:00 2017	4	35	526::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	98	5	200	60	
21622	Mon Oct 30 11:51:20 2017	4	36	193::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	82	7	200	61	
21622	Mon Oct 30 11:51:39 2017	4	37	319::11	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	49	4	200	62	
21622	Mon Oct 30 11:51:57 2017	4	38	304::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	99	4	200	63	
21622	Mon Oct 30 11:55:35 2017	5	1	340::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	77	8	200	64	
21622	Mon Oct 30 11:55:54 2017	5	2	160::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	80	4	200	65	
21622	Mon Oct 30 11:56:14 2017	5	3	436::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	79	8	200	66	
21622	Mon Oct 30 11:56:32 2017	5	4	322::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	79	7	200	67	
21622	Mon Oct 30 11:56:50 2017	5	5	342::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	81	4	200	68	
21622	Mon Oct 30 11:57:08 2017	5	6	287::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	80	8	200	69	
21622	Mon Oct 30 11:57:28 2017	5	7	213::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	78	4	200	70	
21622	Mon Oct 30 11:57:48 2017	5	8	255::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	81	3	200	71	
