CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:32:56';0001,000;'ACT:PROB';459389,504;0612,000;376476,900;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0002,000;'ACT:PROB';165726,885;0633,000;607842,800;442115,915;-0550,000;0071,000;0070,000;0045,000;1801111034,000
'11/01/2018 10:32:56';0003,000;'ACT:PROB';215193,952;0616,000;4928724,000;4713530,048;-0550,000;0042,000;0041,000;0036,000;1801111034,000
'11/01/2018 10:32:56';0004,000;'ACT:PROB';140299,246;0615,000;2228228,000;2087928,754;-0550,000;0043,000;0042,000;0036,000;1801111034,000
'11/01/2018 10:32:56';0005,000;'ACT:PROB';150186,961;0618,000;4167553,000;4017366,039;-0550,000;0045,000;0044,000;0040,000;1801111034,000
'11/01/2018 10:32:56';0006,000;'ACT:PROB';186722,914;0618,000;3154449,000;2967726,086;-0550,000;0047,000;0046,000;0040,000;1801111034,000
'11/01/2018 10:32:56';0007,000;'ACT:PROB';198742,266;0677,000;1236291,000;1037548,734;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0008,000;'ACT:PROB';224877,940;0652,000;5274291,000;5049413,060;-0550,000;0072,000;0071,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0009,000;'ACT:PROB';181598,751;0619,000;1305812,000;1124213,249;-0550,000;0043,000;0042,000;0028,000;1801111034,000
'11/01/2018 10:32:56';0010,000;'ACT:PROB';211464,647;0608,000;880325,200;668860,553;-0550,000;0049,000;9999,000;0035,000;1801111034,000
'11/01/2018 10:32:56';0011,000;'ACT:PROB';187815,495;0638,000;5799487,000;5611671,505;-0550,000;0055,000;0054,000;0050,000;1801111034,000
'11/01/2018 10:32:56';0012,000;'ACT:PROB';572896,443;0731,000;2728431,000;2155534,557;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0013,000;'ACT:PROB';157236,102;0709,000;2852052,000;2694815,898;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0014,000;'ACT:PROB';229864,548;0689,000;3515207,000;3285342,452;-0550,000;9999,000;9999,000;0063,000;1801111034,000
'11/01/2018 10:32:56';0015,000;'ACT:PROB';302155,453;0638,000;1753927,000;1451771,547;-0550,000;0074,000;0073,000;0060,000;1801111034,000
'11/01/2018 10:32:56';0016,000;'ACT:PROB';211842,371;0651,000;3724874,000;3513031,629;-0550,000;9999,000;9999,000;0027,000;1801111034,000
'11/01/2018 10:32:56';0017,000;'ACT:PROB';380158,451;0647,000;3625393,000;3245234,549;-0550,000;0054,000;0053,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0018,000;'ACT:PROB';379087,756;0719,000;3911473,000;3532385,244;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0019,000;'ACT:PROB';22012467,143;0625,000;49796520,000;27784052,857;-0550,000;9999,000;9999,000;0035,000;1801111034,000
'11/01/2018 10:32:56';0020,000;'ACT:PROB';12680102,667;0575,000;18437960,000;5757857,333;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0021,000;'ACT:PROB';19443917,238;0679,000;24606920,000;5163002,762;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0022,000;'ACT:PROB';12911223,952;0706,000;22506450,000;9595226,048;-0550,000;9999,000;9999,000;0033,000;1801111034,000
'11/01/2018 10:32:56';0023,000;'ACT:PROB';1335659,083;0716,000;5377825,000;4042165,917;-0550,000;9999,000;9999,000;0027,000;1801111034,000
'11/01/2018 10:32:56';0024,000;'ACT:PROB';8403357,738;0662,000;14672020,000;6268662,262;-0550,000;9999,000;9999,000;0062,000;1801111034,000
'11/01/2018 10:32:56';0025,000;'ACT:PROB';238591,566;0666,000;3642209,000;3403617,434;-0550,000;9999,000;9999,000;0068,000;1801111034,000
'11/01/2018 10:32:56';0026,000;'ACT:PROB';1800264,595;0591,000;1764578,000;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0027,000;'ACT:PROB';273916,419;0659,000;1331109,000;1057192,581;-0550,000;9999,000;9999,000;0060,000;1801111034,000
'11/01/2018 10:32:56';0028,000;'ACT:PROB';1149685,655;0665,000;1879702,000;730016,345;-0550,000;9999,000;9999,000;0022,000;1801111034,000
'11/01/2018 10:32:56';0029,000;'ACT:PROB';1400859,750;0670,000;4156577,000;2755717,250;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0030,000;'ACT:PROB';1406839,417;0670,000;1672757,000;265917,583;-0550,000;9999,000;9999,000;0026,000;1801111034,000
'11/01/2018 10:32:56';0031,000;'ACT:PROB';1160988,905;0652,000;2802414,000;1641425,095;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0032,000;'ACT:PROB';271010,563;0661,000;997564,100;726553,537;-0550,000;9999,000;9999,000;0036,000;1801111034,000
'11/01/2018 10:32:56';0033,000;'ACT:PROB';210740,699;0661,000;3182277,000;2971536,301;-0550,000;0079,000;0078,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0034,000;'ACT:PROB';1618241,655;0701,000;2907613,000;1289371,345;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0035,000;'ACT:PROB';222563,071;0650,000;1709772,000;1487208,929;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0036,000;'ACT:PROB';22271001,524;0600,000;23640430,000;1369428,476;-0550,000;9999,000;9999,000;0025,000;1801111034,000
'11/01/2018 10:32:56';0037,000;'ACT:PROB';13619301,524;0626,000;27254420,000;13635118,476;-0550,000;9999,000;9999,000;0045,000;1801111034,000
'11/01/2018 10:32:56';0038,000;'ACT:PROB';9300002,714;0661,000;21131220,000;11831217,286;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0039,000;'ACT:PROB';28034692,952;0591,000;33393290,000;5358597,048;-0550,000;9999,000;9999,000;0028,000;1801111034,000
'11/01/2018 10:32:56';0040,000;'ACT:PROB';21889075,810;0703,000;65233630,000;43344554,190;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0041,000;'ACT:PROB';22308174,857;0602,000;23541460,000;1233285,143;-0550,000;9999,000;9999,000;0029,000;1801111034,000
'11/01/2018 10:32:56';0042,000;'ACT:PROB';22886233,143;0720,000;27586910,000;4700676,857;-0550,000;9999,000;9999,000;0029,000;1801111034,000
'11/01/2018 10:32:56';0043,000;'ACT:PROB';23346981,143;0578,000;24736750,000;1389768,857;-0550,000;9999,000;9999,000;9999,000;1801111034,000
'11/01/2018 10:32:56';0044,000;'ACT:PROB';13980553,857;0634,000;5998827,000;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111034,000
