CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 13:37:23';0001,000;'ACT:PROB';19150310,286;0625,000;26823890,000;7673579,714;-0550,000;9999,000;9999,000;0027,000;1806141337,000
'14/06/2018 13:37:23';0002,000;'ACT:PROB';35951342,190;0692,000;46704100,000;10752757,810;-0550,000;9999,000;9999,000;0049,000;1806141337,000
'14/06/2018 13:37:23';0003,000;'ACT:PROB';14194129,952;0734,000;24384570,000;10190440,048;-0550,000;9999,000;9999,000;0033,000;1806141337,000
'14/06/2018 13:37:23';0004,000;'ACT:PROB';13136153,190;0652,000;18576720,000;5440566,810;-0550,000;9999,000;9999,000;0032,000;1806141337,000
'14/06/2018 13:37:23';0005,000;'ACT:PROB';17400557,143;0639,000;28078790,000;10678232,857;-0550,000;9999,000;9999,000;0068,000;1806141337,000
'14/06/2018 13:37:23';0006,000;'ACT:PROB';20756418,381;0597,000;22577550,000;1821131,619;-0550,000;9999,000;9999,000;0029,000;1806141337,000
'14/06/2018 13:37:23';0007,000;'ACT:PROB';19340542,571;0721,000;24513880,000;5173337,429;-0550,000;9999,000;9999,000;9999,000;1806141337,000
'14/06/2018 13:37:23';0008,000;'ACT:PROB';16280385,381;0711,000;21647900,000;5367514,619;-0550,000;9999,000;9999,000;0034,000;1806141337,000
'14/06/2018 13:37:23';0009,000;'ACT:PROB';18512963,048;0708,000;21670110,000;3157146,952;-0550,000;9999,000;9999,000;0036,000;1806141337,000
'14/06/2018 13:37:23';0010,000;'ACT:PROB';19832267,238;0692,000;23133520,000;3301252,762;-0550,000;9999,000;9999,000;9999,000;1806141337,000
'14/06/2018 13:37:23';0011,000;'ACT:PROB';16839440,524;0702,000;22996140,000;6156699,476;-0550,000;9999,000;9999,000;0056,000;1806141337,000
'14/06/2018 13:37:23';0012,000;'ACT:PROB';17842508,762;0595,000;21811070,000;3968561,238;-0550,000;9999,000;9999,000;9999,000;1806141337,000
'14/06/2018 13:37:23';0013,000;'ACT:PROB';17483027,238;0675,000;44527840,000;27044812,762;-0550,000;9999,000;9999,000;0027,000;1806141337,000
'14/06/2018 13:37:23';0014,000;'ACT:PROB';18082367,619;0687,000;46401850,000;28319482,381;-0550,000;9999,000;9999,000;9999,000;1806141337,000
'14/06/2018 13:37:23';0015,000;'ACT:PROB';54643526,476;0700,000;69473910,000;14830383,524;-0550,000;9999,000;9999,000;0054,000;1806141337,000
'14/06/2018 13:37:23';0016,000;'ACT:PROB';17353645,524;0705,000;35357130,000;18003484,476;-0550,000;9999,000;9999,000;0059,000;1806141337,000
'14/06/2018 13:37:23';0017,000;'ACT:PROB';17097162,190;0702,000;21268430,000;4171267,810;-0550,000;9999,000;9999,000;0066,000;1806141337,000
'14/06/2018 13:37:23';0018,000;'ACT:PROB';249669,553;0656,000;11932740,000;11683070,447;-0550,000;0072,000;0071,000;9999,000;1806141337,000
'14/06/2018 13:37:23';0019,000;'ACT:PROB';326520,067;0674,000;11408580,000;11082059,933;-0550,000;9999,000;9999,000;0052,000;1806141337,000
'14/06/2018 13:37:23';0020,000;'ACT:PROB';243468,025;0661,000;10070190,000;9826721,975;-0550,000;0072,000;0071,000;9999,000;1806141337,000
