version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Mon Oct 30 14:12:58 2017	2	1	302::39	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	42	3		170	1	2	
21622	Mon Oct 30 14:13:16 2017	2	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	2	2	
21622	Mon Oct 30 14:13:23 2017	2	3	240::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	68	5		170	3	2	
21622	Mon Oct 30 14:13:41 2017	2	4	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	4	2	
21622	Mon Oct 30 14:13:49 2017	2	5	261::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	61	2		170	5	2	
21622	Mon Oct 30 14:14:07 2017	2	6	251::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	21	6		170	6	2	
21622	Mon Oct 30 14:14:26 2017	2	7	205::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	2		170	7	2	
21622	Mon Oct 30 14:14:44 2017	2	8	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	8	2	
21622	Mon Oct 30 14:14:53 2017	2	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	9	2	
21622	Mon Oct 30 14:15:01 2017	2	10	310::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	2		170	10	2	
21622	Mon Oct 30 14:15:33 2017	3	1	208::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	24	1		170	11	2	
21622	Mon Oct 30 14:15:50 2017	3	2	278::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	21	1		170	12	2	
21622	Mon Oct 30 14:16:09 2017	3	3	232::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	70	1		170	13	2	
21622	Mon Oct 30 14:16:27 2017	3	4	228::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	4		170	14	2	
21622	Mon Oct 30 14:16:46 2017	3	5	235::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	24	3		170	15	2	
21622	Mon Oct 30 14:17:05 2017	3	6	190::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	24	3		170	16	2	
21622	Mon Oct 30 14:17:23 2017	3	7	261::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	70	4		170	17	2	
21622	Mon Oct 30 14:17:43 2017	3	8	277::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	61	5		170	18	2	
21622	Mon Oct 30 14:18:00 2017	3	9	229::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	26	5		170	19	2	
21622	Mon Oct 30 14:18:18 2017	3	10	223::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70	5		170	20	2	
21622	Mon Oct 30 14:18:37 2017	3	11	229::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	24	4		170	21	2	
21622	Mon Oct 30 14:18:56 2017	3	12	259::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	24	4		170	22	2	
21622	Mon Oct 30 14:19:14 2017	3	13	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	23	2	
21622	Mon Oct 30 14:19:23 2017	3	14	290::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	80	6		170	24	2	
21622	Mon Oct 30 14:19:41 2017	3	15	211::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26	4		170	25	2	
21622	Mon Oct 30 14:19:59 2017	3	16	113::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	999	7		170	26	2	
21622	Mon Oct 30 14:20:19 2017	3	17	195::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	24	4		170	27	2	
21622	Mon Oct 30 14:20:36 2017	3	18	216::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	89	6		170	28	2	
21622	Mon Oct 30 14:20:56 2017	3	19	172::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	88	8		170	29	2	
21622	Mon Oct 30 14:21:14 2017	3	20	261::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	29	4		170	30	2	
21622	Mon Oct 30 14:21:32 2017	3	21	211::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	81	7		170	31	2	
21622	Mon Oct 30 14:21:51 2017	3	22	234::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	24	3		170	32	2	
21622	Mon Oct 30 14:22:10 2017	3	23	193::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	85	8		170	33	2	
21622	Mon Oct 30 14:22:29 2017	3	24	255::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	81	8		170	34	2	
21622	Mon Oct 30 14:22:47 2017	3	25	243::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	25	3		170	35	2	
21622	Mon Oct 30 14:23:06 2017	4	1	202::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	27	3		170	36	2	
21622	Mon Oct 30 14:23:25 2017	4	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	37	2	
21622	Mon Oct 30 14:23:33 2017	4	3	147::11	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	79	7		170	38	2	
21622	Mon Oct 30 14:23:53 2017	4	4	198::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	61	7		170	39	2	
21622	Mon Oct 30 14:24:12 2017	4	5	206::11	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	70	6		170	40	2	
21622	Mon Oct 30 14:24:32 2017	4	6	235::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	31	2		170	41	2	
21622	Mon Oct 30 14:24:52 2017	4	7	191::10	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	65	6		170	42	2	
21622	Mon Oct 30 14:25:12 2017	4	8	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	43	2	
21622	Mon Oct 30 14:25:20 2017	4	9	236::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	31	2		170	44	2	
21622	Mon Oct 30 14:25:39 2017	4	10	193::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	35	2		170	45	2	
21622	Mon Oct 30 14:25:58 2017	4	11	300::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	79	8		170	46	2	
21622	Mon Oct 30 14:26:16 2017	4	12	236::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	79	9		170	47	2	
21622	Mon Oct 30 14:26:34 2017	4	13	286::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	34	2		170	48	2	
21622	Mon Oct 30 14:26:51 2017	4	14	231::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	49	3		170	49	2	
21622	Mon Oct 30 14:27:09 2017	4	15	219::11	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	42	2		170	50	2	
21622	Mon Oct 30 14:27:28 2017	4	16	193::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	24	2		170	51	2	
21622	Mon Oct 30 14:27:47 2017	4	17	193::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	24	2		170	52	2	
21622	Mon Oct 30 14:28:06 2017	4	18	253::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	52	5		170	53	2	
21622	Mon Oct 30 14:28:25 2017	4	19	261::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	83	9		170	54	2	
21622	Mon Oct 30 14:28:43 2017	4	20	266::10	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	35	3		170	55	2	
21622	Mon Oct 30 14:29:01 2017	4	21	332::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	24	2		170	56	2	
