version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Fri Dec 01 11:24:58 2017	2	1	23::20	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	1	1	
21622	Fri Dec 01 11:25:08 2017	2	2	118::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	3		200	2	1	
21622	Fri Dec 01 11:25:27 2017	2	3	206::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	2		200	3	1	
21622	Fri Dec 01 11:25:45 2017	2	4	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	4	1	
21622	Fri Dec 01 11:25:55 2017	2	5	216::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	75	2		200	5	1	
21622	Fri Dec 01 11:26:12 2017	2	6	223::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	90	2		200	6	1	
21622	Fri Dec 01 11:26:30 2017	2	7	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	7	1	
21622	Fri Dec 01 11:26:40 2017	2	8	188::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	60	3		200	8	1	
21622	Fri Dec 01 11:27:00 2017	2	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	9	1	
21622	Fri Dec 01 11:27:08 2017	2	10	363::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	61	2		200	10	1	
21622	Fri Dec 01 11:27:49 2017	3	1	201::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	2		200	11	1	
21622	Fri Dec 01 11:28:07 2017	3	2	231::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	120	5		200	12	1	
21622	Fri Dec 01 11:28:26 2017	3	3	298::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	4		200	13	1	
21622	Fri Dec 01 11:28:46 2017	3	4	237::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	120	3		200	14	1	
21622	Fri Dec 01 11:29:04 2017	3	5	419::11	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	53	3		200	15	1	
21622	Fri Dec 01 11:29:23 2017	3	6	252::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	67	4		200	16	1	
21622	Fri Dec 01 11:29:43 2017	3	7	206::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	127	5		200	17	1	
21622	Fri Dec 01 11:30:01 2017	3	8	537::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	56	5		200	18	1	
21622	Fri Dec 01 11:30:20 2017	3	9	224::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	129	3		200	19	1	
