CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:04:05';0001,000;'ACT:PROB';356098,479;0734,000;12792740,000;12436641,521;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0002,000;'ACT:PROB';531729,487;0677,000;7016278,000;6484548,513;-0550,000;0048,000;0047,000;0027,000;1801111005,000
'11/01/2018 10:04:05';0003,000;'ACT:PROB';447737,659;0654,000;3805875,000;3358137,341;-0550,000;9999,000;9999,000;0056,000;1801111005,000
'11/01/2018 10:04:05';0004,000;'ACT:PROB';260895,574;0628,000;5699947,000;5439051,426;-0550,000;0043,000;0042,000;0032,000;1801111005,000
'11/01/2018 10:04:05';0005,000;'ACT:PROB';240055,913;0693,000;4818374,000;4578318,087;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0006,000;'ACT:PROB';627786,321;0619,000;5511283,000;4883496,679;-0550,000;0050,000;0049,000;0045,000;1801111005,000
'11/01/2018 10:04:05';0007,000;'ACT:PROB';306224,399;0623,000;3194679,000;2888454,601;-0550,000;0036,000;0035,000;0024,000;1801111005,000
'11/01/2018 10:04:05';0008,000;'ACT:PROB';223168,932;0618,000;1936295,000;1713126,068;-0550,000;0037,000;0036,000;0026,000;1801111005,000
'11/01/2018 10:04:05';0009,000;'ACT:PROB';236243,310;0636,000;3012804,000;2776560,690;-0550,000;0045,000;0044,000;0035,000;1801111005,000
'11/01/2018 10:04:05';0010,000;'ACT:PROB';476695,713;0635,000;1409750,000;933054,287;-0550,000;9999,000;9999,000;0039,000;1801111005,000
'11/01/2018 10:04:05';0011,000;'ACT:PROB';1310821,952;0725,000;6022594,000;4711772,048;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0012,000;'ACT:PROB';452033,699;0744,000;2303212,000;1851178,301;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0013,000;'ACT:PROB';584501,259;0732,000;2195025,000;1610523,741;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0014,000;'ACT:PROB';468387,310;0668,000;2120358,000;1651970,690;-0550,000;9999,000;9999,000;0062,000;1801111005,000
'11/01/2018 10:04:05';0015,000;'ACT:PROB';537892,295;0642,000;2989231,000;2451338,705;-0550,000;0074,000;0073,000;0042,000;1801111005,000
'11/01/2018 10:04:05';0016,000;'ACT:PROB';655156,119;0657,000;5585354,000;4930197,881;-0550,000;0074,000;0073,000;0057,000;1801111005,000
'11/01/2018 10:04:05';0017,000;'ACT:PROB';1123550,583;0711,000;6828816,000;5705265,417;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0018,000;'ACT:PROB';473150,445;0708,000;2515868,000;2042717,555;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0019,000;'ACT:PROB';550181,869;0662,000;5356095,000;4805913,131;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0020,000;'ACT:PROB';555232,491;0645,000;2725099,000;2169866,509;-0550,000;0078,000;0077,000;0056,000;1801111005,000
'11/01/2018 10:04:05';0021,000;'ACT:PROB';534603,457;0630,000;2116423,000;1581819,543;-0550,000;0062,000;0061,000;0025,000;1801111005,000
'11/01/2018 10:04:05';0022,000;'ACT:PROB';579075,738;0741,000;5034345,000;4455269,262;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0023,000;'ACT:PROB';565982,853;0675,000;5051818,000;4485835,147;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0024,000;'ACT:PROB';502095,202;0642,000;5072474,000;4570378,798;-0550,000;0071,000;0070,000;0064,000;1801111005,000
'11/01/2018 10:04:05';0025,000;'ACT:PROB';514109,332;0692,000;3608742,000;3094632,668;-0550,000;9999,000;9999,000;0042,000;1801111005,000
'11/01/2018 10:04:05';0026,000;'ACT:PROB';1157750,003;0686,000;5968336,000;4810585,997;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0027,000;'ACT:PROB';531617,835;0677,000;2825238,000;2293620,165;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0028,000;'ACT:PROB';529911,528;0619,000;5842272,000;5312360,472;-0550,000;0034,000;0033,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0029,000;'ACT:PROB';597728,988;0686,000;4577593,000;3979864,012;-0550,000;9999,000;9999,000;0057,000;1801111005,000
'11/01/2018 10:04:05';0030,000;'ACT:PROB';654444,054;0670,000;4790310,000;4135865,946;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0031,000;'ACT:PROB';995595,625;0654,000;3862685,000;2867089,375;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0032,000;'ACT:PROB';450603,719;0666,000;4617257,000;4166653,281;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0033,000;'ACT:PROB';507194,793;0684,000;5920377,000;5413182,207;-0550,000;9999,000;9999,000;0036,000;1801111005,000
'11/01/2018 10:04:05';0034,000;'ACT:PROB';495260,034;0678,000;1718780,000;1223519,966;-0550,000;9999,000;9999,000;0031,000;1801111005,000
'11/01/2018 10:04:05';0035,000;'ACT:PROB';530621,960;0706,000;3220062,000;2689440,040;-0550,000;9999,000;9999,000;0032,000;1801111005,000
'11/01/2018 10:04:05';0036,000;'ACT:PROB';444552,412;0732,000;6021973,000;5577420,588;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0037,000;'ACT:PROB';550096,690;0682,000;2385957,000;1835860,310;-0550,000;9999,000;9999,000;0029,000;1801111005,000
'11/01/2018 10:04:05';0038,000;'ACT:PROB';615376,015;0677,000;6193168,000;5577791,985;-0550,000;9999,000;9999,000;0052,000;1801111005,000
'11/01/2018 10:04:05';0039,000;'ACT:PROB';1000649,747;0664,000;4620859,000;3620209,253;-0550,000;9999,000;9999,000;0067,000;1801111005,000
'11/01/2018 10:04:05';0040,000;'ACT:PROB';964938,494;0656,000;1833384,000;868445,506;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0041,000;'ACT:PROB';621314,646;0670,000;2534154,000;1912839,354;-0550,000;9999,000;9999,000;0028,000;1801111005,000
'11/01/2018 10:04:05';0042,000;'ACT:PROB';662200,881;0667,000;5081670,000;4419469,119;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0043,000;'ACT:PROB';599876,205;0716,000;7091934,000;6492057,795;-0550,000;9999,000;9999,000;0062,000;1801111005,000
'11/01/2018 10:04:05';0044,000;'ACT:PROB';555441,641;0689,000;3647701,000;3092259,359;-0550,000;9999,000;9999,000;9999,000;1801111005,000
'11/01/2018 10:04:05';0045,000;'ACT:PROB';539033,680;0651,000;4939530,000;4400496,320;-0550,000;0065,000;0064,000;0050,000;1801111005,000
'11/01/2018 10:04:05';0046,000;'ACT:PROB';479499,893;0673,000;4638676,000;4159176,107;-0550,000;9999,000;9999,000;9999,000;1801111005,000
