version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 22 16:23:37 2017	2	1	204::65	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	240	1	
21622	Wed Nov 22 16:23:54 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	2	
21622	Wed Nov 22 16:24:02 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	3	
21622	Wed Nov 22 16:24:10 2017	2	4	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	4	
21622	Wed Nov 22 16:24:20 2017	2	5	246::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	41	4	240	5	
21622	Wed Nov 22 16:24:38 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	6	
21622	Wed Nov 22 16:24:47 2017	2	7	222::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	46	4	240	7	
21622	Wed Nov 22 16:25:07 2017	2	8	240::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	3	240	8	
21622	Wed Nov 22 16:25:25 2017	2	9	238::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	2	240	9	
21622	Wed Nov 22 16:25:44 2017	2	10	226::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	1	240	10	
21622	Wed Nov 22 16:26:27 2017	3	1	288::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	5	240	11	
21622	Wed Nov 22 16:26:46 2017	3	2	218::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	51	2	240	12	
21622	Wed Nov 22 16:27:05 2017	3	3	207::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	50	1	240	13	
21622	Wed Nov 22 16:27:24 2017	3	4	205::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	50	7	240	14	
21622	Wed Nov 22 16:27:42 2017	3	5	187::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	10	240	15	
21622	Wed Nov 22 16:28:01 2017	3	6	292::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	50	5	240	16	
21622	Wed Nov 22 16:28:20 2017	3	7	202::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	7	240	17	
21622	Wed Nov 22 16:28:38 2017	3	8	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	18	
21622	Wed Nov 22 16:28:47 2017	3	9	187::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	51	5	240	19	
21622	Wed Nov 22 16:29:07 2017	3	10	182::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	6	240	20	
21622	Wed Nov 22 16:29:25 2017	3	11	236::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	49	6	240	21	
21622	Wed Nov 22 16:29:44 2017	3	12	218::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	5	240	22	
21622	Wed Nov 22 16:30:03 2017	3	13	214::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	49	5	240	23	
21622	Wed Nov 22 16:30:22 2017	3	14	198::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	240	24	
21622	Wed Nov 22 16:30:40 2017	3	15	192::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	50	3	240	25	
21622	Wed Nov 22 16:30:58 2017	4	1	194::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	49	5	240	26	
21622	Wed Nov 22 16:31:16 2017	4	2	219::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	50	5	240	27	
21622	Wed Nov 22 16:31:33 2017	4	3	237::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	31	5	240	28	
21622	Wed Nov 22 16:31:52 2017	4	4	229::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	49	5	240	29	
21622	Wed Nov 22 16:32:11 2017	4	5	219::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	50	4	240	30	
21622	Wed Nov 22 16:32:31 2017	4	6	229::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	70	5	240	31	
21622	Wed Nov 22 16:32:50 2017	4	7	244::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	51	6	240	32	
21622	Wed Nov 22 16:33:10 2017	4	8	228::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	70	4	240	33	
21622	Wed Nov 22 16:33:29 2017	4	9	218::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	47	6	240	34	
21622	Wed Nov 22 16:33:47 2017	4	10	217::12	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	50	5	240	35	
21622	Wed Nov 22 16:34:06 2017	4	11	207::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	51	4	240	36	
21622	Wed Nov 22 16:34:24 2017	4	12	284::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	31	7	240	37	
21622	Wed Nov 22 16:34:42 2017	4	13	259::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	47	5	240	38	
21622	Wed Nov 22 16:35:02 2017	4	14	251::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	28	6	240	39	
21622	Wed Nov 22 16:35:20 2017	4	15	253::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	39	5	240	40	
21622	Wed Nov 22 16:35:37 2017	4	16	203::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	51	5	240	41	
21622	Wed Nov 22 16:35:56 2017	4	17	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		240	42	
21622	Wed Nov 22 16:36:03 2017	4	18	196::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	72	3	240	43	
21622	Wed Nov 22 16:36:23 2017	4	19	214::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	50	6	240	44	
21622	Wed Nov 22 16:36:42 2017	4	20	228::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	70	2	240	45	
21622	Wed Nov 22 16:37:01 2017	4	21	218::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	52	8	240	46	
21622	Wed Nov 22 16:37:20 2017	4	22	204::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	29	5	240	47	
21622	Wed Nov 22 16:37:38 2017	4	23	228::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	71	2	240	48	
21622	Wed Nov 22 16:37:57 2017	4	24	233::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	50	8	240	49	
21622	Wed Nov 22 16:38:15 2017	4	25	171::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	49	8	240	50	
21622	Wed Nov 22 16:38:35 2017	4	26	192::12	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	50	8	240	51	
21622	Wed Nov 22 16:38:52 2017	4	27	225::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	71	2	240	52	
21622	Wed Nov 22 16:39:12 2017	4	28	235::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	28	4	240	53	
21622	Wed Nov 22 16:39:30 2017	4	29	192::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	30	2	240	54	
21622	Wed Nov 22 16:39:48 2017	4	30	215::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	50	7	240	55	
21622	Wed Nov 22 16:40:07 2017	4	31	204::11	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	28	2	240	56	
21622	Wed Nov 22 16:40:26 2017	4	32	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		240	57	
21622	Wed Nov 22 16:40:36 2017	4	33	212::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	29	1	240	58	
21622	Wed Nov 22 16:40:54 2017	4	34	208::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	29	1	240	59	
21622	Wed Nov 22 16:41:13 2017	4	35	229::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	69	2	240	60	
21622	Wed Nov 22 16:41:32 2017	4	36	240::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	50	9	240	61	
21622	Wed Nov 22 16:41:52 2017	4	37	179::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	70	3	240	62	
21622	Wed Nov 22 16:42:11 2017	4	38	175::11	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	38	3	240	63	
21622	Wed Nov 22 16:45:35 2017	5	1	215::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	49	6	240	64	
21622	Wed Nov 22 16:45:54 2017	5	2	243::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	50	5	240	65	
21622	Wed Nov 22 16:46:12 2017	5	3	212::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	51	4	240	66	
21622	Wed Nov 22 16:46:30 2017	5	4	184::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	50	6	240	67	
21622	Wed Nov 22 16:46:47 2017	5	5	207::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	51	6	240	68	
21622	Wed Nov 22 16:47:05 2017	5	6	214::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	40	5	240	69	
21622	Wed Nov 22 16:47:25 2017	5	7	156::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	50	7	240	70	
21622	Wed Nov 22 16:47:44 2017	5	8	202::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	49	6	240	71	
21622	Wed Nov 22 16:48:02 2017	5	9	197::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	39	4	240	72	
21622	Wed Nov 22 16:48:22 2017	5	10	170::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	41	4	240	73	
21622	Wed Nov 22 16:48:39 2017	6	1	193::12	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	52	5	240	74	
21622	Wed Nov 22 16:48:59 2017	6	2	146::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	40	7	240	75	
21622	Wed Nov 22 16:49:16 2017	6	3	203::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	69	5	240	76	
21622	Wed Nov 22 16:49:34 2017	6	4	225::11	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	39	8	240	77	
21622	Wed Nov 22 16:49:54 2017	6	5	150::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	41	6	240	78	
