CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:38:16';0001,000;'ACT:PROB';589293,881;0704,000;750408,500;161114,619;-0550,000;9999,000;9999,000;0065,000;1801111139,000
'11/01/2018 11:38:16';0002,000;'ACT:PROB';540976,714;0636,000;13419720,000;12878743,286;-0550,000;0048,000;0047,000;0040,000;1801111139,000
'11/01/2018 11:38:16';0003,000;'ACT:PROB';616051,161;0620,000;12598050,000;11981998,839;-0550,000;0038,000;0037,000;0030,000;1801111139,000
'11/01/2018 11:38:16';0004,000;'ACT:PROB';345511,211;0626,000;12231730,000;11886218,789;-0550,000;0045,000;0044,000;0039,000;1801111139,000
'11/01/2018 11:38:16';0005,000;'ACT:PROB';540804,835;0656,000;6848858,000;6308053,165;-0550,000;0079,000;0078,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0006,000;'ACT:PROB';287504,586;0635,000;12731920,000;12444415,414;-0550,000;0048,000;0047,000;0042,000;1801111139,000
'11/01/2018 11:38:16';0007,000;'ACT:PROB';255972,180;0624,000;15165970,000;14909997,820;-0550,000;0036,000;0035,000;0030,000;1801111139,000
'11/01/2018 11:38:16';0008,000;'ACT:PROB';220387,574;0646,000;12024800,000;11804412,426;-0550,000;0056,000;0055,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0009,000;'ACT:PROB';197681,128;0622,000;6171609,000;5973927,872;-0550,000;0042,000;0041,000;0037,000;1801111139,000
'11/01/2018 11:38:16';0010,000;'ACT:PROB';412217,323;0627,000;1612131,000;1199913,677;-0550,000;0062,000;0061,000;0022,000;1801111139,000
'11/01/2018 11:38:16';0011,000;'ACT:PROB';181642,014;0680,000;1588622,000;1406979,986;-0550,000;9999,000;9999,000;0028,000;1801111139,000
'11/01/2018 11:38:16';0012,000;'ACT:PROB';327029,521;0686,000;6674834,000;6347804,479;-0550,000;9999,000;9999,000;0034,000;1801111139,000
'11/01/2018 11:38:16';0013,000;'ACT:PROB';391550,317;0704,000;11965740,000;11574189,683;-0550,000;9999,000;9999,000;0034,000;1801111139,000
'11/01/2018 11:38:16';0014,000;'ACT:PROB';315500,448;0663,000;1947361,000;1631860,552;-0550,000;9999,000;9999,000;0047,000;1801111139,000
'11/01/2018 11:38:16';0015,000;'ACT:PROB';404871,688;0674,000;5565356,000;5160484,313;-0550,000;9999,000;9999,000;0022,000;1801111139,000
'11/01/2018 11:38:16';0016,000;'ACT:PROB';183022,549;0666,000;13287020,000;13103997,451;-0550,000;0057,000;0075,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0017,000;'ACT:PROB';450850,988;0644,000;7659006,000;7208155,012;-0550,000;0070,000;0069,000;0063,000;1801111139,000
'11/01/2018 11:38:16';0018,000;'ACT:PROB';317253,981;0659,000;8490289,000;8173035,019;-0550,000;0075,000;0074,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0019,000;'ACT:PROB';143613,730;0679,000;10770650,000;10627036,270;-0550,000;0070,000;9999,000;0061,000;1801111139,000
'11/01/2018 11:38:16';0020,000;'ACT:PROB';160113,654;0678,000;8131458,000;7971344,346;-0550,000;0051,000;0050,000;0032,000;1801111139,000
'11/01/2018 11:38:16';0021,000;'ACT:PROB';241541,405;0669,000;12336040,000;12094498,595;-0550,000;9999,000;9999,000;0057,000;1801111139,000
'11/01/2018 11:38:16';0022,000;'ACT:PROB';161589,645;0702,000;2167416,000;2005826,355;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0023,000;'ACT:PROB';873862,077;0674,000;4413862,000;3539999,923;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0024,000;'ACT:PROB';154452,188;0648,000;2024065,000;1869612,813;-0550,000;0077,000;0076,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0025,000;'ACT:PROB';260403,183;0670,000;11874640,000;11614236,817;-0550,000;9999,000;9999,000;0049,000;1801111139,000
'11/01/2018 11:38:16';0026,000;'ACT:PROB';294198,702;0617,000;1695030,000;1400831,298;-0550,000;0050,000;0049,000;0035,000;1801111139,000
'11/01/2018 11:38:16';0027,000;'ACT:PROB';190620,777;0631,000;10155650,000;9965029,223;-0550,000;0040,000;0039,000;0054,000;1801111139,000
'11/01/2018 11:38:16';0028,000;'ACT:PROB';194522,008;0656,000;6916193,000;6721670,992;-0550,000;0067,000;0066,000;0060,000;1801111139,000
'11/01/2018 11:38:16';0029,000;'ACT:PROB';140173,182;0714,000;1880034,000;1739860,818;-0550,000;9999,000;9999,000;0058,000;1801111139,000
'11/01/2018 11:38:16';0030,000;'ACT:PROB';503031,363;0690,000;4703846,000;4200814,637;-0550,000;9999,000;9999,000;0042,000;1801111139,000
'11/01/2018 11:38:16';0031,000;'ACT:PROB';157543,383;0719,000;860672,900;703129,517;-0550,000;9999,000;9999,000;0045,000;1801111139,000
'11/01/2018 11:38:16';0032,000;'ACT:PROB';183459,179;0657,000;1097535,000;914075,821;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0033,000;'ACT:PROB';154692,182;0677,000;1320168,000;1165475,818;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0034,000;'ACT:PROB';148878,778;0672,000;1539939,000;1391060,222;-0550,000;0080,000;0079,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0035,000;'ACT:PROB';134691,634;0676,000;2649791,000;2515099,366;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0036,000;'ACT:PROB';118144,463;0679,000;4289661,000;4171516,537;-0550,000;9999,000;9999,000;0031,000;1801111139,000
'11/01/2018 11:38:16';0037,000;'ACT:PROB';133004,989;0688,000;3190128,000;3057123,011;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0038,000;'ACT:PROB';170169,026;0698,000;3519328,000;3349158,974;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0039,000;'ACT:PROB';177276,688;0678,000;13353590,000;13176313,312;-0550,000;9999,000;9999,000;0060,000;1801111139,000
'11/01/2018 11:38:16';0040,000;'ACT:PROB';342996,630;0669,000;1337812,000;994815,370;-0550,000;9999,000;9999,000;0023,000;1801111139,000
'11/01/2018 11:38:16';0041,000;'ACT:PROB';146081,644;0678,000;1806209,000;1660127,356;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0042,000;'ACT:PROB';150238,747;0676,000;5426125,000;5275886,253;-0550,000;9999,000;9999,000;0055,000;1801111139,000
'11/01/2018 11:38:16';0043,000;'ACT:PROB';141683,275;0675,000;14632280,000;14490596,725;-0550,000;9999,000;9999,000;0054,000;1801111139,000
'11/01/2018 11:38:16';0044,000;'ACT:PROB';217282,904;0650,000;2267368,000;2050085,096;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0045,000;'ACT:PROB';171222,522;0680,000;1011362,000;840139,478;-0550,000;9999,000;9999,000;0028,000;1801111139,000
'11/01/2018 11:38:16';0046,000;'ACT:PROB';166008,584;0626,000;2931135,000;2765126,416;-0550,000;0046,000;0045,000;0049,000;1801111139,000
'11/01/2018 11:38:16';0047,000;'ACT:PROB';229240,533;0661,000;4964709,000;4735468,467;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0048,000;'ACT:PROB';177633,338;0673,000;1816073,000;1638439,662;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0049,000;'ACT:PROB';149222,392;0670,000;1656411,000;1507188,608;-0550,000;9999,000;9999,000;0040,000;1801111139,000
'11/01/2018 11:38:16';0050,000;'ACT:PROB';212563,170;0655,000;1135092,000;922528,830;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0051,000;'ACT:PROB';178166,626;0714,000;2797122,000;2618955,374;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0052,000;'ACT:PROB';158640,562;0628,000;13245310,000;13086669,438;-0550,000;0038,000;0037,000;0033,000;1801111139,000
'11/01/2018 11:38:16';0053,000;'ACT:PROB';198725,023;0626,000;14898670,000;14699944,977;-0550,000;0039,000;0038,000;0034,000;1801111139,000
'11/01/2018 11:38:16';0054,000;'ACT:PROB';143235,365;0653,000;1168341,000;1025105,635;-0550,000;0079,000;0078,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0055,000;'ACT:PROB';142827,252;0666,000;1370227,000;1227399,748;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0056,000;'ACT:PROB';605458,402;0654,000;2639510,000;2034051,598;-0550,000;9999,000;9999,000;0059,000;1801111139,000
'11/01/2018 11:38:16';0057,000;'ACT:PROB';157272,849;0682,000;9081051,000;8923778,151;-0550,000;9999,000;9999,000;0058,000;1801111139,000
'11/01/2018 11:38:16';0058,000;'ACT:PROB';147945,380;0642,000;2048105,000;1900159,620;-0550,000;0063,000;0062,000;0045,000;1801111139,000
'11/01/2018 11:38:16';0059,000;'ACT:PROB';141549,221;0648,000;9328092,000;9186542,779;-0550,000;0058,000;0057,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0060,000;'ACT:PROB';121147,299;0625,000;4054755,000;3933607,701;-0550,000;0034,000;0033,000;0028,000;1801111139,000
'11/01/2018 11:38:16';0061,000;'ACT:PROB';156489,606;0682,000;6433392,000;6276902,394;-0550,000;9999,000;9999,000;0052,000;1801111139,000
'11/01/2018 11:38:16';0062,000;'ACT:PROB';130529,994;0688,000;3022893,000;2892363,006;-0550,000;9999,000;9999,000;0062,000;1801111139,000
'11/01/2018 11:38:16';0063,000;'ACT:PROB';120744,085;0671,000;8525850,000;8405105,915;-0550,000;0075,000;0074,000;0064,000;1801111139,000
'11/01/2018 11:38:16';0064,000;'ACT:PROB';145966,900;0645,000;2344003,000;2198036,100;-0550,000;0060,000;0059,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0065,000;'ACT:PROB';251359,928;0677,000;9961658,000;9710298,072;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0066,000;'ACT:PROB';173247,344;0658,000;1330020,000;1156772,656;-0550,000;9999,000;9999,000;0059,000;1801111139,000
'11/01/2018 11:38:16';0067,000;'ACT:PROB';170195,659;0695,000;8002644,000;7832448,341;-0550,000;9999,000;9999,000;0070,000;1801111139,000
'11/01/2018 11:38:16';0068,000;'ACT:PROB';190695,033;0710,000;1505094,000;1314398,967;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0069,000;'ACT:PROB';191084,996;0691,000;3534398,000;3343313,004;-0550,000;9999,000;9999,000;0047,000;1801111139,000
'11/01/2018 11:38:16';0070,000;'ACT:PROB';140196,933;0689,000;200475,300;60278,367;-0550,000;9999,000;9999,000;0025,000;1801111139,000
'11/01/2018 11:38:16';0071,000;'ACT:PROB';199605,455;0705,000;2217898,000;2018292,545;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0072,000;'ACT:PROB';136312,478;0679,000;11785550,000;11649237,522;-0550,000;0044,000;9999,000;0059,000;1801111139,000
'11/01/2018 11:38:16';0073,000;'ACT:PROB';413578,723;0681,000;1010855,000;597276,277;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0074,000;'ACT:PROB';126164,128;0621,000;1136939,000;1010774,872;-0550,000;0044,000;0043,000;0026,000;1801111139,000
'11/01/2018 11:38:16';0075,000;'ACT:PROB';232501,838;0627,000;2075692,000;1843190,162;-0550,000;0042,000;0041,000;0032,000;1801111139,000
'11/01/2018 11:38:16';0076,000;'ACT:PROB';157776,281;0663,000;14211910,000;14054133,719;-0550,000;0052,000;0071,000;0066,000;1801111139,000
'11/01/2018 11:38:16';0077,000;'ACT:PROB';177273,899;0645,000;769279,100;592005,201;-0550,000;9999,000;9999,000;0062,000;1801111139,000
'11/01/2018 11:38:16';0078,000;'ACT:PROB';269349,058;0687,000;474209,900;204860,842;-0550,000;9999,000;9999,000;0070,000;1801111139,000
'11/01/2018 11:38:16';0079,000;'ACT:PROB';116984,527;0669,000;694327,900;577343,373;-0550,000;9999,000;9999,000;0040,000;1801111139,000
'11/01/2018 11:38:16';0080,000;'ACT:PROB';160478,085;0663,000;8779167,000;8618688,915;-0550,000;0074,000;0073,000;0065,000;1801111139,000
'11/01/2018 11:38:16';0081,000;'ACT:PROB';114134,794;0684,000;9988048,000;9873913,206;-0550,000;0073,000;9999,000;0063,000;1801111139,000
'11/01/2018 11:38:16';0082,000;'ACT:PROB';224181,149;0663,000;2455095,000;2230913,851;-0550,000;0078,000;0077,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0083,000;'ACT:PROB';145030,822;0662,000;8006462,000;7861431,178;-0550,000;0071,000;0070,000;0065,000;1801111139,000
'11/01/2018 11:38:16';0084,000;'ACT:PROB';156985,907;0624,000;2101996,000;1945010,093;-0550,000;0046,000;0045,000;0031,000;1801111139,000
'11/01/2018 11:38:16';0085,000;'ACT:PROB';159990,233;0682,000;8971642,000;8811651,767;-0550,000;9999,000;9999,000;0060,000;1801111139,000
'11/01/2018 11:38:16';0086,000;'ACT:PROB';265576,248;0674,000;2119562,000;1853985,752;-0550,000;9999,000;9999,000;9999,000;1801111139,000
'11/01/2018 11:38:16';0087,000;'ACT:PROB';256582,696;0627,000;774692,200;518109,504;-0550,000;0075,000;9999,000;0029,000;1801111139,000
'11/01/2018 11:38:16';0088,000;'ACT:PROB';153195,177;0684,000;4727834,000;4574638,823;-0550,000;9999,000;9999,000;0061,000;1801111139,000
'11/01/2018 11:38:16';0089,000;'ACT:PROB';326927,570;0707,000;1587760,000;1260832,430;-0550,000;9999,000;9999,000;0034,000;1801111139,000
'11/01/2018 11:38:16';0090,000;'ACT:PROB';145498,774;0632,000;6701504,000;6556005,226;-0550,000;0044,000;0043,000;0039,000;1801111139,000
