CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 14:59:15';0001,000;'ACT:PROB';835901,815;0643,000;1016213,000;180311,185;-0550,000;9999,000;9999,000;0028,000;1806141459,000
'14/06/2018 14:59:15';0002,000;'ACT:PROB';274410,327;0657,000;967288,100;692877,773;-0550,000;9999,000;9999,000;9999,000;1806141459,000
'14/06/2018 14:59:15';0003,000;'ACT:PROB';1849181,149;0657,000;3550877,000;1701695,851;-0550,000;9999,000;9999,000;0038,000;1806141459,000
'14/06/2018 14:59:15';0004,000;'ACT:PROB';139660,430;0616,000;2675579,000;2535918,570;-0550,000;0045,000;0044,000;0038,000;1806141459,000
'14/06/2018 14:59:15';0005,000;'ACT:PROB';297268,672;0610,000;1625720,000;1328451,328;-0550,000;0046,000;0045,000;0033,000;1806141459,000
'14/06/2018 14:59:15';0006,000;'ACT:PROB';353799,948;0609,000;1400874,000;1047074,052;-0550,000;0048,000;0047,000;0031,000;1806141459,000
'14/06/2018 14:59:15';0007,000;'ACT:PROB';162574,344;0616,000;1043442,000;880867,656;-0550,000;0052,000;0051,000;0042,000;1806141459,000
'14/06/2018 14:59:15';0008,000;'ACT:PROB';118247,562;0620,000;1481501,000;1363253,438;-0550,000;0043,000;0042,000;0034,000;1806141459,000
'14/06/2018 14:59:15';0009,000;'ACT:PROB';659764,690;0613,000;2081721,000;1421956,310;-0550,000;0057,000;9999,000;0032,000;1806141459,000
'14/06/2018 14:59:15';0010,000;'ACT:PROB';1365599,908;0678,000;3528233,000;2162633,092;-0550,000;9999,000;9999,000;0037,000;1806141459,000
'14/06/2018 14:59:15';0011,000;'ACT:PROB';363192,569;0667,000;7038490,000;6675297,431;-0550,000;9999,000;9999,000;9999,000;1806141459,000
'14/06/2018 14:59:15';0012,000;'ACT:PROB';136984,270;0652,000;599263,500;462279,230;-0550,000;9999,000;9999,000;9999,000;1806141459,000
