version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 29 15:33:18 2017	2	1	44::41	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	1	
21622	Wed Nov 29 15:33:26 2017	2	2	223::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	5	200	2	
21622	Wed Nov 29 15:33:44 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	3	
21622	Wed Nov 29 15:33:52 2017	2	4	202::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	71	5	200	4	
21622	Wed Nov 29 15:34:11 2017	2	5	248::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	72	5	200	5	
21622	Wed Nov 29 15:34:29 2017	2	6	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	6	
21622	Wed Nov 29 15:34:38 2017	2	7	209::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	5	200	7	
21622	Wed Nov 29 15:34:58 2017	2	8	230::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	64	5	200	8	
21622	Wed Nov 29 15:35:18 2017	2	9	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	9	
21622	Wed Nov 29 15:35:28 2017	2	10	242::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	65	5	200	10	
21622	Wed Nov 29 15:36:01 2017	3	1	238::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	70	5	200	11	
21622	Wed Nov 29 15:36:21 2017	3	2	287::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	69	6	200	12	
21622	Wed Nov 29 15:36:38 2017	3	3	269::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	6	200	13	
21622	Wed Nov 29 15:36:57 2017	3	4	283::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	68	6	200	14	
21622	Wed Nov 29 15:37:15 2017	3	5	229::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	73	6	200	15	
21622	Wed Nov 29 15:37:33 2017	3	6	246::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	6	200	16	
21622	Wed Nov 29 15:37:50 2017	3	7	239::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	65	5	200	17	
21622	Wed Nov 29 15:38:08 2017	3	8	293::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	65	6	200	18	
21622	Wed Nov 29 15:38:28 2017	3	9	234::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	59	5	200	19	
21622	Wed Nov 29 15:38:45 2017	3	10	253::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	67	6	200	20	
21622	Wed Nov 29 15:39:04 2017	3	11	251::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	64	5	200	21	
21622	Wed Nov 29 15:39:24 2017	3	12	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	22	
21622	Wed Nov 29 15:39:31 2017	3	13	297::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	62	5	200	23	
21622	Wed Nov 29 15:39:50 2017	3	14	232::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	64	5	200	24	
21622	Wed Nov 29 15:40:10 2017	3	15	399::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	63	5	200	25	
21622	Wed Nov 29 15:40:28 2017	4	1	234::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	71	7	200	26	
21622	Wed Nov 29 15:40:46 2017	4	2	246::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	41	5	200	27	
21622	Wed Nov 29 15:41:04 2017	4	3	251::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	70	6	200	28	
21622	Wed Nov 29 15:41:24 2017	4	4	264::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	64	6	200	29	
21622	Wed Nov 29 15:41:44 2017	4	5	231::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	65	4	200	30	
21622	Wed Nov 29 15:42:03 2017	4	6	393::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	91	4	200	31	
21622	Wed Nov 29 15:42:22 2017	4	7	237::11	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	52	5	200	32	
21622	Wed Nov 29 15:42:39 2017	4	8	361::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	54	4	200	33	
21622	Wed Nov 29 15:42:57 2017	4	9	280::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	60	4	200	34	
21622	Wed Nov 29 15:43:17 2017	4	10	245::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	71	5	200	35	
21622	Wed Nov 29 15:43:37 2017	4	11	135::6	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	80	999	200	36	
21622	Wed Nov 29 15:43:54 2017	4	12	301::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	80	4	200	37	
21622	Wed Nov 29 15:44:11 2017	4	13	294::11	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	54	4	200	38	
21622	Wed Nov 29 15:44:30 2017	4	14	263::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	71	4	200	39	
21622	Wed Nov 29 15:44:48 2017	4	15	238::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	71	6	200	40	
21622	Wed Nov 29 15:45:06 2017	4	16	268::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	51	4	200	41	
21622	Wed Nov 29 15:45:24 2017	4	17	248::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	81	3	200	42	
21622	Wed Nov 29 15:45:41 2017	4	18	390::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	70	5	200	43	
21622	Wed Nov 29 15:46:01 2017	4	19	197::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	89	2	200	44	
21622	Wed Nov 29 15:46:20 2017	4	20	311::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	6	200	45	
