CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 12:18:09';0001,000;'ACT:PROB';368446,638;0696,000;1860307,000;1491860,362;-0550,000;9999,000;9999,000;0023,000;1801111218,000
'11/01/2018 12:18:09';0002,000;'ACT:PROB';336685,558;0633,000;1487791,000;1151105,442;-0550,000;0073,000;0072,000;0059,000;1801111218,000
'11/01/2018 12:18:09';0003,000;'ACT:PROB';1342585,482;0627,000;2094156,000;751570,518;-0550,000;9999,000;9999,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0004,000;'ACT:PROB';728449,842;0611,000;2236403,000;1507953,158;-0550,000;0058,000;9999,000;0040,000;1801111218,000
'11/01/2018 12:18:09';0005,000;'ACT:PROB';189649,243;0609,000;1196189,000;1006539,757;-0550,000;0046,000;0045,000;0034,000;1801111218,000
'11/01/2018 12:18:09';0006,000;'ACT:PROB';125421,580;0611,000;1300370,000;1174948,420;-0550,000;0046,000;0045,000;0038,000;1801111218,000
'11/01/2018 12:18:09';0007,000;'ACT:PROB';186331,060;0632,000;682517,100;496186,040;-0550,000;0072,000;0071,000;0052,000;1801111218,000
'11/01/2018 12:18:09';0008,000;'ACT:PROB';1647149,298;0606,000;1212241,000;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0009,000;'ACT:PROB';157166,755;0666,000;1329557,000;1172390,245;-0550,000;9999,000;9999,000;0041,000;1801111218,000
'11/01/2018 12:18:09';0010,000;'ACT:PROB';178156,682;0644,000;769086,700;590930,018;-0550,000;9999,000;9999,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0011,000;'ACT:PROB';145678,397;0635,000;1604425,000;1458746,603;-0550,000;0066,000;0065,000;0058,000;1801111218,000
'11/01/2018 12:18:09';0012,000;'ACT:PROB';223877,348;0704,000;1103426,000;879548,652;-0550,000;9999,000;9999,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0013,000;'ACT:PROB';209076,503;0677,000;1397604,000;1188527,497;-0550,000;9999,000;9999,000;0025,000;1801111218,000
'11/01/2018 12:18:09';0014,000;'ACT:PROB';134718,622;0652,000;520672,700;385954,078;-0550,000;9999,000;9999,000;0050,000;1801111218,000
'11/01/2018 12:18:09';0015,000;'ACT:PROB';176960,160;0640,000;1904108,000;1727147,840;-0550,000;0074,000;0073,000;0066,000;1801111218,000
'11/01/2018 12:18:09';0016,000;'ACT:PROB';210686,179;0651,000;1209256,000;998569,821;-0550,000;9999,000;9999,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0017,000;'ACT:PROB';274389,545;0641,000;1678752,000;1404362,455;-0550,000;0077,000;0076,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0018,000;'ACT:PROB';173481,876;0648,000;1478855,000;1305373,124;-0550,000;0079,000;0078,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0019,000;'ACT:PROB';143039,162;0697,000;1040012,000;896972,838;-0550,000;0078,000;0077,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0020,000;'ACT:PROB';176542,829;0649,000;2378437,000;2201894,171;-0550,000;0030,000;0029,000;9999,000;1801111218,000
'11/01/2018 12:18:09';0021,000;'ACT:PROB';1039709,089;0629,000;3008117,000;1968407,911;-0550,000;9999,000;9999,000;0052,000;1801111218,000
'11/01/2018 12:18:09';0022,000;'ACT:PROB';223270,538;0712,000;1445598,000;1222327,462;-0550,000;0053,000;0052,000;0040,000;1801111218,000
