version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Fri Dec 01 09:18:54 2017	2	1	322::21	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	45	2		170	1	2	
21622	Fri Dec 01 09:19:13 2017	2	2	113::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	5		170	2	2	
21622	Fri Dec 01 09:19:32 2017	2	3	251::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	80	4		170	3	2	
21622	Fri Dec 01 09:19:52 2017	2	4	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	4	2	
21622	Fri Dec 01 09:20:02 2017	2	5	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	5	2	
21622	Fri Dec 01 09:20:10 2017	2	6	220::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	140	7		170	6	2	
21622	Fri Dec 01 09:20:28 2017	2	7	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	7	2	
21622	Fri Dec 01 09:20:38 2017	2	8	237::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	99	8		170	8	2	
21622	Fri Dec 01 09:20:57 2017	2	9	561::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	4		170	9	2	
21622	Fri Dec 01 09:21:15 2017	2	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	10	2	
21622	Fri Dec 01 09:21:43 2017	3	1	178::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	4		170	11	2	
21622	Fri Dec 01 09:22:02 2017	3	2	263::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	131	6		170	12	2	
21622	Fri Dec 01 09:22:21 2017	3	3	248::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	110	7		170	13	2	
21622	Fri Dec 01 09:22:39 2017	3	4	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	14	2	
21622	Fri Dec 01 09:22:49 2017	3	5	295::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	90	7		170	15	2	
21622	Fri Dec 01 09:23:08 2017	3	6	212::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	100	8		170	16	2	
21622	Fri Dec 01 09:23:27 2017	3	7	188::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	49	4		170	17	2	
21622	Fri Dec 01 09:23:46 2017	3	8	265::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	8		170	18	2	
21622	Fri Dec 01 09:24:04 2017	3	9	211::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	101	9		170	19	2	
21622	Fri Dec 01 09:24:22 2017	3	10	244::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	51	3		170	20	2	
21622	Fri Dec 01 09:24:41 2017	3	11	220::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	110	9		170	21	2	
21622	Fri Dec 01 09:25:00 2017	3	12	259::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	39	3		170	22	2	
21622	Fri Dec 01 09:25:19 2017	3	13	221::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	49	5		170	23	2	
21622	Fri Dec 01 09:25:39 2017	3	14	205::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	59	8		170	24	2	
21622	Fri Dec 01 09:25:58 2017	3	15	194::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	30	3		170	25	2	
21622	Fri Dec 01 09:26:15 2017	3	16	232::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	21	4		170	26	2	
21622	Fri Dec 01 09:26:33 2017	3	17	237::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	60	9		170	27	2	
21622	Fri Dec 01 09:26:52 2017	3	18	310::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	2		170	28	2	
21622	Fri Dec 01 09:27:11 2017	3	19	190::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	50	9		170	29	2	
21622	Fri Dec 01 09:27:29 2017	3	20	232::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	3		170	30	2	
21622	Fri Dec 01 09:27:47 2017	3	21	261::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	19	2		170	31	2	
21622	Fri Dec 01 09:28:05 2017	3	22	336::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	9		170	32	2	
21622	Fri Dec 01 09:28:25 2017	3	23	426::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	2		170	33	2	
21622	Fri Dec 01 09:28:43 2017	3	24	310::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	27	2		170	34	2	
21622	Fri Dec 01 09:29:01 2017	3	25	184::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	59	9		170	35	2	
21622	Fri Dec 01 09:29:20 2017	4	1	321::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	35	5		170	36	2	
21622	Fri Dec 01 09:29:39 2017	4	2	1842::6	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	32	5		170	37	2	
21622	Fri Dec 01 09:29:57 2017	4	3	262::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	21	2		170	38	2	
