CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:34:43';0001,000;'ACT:PROB';209729,093;0633,000;513142,400;303413,307;-0550,000;9999,000;9999,000;0057,000;1806141535,000
'14/06/2018 15:34:43';0002,000;'ACT:PROB';141201,119;0620,000;2868542,000;2727340,881;-0550,000;0042,000;0041,000;0030,000;1806141535,000
'14/06/2018 15:34:43';0003,000;'ACT:PROB';1129618,348;0643,000;1007522,000;0000,000;-0550,000;9999,000;9999,000;0064,000;1806141535,000
'14/06/2018 15:34:43';0004,000;'ACT:PROB';1033343,512;0624,000;1452200,000;418856,488;-0550,000;9999,000;9999,000;0033,000;1806141535,000
'14/06/2018 15:34:43';0005,000;'ACT:PROB';1047899,964;0626,000;882327,200;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0006,000;'ACT:PROB';302930,532;0638,000;2232140,000;1929209,468;-0550,000;0024,000;0023,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0007,000;'ACT:PROB';378879,207;0620,000;1111332,000;732452,793;-0550,000;9999,000;9999,000;0024,000;1806141535,000
'14/06/2018 15:34:43';0008,000;'ACT:PROB';421873,055;0660,000;258360,500;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0009,000;'ACT:PROB';119403,634;0613,000;314996,600;195592,966;-0550,000;9999,000;9999,000;0040,000;1806141535,000
'14/06/2018 15:34:43';0010,000;'ACT:PROB';157608,646;0682,000;578338,100;420729,454;-0550,000;9999,000;9999,000;0043,000;1806141535,000
'14/06/2018 15:34:43';0011,000;'ACT:PROB';183276,757;0647,000;6492298,000;6309021,243;-0550,000;0066,000;0065,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0012,000;'ACT:PROB';159154,570;0673,000;1904907,000;1745752,430;-0550,000;9999,000;9999,000;0027,000;1806141535,000
'14/06/2018 15:34:43';0013,000;'ACT:PROB';173148,650;0689,000;2668108,000;2494959,350;-0550,000;0073,000;0072,000;0059,000;1806141535,000
'14/06/2018 15:34:43';0014,000;'ACT:PROB';139656,723;0660,000;1253574,000;1113917,277;-0550,000;0076,000;0075,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0015,000;'ACT:PROB';112594,777;0693,000;2684437,000;2571842,223;-0550,000;0068,000;0067,000;0063,000;1806141535,000
'14/06/2018 15:34:43';0016,000;'ACT:PROB';272210,702;0678,000;2088518,000;1816307,298;-0550,000;9999,000;9999,000;0059,000;1806141535,000
'14/06/2018 15:34:43';0017,000;'ACT:PROB';1623595,637;0579,000;1915152,000;291556,363;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0018,000;'ACT:PROB';827558,262;0591,000;1155579,000;328020,738;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0019,000;'ACT:PROB';171376,310;0723,000;288546,200;117169,890;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0020,000;'ACT:PROB';300742,170;0612,000;961871,600;661129,430;-0550,000;0054,000;9999,000;0026,000;1806141535,000
'14/06/2018 15:34:43';0021,000;'ACT:PROB';115691,979;0668,000;1529467,000;1413775,021;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0022,000;'ACT:PROB';197158,124;0633,000;2034082,000;1836923,876;-0550,000;0030,000;0029,000;0059,000;1806141535,000
'14/06/2018 15:34:43';0023,000;'ACT:PROB';140867,658;0636,000;332775,800;191908,142;-0550,000;9999,000;9999,000;0046,000;1806141535,000
'14/06/2018 15:34:43';0024,000;'ACT:PROB';155008,086;0638,000;2274772,000;2119763,914;-0550,000;0071,000;0070,000;0064,000;1806141535,000
'14/06/2018 15:34:43';0025,000;'ACT:PROB';164059,292;0736,000;204016,700;39957,408;-0550,000;9999,000;9999,000;0038,000;1806141535,000
'14/06/2018 15:34:43';0026,000;'ACT:PROB';140720,101;0633,000;1456351,000;1315630,899;-0550,000;0061,000;0060,000;0051,000;1806141535,000
'14/06/2018 15:34:43';0027,000;'ACT:PROB';169800,083;0644,000;880905,400;711105,317;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0028,000;'ACT:PROB';147626,512;0643,000;1012192,000;864565,488;-0550,000;0036,000;0035,000;0025,000;1806141535,000
'14/06/2018 15:34:43';0029,000;'ACT:PROB';325205,024;0640,000;360565,300;35360,276;-0550,000;9999,000;9999,000;0056,000;1806141535,000
'14/06/2018 15:34:43';0030,000;'ACT:PROB';177400,815;0661,000;572520,100;395119,285;-0550,000;9999,000;9999,000;0039,000;1806141535,000
'14/06/2018 15:34:43';0031,000;'ACT:PROB';561744,894;0642,000;1206222,000;644477,106;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0032,000;'ACT:PROB';182863,940;0656,000;1127235,000;944371,060;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0033,000;'ACT:PROB';730302,658;0735,000;1533534,000;803231,342;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0034,000;'ACT:PROB';106354,898;0686,000;356876,100;250521,202;-0550,000;9999,000;9999,000;0070,000;1806141535,000
'14/06/2018 15:34:43';0035,000;'ACT:PROB';147238,442;0669,000;559209,100;411970,658;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0036,000;'ACT:PROB';136678,644;0628,000;337703,300;201024,656;-0550,000;9999,000;9999,000;0037,000;1806141535,000
'14/06/2018 15:34:43';0037,000;'ACT:PROB';935144,167;0677,000;956382,300;21238,133;-0550,000;9999,000;9999,000;0035,000;1806141535,000
'14/06/2018 15:34:43';0038,000;'ACT:PROB';182415,682;0670,000;754977,400;572561,718;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0039,000;'ACT:PROB';182047,672;0649,000;214766,700;32719,028;-0550,000;9999,000;9999,000;0055,000;1806141535,000
'14/06/2018 15:34:43';0040,000;'ACT:PROB';146634,795;0655,000;656432,200;509797,405;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0041,000;'ACT:PROB';402294,958;0640,000;451588,200;49293,242;-0550,000;9999,000;9999,000;9999,000;1806141535,000
'14/06/2018 15:34:43';0042,000;'ACT:PROB';264895,638;0632,000;1098948,000;834052,362;-0550,000;0073,000;0072,000;0057,000;1806141535,000
