CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:49:35';0001,000;'ACT:PROB';3251886,893;0728,000;811442,200;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0002,000;'ACT:PROB';146965,261;0610,000;722157,800;575192,539;-0550,000;0049,000;0048,000;0037,000;1806141550,000
'14/06/2018 15:49:35';0003,000;'ACT:PROB';121999,090;0628,000;1291667,000;1169667,910;-0550,000;0046,000;0045,000;0034,000;1806141550,000
'14/06/2018 15:49:35';0004,000;'ACT:PROB';776879,932;0613,000;2850464,000;2073584,068;-0550,000;0055,000;9999,000;0034,000;1806141550,000
'14/06/2018 15:49:35';0005,000;'ACT:PROB';90143,840;0655,000;3358020,000;3267876,160;-0550,000;0071,000;0070,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0006,000;'ACT:PROB';199279,541;0618,000;663668,800;464389,259;-0550,000;0060,000;0059,000;0036,000;1806141550,000
'14/06/2018 15:49:35';0007,000;'ACT:PROB';108723,115;0634,000;2367047,000;2258323,885;-0550,000;0034,000;0033,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0008,000;'ACT:PROB';136595,467;0663,000;1006436,000;869840,533;-0550,000;9999,000;9999,000;0032,000;1806141550,000
'14/06/2018 15:49:35';0009,000;'ACT:PROB';181583,182;0618,000;2819345,000;2637761,818;-0550,000;0040,000;0039,000;0031,000;1806141550,000
'14/06/2018 15:49:35';0010,000;'ACT:PROB';115344,830;0672,000;873816,700;758471,870;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0011,000;'ACT:PROB';269163,138;0656,000;3262032,000;2992868,862;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0012,000;'ACT:PROB';884486,524;0648,000;3300536,000;2416049,476;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0013,000;'ACT:PROB';137170,397;0631,000;2287027,000;2149856,603;-0550,000;0063,000;0062,000;0057,000;1806141550,000
'14/06/2018 15:49:35';0014,000;'ACT:PROB';148870,944;0645,000;1045711,000;896840,056;-0550,000;0080,000;0079,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0015,000;'ACT:PROB';130731,389;0668,000;3097445,000;2966713,611;-0550,000;9999,000;9999,000;0052,000;1806141550,000
'14/06/2018 15:49:35';0016,000;'ACT:PROB';204664,885;0637,000;716550,900;511886,015;-0550,000;0080,000;0079,000;0059,000;1806141550,000
'14/06/2018 15:49:35';0017,000;'ACT:PROB';168833,742;0605,000;668512,400;499678,658;-0550,000;0047,000;9999,000;0033,000;1806141550,000
'14/06/2018 15:49:35';0018,000;'ACT:PROB';155635,526;0634,000;1920230,000;1764594,474;-0550,000;0044,000;0043,000;0035,000;1806141550,000
'14/06/2018 15:49:35';0019,000;'ACT:PROB';99944,943;0660,000;826625,300;726680,357;-0550,000;0068,000;0067,000;0054,000;1806141550,000
'14/06/2018 15:49:35';0020,000;'ACT:PROB';1316973,482;0680,000;1088648,000;0000,000;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0021,000;'ACT:PROB';531993,400;0660,000;3362489,000;2830495,600;-0550,000;9999,000;9999,000;9999,000;1806141550,000
'14/06/2018 15:49:35';0022,000;'ACT:PROB';109551,477;0670,000;899754,200;790202,723;-0550,000;9999,000;9999,000;0021,000;1806141550,000
'14/06/2018 15:49:35';0023,000;'ACT:PROB';142311,427;0657,000;669312,400;527000,973;-0550,000;9999,000;9999,000;9999,000;1806141550,000
