version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Mon Dec 04 09:54:06 2017	2	1	182::21	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	5		110	1	1	
21622	Mon Dec 04 09:54:23 2017	2	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	2	1	
21622	Mon Dec 04 09:54:33 2017	2	3	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	3	1	
21622	Mon Dec 04 09:54:43 2017	2	4	236::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	19	1		110	4	1	
21622	Mon Dec 04 09:55:01 2017	2	5	373::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	50	1		110	5	1	
21622	Mon Dec 04 09:55:18 2017	2	6	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	6	1	
21622	Mon Dec 04 09:55:26 2017	2	7	151::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	1		110	7	1	
21622	Mon Dec 04 09:55:45 2017	2	8	249::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	25	1		110	8	1	
21622	Mon Dec 04 09:56:04 2017	2	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	9	1	
21622	Mon Dec 04 09:56:13 2017	2	10	263::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	1		110	10	1	
21622	Mon Dec 04 09:57:08 2017	3	1	249::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	50	8		110	11	1	
21622	Mon Dec 04 09:57:27 2017	3	2	356::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	20	9		110	12	1	
21622	Mon Dec 04 09:57:45 2017	3	3	222::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	59	7		110	13	1	
21622	Mon Dec 04 09:58:03 2017	3	4	219::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	55	8		110	14	1	
21622	Mon Dec 04 09:58:23 2017	3	5	214::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	25	9		110	15	1	
21622	Mon Dec 04 09:58:40 2017	3	6	336::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	60	10		110	16	1	
21622	Mon Dec 04 09:58:59 2017	3	7	362::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	59	10		110	17	1	
21622	Mon Dec 04 09:59:17 2017	3	8	223::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	19	9		110	18	1	
21622	Mon Dec 04 09:59:36 2017	3	9	229::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	8		110	19	1	
21622	Mon Dec 04 09:59:56 2017	3	10	294::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	70	3		110	20	1	
21622	Mon Dec 04 10:00:15 2017	3	11	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			110	21	1	
21622	Mon Dec 04 10:00:24 2017	3	12	211::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	50	5		110	22	1	
21622	Mon Dec 04 10:00:43 2017	3	13	436::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	7		110	23	1	
21622	Mon Dec 04 10:01:01 2017	3	14	342::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	6		110	24	1	
21622	Mon Dec 04 10:01:20 2017	3	15	367::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	69	4		110	25	1	
21622	Mon Dec 04 10:01:39 2017	3	16	258::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	60	8		110	26	1	
21622	Mon Dec 04 10:01:57 2017	3	17	385::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29	9		110	27	1	
21622	Mon Dec 04 10:02:16 2017	3	18	252::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	9		110	28	1	
21622	Mon Dec 04 10:02:35 2017	3	19	144::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	2		110	29	1	
21622	Mon Dec 04 10:02:53 2017	3	20	352::6	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	30	999		110	30	1	
21622	Mon Dec 04 10:03:12 2017	3	21	243::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39	3		110	31	1	
21622	Mon Dec 04 10:03:29 2017	3	22	232::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	50	3		110	32	1	
21622	Mon Dec 04 10:03:47 2017	3	23	237::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	50	3		110	33	1	
21622	Mon Dec 04 10:04:06 2017	3	24	247::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	3		110	34	1	
21622	Mon Dec 04 10:04:24 2017	3	25	269::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	40	3		110	35	1	
21622	Mon Dec 04 10:04:43 2017	4	1	211::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	40	3		110	36	1	
21622	Mon Dec 04 10:05:02 2017	4	2	243::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	40	3		110	37	1	
21622	Mon Dec 04 10:05:21 2017	4	3	283::10	2249.14		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	60	3		110	38	1	
21622	Mon Dec 04 10:05:40 2017	4	4	227::11	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	40	3		110	39	1	
