version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Nov 06 09:26:12 2017	2	1	43::36	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	1	
21622	Mon Nov 06 09:26:21 2017	2	2	334::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	6	110	2	
21622	Mon Nov 06 09:26:39 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	3	
21622	Mon Nov 06 09:26:49 2017	2	4	201::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	69	4	110	4	
21622	Mon Nov 06 09:27:08 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	5	
21622	Mon Nov 06 09:27:16 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	6	
21622	Mon Nov 06 09:27:25 2017	2	7	232::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	4	110	7	
21622	Mon Nov 06 09:27:43 2017	2	8	200::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	61	1	110	8	
21622	Mon Nov 06 09:28:01 2017	2	9	367::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	54	3	110	9	
21622	Mon Nov 06 09:28:20 2017	2	10	190::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	51	3	110	10	
21622	Mon Nov 06 09:28:50 2017	3	1	198::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	47	3	110	11	
21622	Mon Nov 06 09:29:07 2017	3	2	190::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	48	7	110	12	
21622	Mon Nov 06 09:29:25 2017	3	3	178::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	45	4	110	13	
21622	Mon Nov 06 09:29:43 2017	3	4	390::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	5	110	14	
21622	Mon Nov 06 09:30:03 2017	3	5	238::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	47	6	110	15	
21622	Mon Nov 06 09:30:20 2017	3	6	180::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	45	6	110	16	
21622	Mon Nov 06 09:30:39 2017	3	7	217::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	45	7	110	17	
21622	Mon Nov 06 09:30:58 2017	3	8	220::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	45	8	110	18	
21622	Mon Nov 06 09:31:17 2017	3	9	181::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	45	8	110	19	
21622	Mon Nov 06 09:31:36 2017	3	10	273::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	45	7	110	20	
21622	Mon Nov 06 09:31:56 2017	3	11	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	21	
21622	Mon Nov 06 09:32:04 2017	3	12	279::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	45	7	110	22	
21622	Mon Nov 06 09:32:22 2017	3	13	216::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	45	8	110	23	
21622	Mon Nov 06 09:32:42 2017	3	14	232::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	45	7	110	24	
21622	Mon Nov 06 09:33:02 2017	3	15	237::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	46	7	110	25	
21622	Mon Nov 06 09:33:20 2017	4	1	204::12	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	63	6	110	26	
21622	Mon Nov 06 09:33:39 2017	4	2	237::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	59	6	110	27	
21622	Mon Nov 06 09:33:58 2017	4	3	243::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	45	6	110	28	
21622	Mon Nov 06 09:34:15 2017	4	4	223::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	44	6	110	29	
21622	Mon Nov 06 09:34:35 2017	4	5	242::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	41	6	110	30	
21622	Mon Nov 06 09:34:53 2017	4	6	195::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	49	5	110	31	
21622	Mon Nov 06 09:35:12 2017	4	7	191::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	44	6	110	32	
21622	Mon Nov 06 09:35:31 2017	4	8	336::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	59	6	110	33	
21622	Mon Nov 06 09:35:49 2017	4	9	219::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	59	4	110	34	
21622	Mon Nov 06 09:36:07 2017	4	10	201::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	46	6	110	35	
21622	Mon Nov 06 09:36:27 2017	4	11	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		110	36	
21622	Mon Nov 06 09:36:35 2017	4	12	173::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	40	5	110	37	
21622	Mon Nov 06 09:36:55 2017	4	13	216::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	41	3	110	38	
21622	Mon Nov 06 09:37:12 2017	4	14	201::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	61	6	110	39	
21622	Mon Nov 06 09:37:32 2017	4	15	250::12	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	50	5	110	40	
21622	Mon Nov 06 09:37:52 2017	4	16	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		110	41	
