CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 9:55:14';0001,000;'ACT:PROB';346168,896;0637,000;496311,200;150142,304;-0550,000;9999,000;9999,000;0030,000;1801111001,000
'11/01/2018 9:55:14';0002,000;'ACT:PROB';503682,951;0615,000;11331990,000;10828307,049;-0550,000;0038,000;0037,000;0031,000;1801111001,000
'11/01/2018 9:55:14';0003,000;'ACT:PROB';321503,426;0687,000;11624320,000;11302816,574;-0550,000;9999,000;9999,000;0023,000;1801111001,000
'11/01/2018 9:55:14';0004,000;'ACT:PROB';187609,829;0702,000;276100,800;88490,971;-0550,000;9999,000;9999,000;0055,000;1801111001,000
'11/01/2018 9:55:14';0005,000;'ACT:PROB';134202,057;0614,000;10286800,000;10152597,943;-0550,000;0040,000;0039,000;0038,000;1801111001,000
'11/01/2018 9:55:14';0006,000;'ACT:PROB';212717,442;0618,000;3737105,000;3524387,558;-0550,000;0050,000;0049,000;0043,000;1801111001,000
'11/01/2018 9:55:14';0007,000;'ACT:PROB';353060,054;0655,000;675895,800;322835,746;-0550,000;9999,000;9999,000;0063,000;1801111001,000
'11/01/2018 9:55:14';0008,000;'ACT:PROB';269004,599;0611,000;14078900,000;13809895,401;-0550,000;0030,000;0029,000;0025,000;1801111001,000
'11/01/2018 9:55:14';0009,000;'ACT:PROB';175485,985;0691,000;8170727,000;7995241,015;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0010,000;'ACT:PROB';416921,009;0624,000;8833425,000;8416503,991;-0550,000;0046,000;0045,000;0037,000;1801111001,000
'11/01/2018 9:55:14';0011,000;'ACT:PROB';194671,749;0674,000;11469220,000;11274548,251;-0550,000;9999,000;9999,000;0056,000;1801111001,000
'11/01/2018 9:55:14';0012,000;'ACT:PROB';208596,760;0671,000;18193280,000;17984683,240;-0550,000;9999,000;9999,000;0051,000;1801111001,000
'11/01/2018 9:55:14';0013,000;'ACT:PROB';366304,307;0650,000;4006604,000;3640299,693;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0014,000;'ACT:PROB';252204,825;0738,000;1109876,000;857671,175;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0015,000;'ACT:PROB';174547,801;0670,000;4331137,000;4156589,199;-0550,000;9999,000;9999,000;0047,000;1801111001,000
'11/01/2018 9:55:14';0016,000;'ACT:PROB';159549,430;0620,000;1334146,000;1174596,570;-0550,000;0054,000;0053,000;0044,000;1801111001,000
'11/01/2018 9:55:14';0017,000;'ACT:PROB';676505,429;0695,000;2631888,000;1955382,571;-0550,000;9999,000;9999,000;0032,000;1801111001,000
'11/01/2018 9:55:14';0018,000;'ACT:PROB';147490,701;0732,000;11456510,000;11309019,299;-0550,000;9999,000;9999,000;0063,000;1801111001,000
'11/01/2018 9:55:14';0019,000;'ACT:PROB';215889,899;0664,000;319191,600;103301,701;-0550,000;9999,000;9999,000;0022,000;1801111001,000
'11/01/2018 9:55:14';0020,000;'ACT:PROB';140959,758;0616,000;157051,400;16091,642;-0550,000;9999,000;9999,000;0034,000;1801111001,000
'11/01/2018 9:55:14';0021,000;'ACT:PROB';626632,679;0668,000;1103052,000;476419,321;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0022,000;'ACT:PROB';170048,800;0646,000;639332,100;469283,300;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0023,000;'ACT:PROB';152638,925;0652,000;580648,300;428009,375;-0550,000;9999,000;9999,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0024,000;'ACT:PROB';208892,542;0652,000;9482754,000;9273861,458;-0550,000;0066,000;0065,000;9999,000;1801111001,000
'11/01/2018 9:55:14';0025,000;'ACT:PROB';183119,069;0700,000;906087,400;722968,331;-0550,000;9999,000;9999,000;0056,000;1801111001,000
'11/01/2018 9:55:14';0026,000;'ACT:PROB';146069,350;0626,000;257025,200;110955,850;-0550,000;9999,000;9999,000;0055,000;1801111001,000
