version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Tue Nov 07 12:35:14 2017	2	1	193::71	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	4	110	1	
21622	Tue Nov 07 12:35:32 2017	2	2	253::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	49	3	110	2	
21622	Tue Nov 07 12:35:50 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	3	
21622	Tue Nov 07 12:35:59 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	4	
21622	Tue Nov 07 12:36:09 2017	2	5	265::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	84	5	110	5	
21622	Tue Nov 07 12:36:27 2017	2	6	218::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	68	6	110	6	
21622	Tue Nov 07 12:36:47 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	7	
21622	Tue Nov 07 12:36:57 2017	2	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	8	
21622	Tue Nov 07 12:37:06 2017	2	9	248::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	6	110	9	
21622	Tue Nov 07 12:37:23 2017	2	10	325::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	83	7	110	10	
21622	Tue Nov 07 12:37:55 2017	3	1	223::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	82	6	110	11	
21622	Tue Nov 07 12:38:13 2017	3	2	237::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	74	8	110	12	
21622	Tue Nov 07 12:38:32 2017	3	3	211::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	101	9	110	13	
21622	Tue Nov 07 12:38:50 2017	3	4	224::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	82	10	110	14	
21622	Tue Nov 07 12:39:08 2017	3	5	238::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	104	3	110	15	
21622	Tue Nov 07 12:39:26 2017	3	6	210::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	68	7	110	16	
21622	Tue Nov 07 12:39:45 2017	3	7	236::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	94	8	110	17	
21622	Tue Nov 07 12:40:03 2017	3	8	255::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	76	7	110	18	
21622	Tue Nov 07 12:40:21 2017	3	9	247::8	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	101	9	110	19	
21622	Tue Nov 07 12:40:38 2017	3	10	248::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	81	10	110	20	
21622	Tue Nov 07 12:40:56 2017	3	11	221::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	91	5	110	21	
21622	Tue Nov 07 12:41:15 2017	3	12	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	22	
21622	Tue Nov 07 12:41:23 2017	3	13	306::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	78	8	110	23	
21622	Tue Nov 07 12:41:41 2017	3	14	247::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	86	8	110	24	
21622	Tue Nov 07 12:42:01 2017	3	15	221::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	99	3	110	25	
21622	Tue Nov 07 12:42:19 2017	4	1	273::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	96	7	110	26	
21622	Tue Nov 07 12:42:37 2017	4	2	359::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	129	8	110	27	
21622	Tue Nov 07 12:42:57 2017	4	3	450::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	63	9	110	28	
21622	Tue Nov 07 12:43:16 2017	4	4	384::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	66	10	110	29	
21622	Tue Nov 07 12:43:34 2017	4	5	588::11	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	136	10	110	30	
21622	Tue Nov 07 12:43:53 2017	4	6	168::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	95	7	110	31	
