CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 13:53:53';0001,000;'ACT:PROB';282278,972;0735,000;10526200,000;10243921,028;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0002,000;'ACT:PROB';295979,019;0630,000;8057891,000;7761911,981;-0550,000;0048,000;0047,000;0039,000;1806141446,000
'14/06/2018 13:53:53';0003,000;'ACT:PROB';215847,530;0605,000;12458670,000;12242822,470;-0550,000;0026,000;0025,000;0022,000;1806141446,000
'14/06/2018 13:53:53';0004,000;'ACT:PROB';312844,887;0666,000;8104143,000;7791298,113;-0550,000;0023,000;0022,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0005,000;'ACT:PROB';361870,202;0697,000;8315929,000;7954058,798;-0550,000;9999,000;9999,000;0057,000;1806141446,000
'14/06/2018 13:53:53';0006,000;'ACT:PROB';277989,881;0699,000;10187370,000;9909380,119;-0550,000;9999,000;9999,000;0071,000;1806141446,000
'14/06/2018 13:53:53';0007,000;'ACT:PROB';347522,106;0624,000;8800558,000;8453035,894;-0550,000;0030,000;0029,000;0023,000;1806141446,000
'14/06/2018 13:53:53';0008,000;'ACT:PROB';295414,917;0624,000;11833220,000;11537805,083;-0550,000;0048,000;0047,000;0043,000;1806141446,000
'14/06/2018 13:53:53';0009,000;'ACT:PROB';787093,664;0683,000;9321821,000;8534727,336;-0550,000;0038,000;0037,000;0028,000;1806141446,000
'14/06/2018 13:53:53';0010,000;'ACT:PROB';275125,895;0623,000;7816477,000;7541351,105;-0550,000;0031,000;0030,000;0024,000;1806141446,000
'14/06/2018 13:53:53';0011,000;'ACT:PROB';277172,404;0689,000;8991410,000;8714237,596;-0550,000;9999,000;9999,000;0045,000;1806141446,000
'14/06/2018 13:53:53';0012,000;'ACT:PROB';301043,147;0699,000;9737194,000;9436150,853;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0013,000;'ACT:PROB';641264,970;0720,000;11591430,000;10950165,030;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0014,000;'ACT:PROB';279469,193;0732,000;10214650,000;9935180,807;-0550,000;9999,000;9999,000;0059,000;1806141446,000
'14/06/2018 13:53:53';0015,000;'ACT:PROB';323345,040;0725,000;11323550,000;11000204,960;-0550,000;9999,000;9999,000;0033,000;1806141446,000
'14/06/2018 13:53:53';0016,000;'ACT:PROB';281341,680;0694,000;7608666,000;7327324,320;-0550,000;9999,000;9999,000;0025,000;1806141446,000
'14/06/2018 13:53:53';0017,000;'ACT:PROB';253558,752;0678,000;12272150,000;12018591,248;-0550,000;0069,000;0068,000;0057,000;1806141446,000
'14/06/2018 13:53:53';0018,000;'ACT:PROB';477314,702;0736,000;10541770,000;10064455,298;-0550,000;9999,000;9999,000;0021,000;1806141446,000
'14/06/2018 13:53:53';0019,000;'ACT:PROB';280112,711;0723,000;12127220,000;11847107,289;-0550,000;0076,000;0075,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0020,000;'ACT:PROB';334102,554;0701,000;10555960,000;10221857,446;-0550,000;9999,000;9999,000;0061,000;1806141446,000
'14/06/2018 13:53:53';0021,000;'ACT:PROB';253376,426;0718,000;10743210,000;10489833,574;-0550,000;9999,000;9999,000;0026,000;1806141446,000
'14/06/2018 13:53:53';0022,000;'ACT:PROB';262082,331;0672,000;7523153,000;7261070,669;-0550,000;9999,000;9999,000;0049,000;1806141446,000
'14/06/2018 13:53:53';0023,000;'ACT:PROB';297846,193;0739,000;10149480,000;9851633,807;-0550,000;9999,000;9999,000;0056,000;1806141446,000
'14/06/2018 13:53:53';0024,000;'ACT:PROB';262103,295;0664,000;9530059,000;9267955,705;-0550,000;0072,000;0071,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0025,000;'ACT:PROB';264591,702;0707,000;9230120,000;8965528,298;-0550,000;0063,000;0062,000;0055,000;1806141446,000
'14/06/2018 13:53:53';0026,000;'ACT:PROB';228966,338;0741,000;9177051,000;8948084,662;-0550,000;9999,000;9999,000;0047,000;1806141446,000
'14/06/2018 13:53:53';0027,000;'ACT:PROB';1457997,798;0715,000;7935599,000;6477601,202;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0028,000;'ACT:PROB';253354,347;0698,000;9829390,000;9576035,653;-0550,000;9999,000;9999,000;0029,000;1806141446,000
'14/06/2018 13:53:53';0029,000;'ACT:PROB';223818,658;0682,000;10215280,000;9991461,342;-0550,000;0070,000;0069,000;0064,000;1806141446,000
'14/06/2018 13:53:53';0030,000;'ACT:PROB';322060,751;0718,000;8456491,000;8134430,249;-0550,000;0080,000;0079,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0031,000;'ACT:PROB';261449,458;0636,000;7976005,000;7714555,542;-0550,000;0055,000;0054,000;0046,000;1806141446,000
'14/06/2018 13:53:53';0032,000;'ACT:PROB';297631,269;0673,000;10639770,000;10342138,731;-0550,000;9999,000;9999,000;0050,000;1806141446,000
'14/06/2018 13:53:53';0033,000;'ACT:PROB';276800,138;0673,000;10952660,000;10675859,862;-0550,000;0080,000;0079,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0034,000;'ACT:PROB';282513,711;0656,000;8369083,000;8086569,289;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0035,000;'ACT:PROB';233808,388;0717,000;7226244,000;6992435,612;-0550,000;0080,000;0079,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0036,000;'ACT:PROB';220377,060;0673,000;10498690,000;10278312,940;-0550,000;0072,000;0071,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0037,000;'ACT:PROB';228320,038;0665,000;8599512,000;8371191,962;-0550,000;0066,000;0065,000;0062,000;1806141446,000
'14/06/2018 13:53:53';0038,000;'ACT:PROB';569595,082;0676,000;9291018,000;8721422,918;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0039,000;'ACT:PROB';399914,519;0645,000;7700306,000;7300391,481;-0550,000;0063,000;0062,000;0054,000;1806141446,000
'14/06/2018 13:53:53';0040,000;'ACT:PROB';732597,202;0737,000;10853550,000;10120952,798;-0550,000;9999,000;9999,000;0021,000;1806141446,000
'14/06/2018 13:53:53';0041,000;'ACT:PROB';282439,094;0716,000;13357420,000;13074980,906;-0550,000;0053,000;0052,000;0046,000;1806141446,000
'14/06/2018 13:53:53';0042,000;'ACT:PROB';463644,384;0719,000;11105490,000;10641845,616;-0550,000;0076,000;0075,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0043,000;'ACT:PROB';275917,119;0710,000;10743160,000;10467242,881;-0550,000;0067,000;0066,000;0062,000;1806141446,000
'14/06/2018 13:53:53';0044,000;'ACT:PROB';232346,045;0683,000;6484033,000;6251686,955;-0550,000;0078,000;0077,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0045,000;'ACT:PROB';235615,487;0628,000;8703404,000;8467788,513;-0550,000;0029,000;0028,000;0023,000;1806141446,000
'14/06/2018 13:53:53';0046,000;'ACT:PROB';933561,003;0713,000;9467455,000;8533893,997;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0047,000;'ACT:PROB';288780,918;0628,000;9287270,000;8998489,082;-0550,000;0029,000;0028,000;0023,000;1806141446,000
'14/06/2018 13:53:53';0048,000;'ACT:PROB';286543,185;0653,000;7716869,000;7430325,815;-0550,000;0057,000;0056,000;0051,000;1806141446,000
'14/06/2018 13:53:53';0049,000;'ACT:PROB';263501,777;0671,000;8976884,000;8713382,223;-0550,000;0071,000;0070,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0050,000;'ACT:PROB';281137,124;0674,000;8398674,000;8117536,876;-0550,000;0078,000;0077,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0051,000;'ACT:PROB';266381,245;0620,000;9605091,000;9338709,755;-0550,000;0022,000;0021,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0052,000;'ACT:PROB';232883,012;0663,000;6375100,000;6142216,988;-0550,000;0062,000;0061,000;0056,000;1806141446,000
'14/06/2018 13:53:53';0053,000;'ACT:PROB';335216,717;0704,000;7973820,000;7638603,283;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0054,000;'ACT:PROB';542701,010;0729,000;7920091,000;7377389,990;-0550,000;9999,000;9999,000;0054,000;1806141446,000
'14/06/2018 13:53:53';0055,000;'ACT:PROB';735999,417;0661,000;6796342,000;6060342,583;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0056,000;'ACT:PROB';2802378,488;0679,000;8472418,000;5670039,512;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0057,000;'ACT:PROB';928821,926;0657,000;8778645,000;7849823,074;-0550,000;0064,000;0063,000;0048,000;1806141446,000
'14/06/2018 13:53:53';0058,000;'ACT:PROB';481356,460;0682,000;8176572,000;7695215,540;-0550,000;9999,000;9999,000;9999,000;1806141446,000
'14/06/2018 13:53:53';0059,000;'ACT:PROB';2008049,274;0661,000;9281329,000;7273279,726;-0550,000;0080,000;0079,000;0059,000;1806141446,000
