CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'18/06/2018 8:51:53';0001,000;'ACT:PROB';293939,900;0706,000;6171827,000;5877887,100;-0550,000;9999,000;9999,000;0060,000;1806180852,000
'18/06/2018 8:51:53';0002,000;'ACT:PROB';510370,589;0633,000;3893451,000;3383080,411;-0550,000;0054,000;0053,000;0037,000;1806180852,000
'18/06/2018 8:51:53';0003,000;'ACT:PROB';400400,210;0676,000;3589460,000;3189059,790;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0004,000;'ACT:PROB';629857,092;0644,000;4234849,000;3604991,908;-0550,000;0063,000;0062,000;0042,000;1806180852,000
'18/06/2018 8:51:53';0005,000;'ACT:PROB';201991,723;0619,000;1443896,000;1241904,277;-0550,000;0052,000;0051,000;0040,000;1806180852,000
'18/06/2018 8:51:53';0006,000;'ACT:PROB';308398,272;0626,000;3725984,000;3417585,728;-0550,000;0044,000;0043,000;0031,000;1806180852,000
'18/06/2018 8:51:53';0007,000;'ACT:PROB';290726,545;0695,000;6657747,000;6367020,455;-0550,000;9999,000;9999,000;0042,000;1806180852,000
'18/06/2018 8:51:53';0008,000;'ACT:PROB';170037,547;0666,000;4585040,000;4415002,453;-0550,000;0080,000;0079,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0009,000;'ACT:PROB';323915,040;0690,000;6928056,000;6604140,960;-0550,000;9999,000;9999,000;0067,000;1806180852,000
'18/06/2018 8:51:53';0010,000;'ACT:PROB';130312,787;0682,000;3868292,000;3737979,213;-0550,000;9999,000;9999,000;0036,000;1806180852,000
'18/06/2018 8:51:53';0011,000;'ACT:PROB';590688,152;0683,000;5056300,000;4465611,848;-0550,000;9999,000;9999,000;0055,000;1806180852,000
'18/06/2018 8:51:53';0012,000;'ACT:PROB';317603,146;0663,000;6000469,000;5682865,854;-0550,000;0073,000;0072,000;0064,000;1806180852,000
'18/06/2018 8:51:53';0013,000;'ACT:PROB';218625,738;0720,000;4655953,000;4437327,262;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0014,000;'ACT:PROB';178459,363;0737,000;6093527,000;5915067,637;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0015,000;'ACT:PROB';227427,317;0671,000;7447892,000;7220464,683;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0016,000;'ACT:PROB';359550,021;0692,000;4288560,000;3929009,979;-0550,000;9999,000;9999,000;0071,000;1806180852,000
'18/06/2018 8:51:53';0017,000;'ACT:PROB';260552,681;0635,000;1490896,000;1230343,319;-0550,000;0066,000;0065,000;0051,000;1806180852,000
'18/06/2018 8:51:53';0018,000;'ACT:PROB';417493,545;0665,000;9252655,000;8835161,455;-0550,000;0080,000;0079,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0019,000;'ACT:PROB';188875,589;0650,000;3757712,000;3568836,411;-0550,000;0066,000;0065,000;0058,000;1806180852,000
'18/06/2018 8:51:53';0020,000;'ACT:PROB';167171,563;0693,000;5452977,000;5285805,437;-0550,000;9999,000;9999,000;0025,000;1806180852,000
'18/06/2018 8:51:53';0021,000;'ACT:PROB';416186,490;0650,000;7374488,000;6958301,510;-0550,000;0061,000;0060,000;0052,000;1806180852,000
'18/06/2018 8:51:53';0022,000;'ACT:PROB';316772,914;0668,000;10446360,000;10129587,086;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0023,000;'ACT:PROB';263611,369;0657,000;5365903,000;5102291,631;-0550,000;0062,000;0061,000;0055,000;1806180852,000
'18/06/2018 8:51:53';0024,000;'ACT:PROB';264754,871;0639,000;6395753,000;6130998,129;-0550,000;0051,000;0050,000;0042,000;1806180852,000
'18/06/2018 8:51:53';0025,000;'ACT:PROB';179763,416;0669,000;4499599,000;4319835,584;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0026,000;'ACT:PROB';187359,098;0657,000;5360057,000;5172697,902;-0550,000;0068,000;0067,000;0063,000;1806180852,000
'18/06/2018 8:51:53';0027,000;'ACT:PROB';484383,766;0651,000;7437466,000;6953082,234;-0550,000;0064,000;0063,000;0055,000;1806180852,000
'18/06/2018 8:51:53';0028,000;'ACT:PROB';257494,671;0671,000;5370968,000;5113473,329;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0029,000;'ACT:PROB';254517,040;0680,000;3282135,000;3027617,960;-0550,000;9999,000;9999,000;0059,000;1806180852,000
'18/06/2018 8:51:53';0030,000;'ACT:PROB';172334,274;0641,000;6763503,000;6591168,726;-0550,000;0056,000;0055,000;0050,000;1806180852,000
'18/06/2018 8:51:53';0031,000;'ACT:PROB';125967,574;0616,000;566603,300;440635,726;-0550,000;0056,000;0055,000;0044,000;1806180852,000
'18/06/2018 8:51:53';0032,000;'ACT:PROB';305397,269;0656,000;6299465,000;5994067,731;-0550,000;0071,000;0070,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0033,000;'ACT:PROB';126203,756;0737,000;4265956,000;4139752,244;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0034,000;'ACT:PROB';169138,536;0659,000;3100015,000;2930876,464;-0550,000;0053,000;0052,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0035,000;'ACT:PROB';153209,327;0664,000;2429545,000;2276335,673;-0550,000;0079,000;0078,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0036,000;'ACT:PROB';200805,087;0681,000;3619081,000;3418275,913;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0037,000;'ACT:PROB';128158,310;0695,000;2359915,000;2231756,690;-0550,000;0060,000;0059,000;0049,000;1806180852,000
'18/06/2018 8:51:53';0038,000;'ACT:PROB';120218,514;0679,000;4663326,000;4543107,486;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0039,000;'ACT:PROB';1573586,702;0685,000;2499243,000;925656,298;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0040,000;'ACT:PROB';279591,652;0675,000;3391417,000;3111825,348;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0041,000;'ACT:PROB';183637,017;0671,000;5297024,000;5113386,983;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0042,000;'ACT:PROB';122156,517;0711,000;4750661,000;4628504,483;-0550,000;9999,000;9999,000;0060,000;1806180852,000
'18/06/2018 8:51:53';0043,000;'ACT:PROB';249619,608;0651,000;4397014,000;4147394,392;-0550,000;0069,000;0068,000;0060,000;1806180852,000
'18/06/2018 8:51:53';0044,000;'ACT:PROB';153152,825;0735,000;3155766,000;3002613,175;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0045,000;'ACT:PROB';98700,225;0654,000;4973323,000;4874622,775;-0550,000;0072,000;0071,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0046,000;'ACT:PROB';244274,525;0683,000;2707755,000;2463480,475;-0550,000;9999,000;9999,000;0063,000;1806180852,000
'18/06/2018 8:51:53';0047,000;'ACT:PROB';140489,507;0708,000;2924368,000;2783878,493;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0048,000;'ACT:PROB';282797,812;0729,000;2096751,000;1813953,188;-0550,000;9999,000;9999,000;9999,000;1806180852,000
'18/06/2018 8:51:53';0049,000;'ACT:PROB';473268,031;0672,000;5928726,000;5455457,969;-0550,000;9999,000;9999,000;0052,000;1806180852,000
'18/06/2018 8:51:53';0050,000;'ACT:PROB';128143,029;0694,000;1858588,000;1730444,971;-0550,000;9999,000;9999,000;0047,000;1806180852,000
