CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 13:46:24';0001,000;'ACT:PROB';5799376,905;0715,000;39829080,000;34029703,095;-0550,000;9999,000;9999,000;0040,000;1806141347,000
'14/06/2018 13:46:24';0002,000;'ACT:PROB';21735529,333;0710,000;58893620,000;37158090,667;-0550,000;9999,000;9999,000;0038,000;1806141347,000
'14/06/2018 13:46:24';0003,000;'ACT:PROB';25174979,238;0683,000;38460080,000;13285100,762;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0004,000;'ACT:PROB';19103506,095;0671,000;35374350,000;16270843,905;-0550,000;9999,000;9999,000;0037,000;1806141347,000
'14/06/2018 13:46:24';0005,000;'ACT:PROB';11357731,762;0635,000;36085540,000;24727808,238;-0550,000;0080,000;0079,000;0061,000;1806141347,000
'14/06/2018 13:46:24';0006,000;'ACT:PROB';12073182,190;0734,000;45593640,000;33520457,810;-0550,000;9999,000;9999,000;0040,000;1806141347,000
'14/06/2018 13:46:24';0007,000;'ACT:PROB';9678345,048;0643,000;23174140,000;13495794,952;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0008,000;'ACT:PROB';11424192,762;0717,000;53899500,000;42475307,238;-0550,000;9999,000;9999,000;0064,000;1806141347,000
'14/06/2018 13:46:24';0009,000;'ACT:PROB';11118016,048;0638,000;34785180,000;23667163,952;-0550,000;9999,000;9999,000;0040,000;1806141347,000
'14/06/2018 13:46:24';0010,000;'ACT:PROB';9105789,905;0682,000;29766850,000;20661060,095;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0011,000;'ACT:PROB';196008,964;0660,000;8985595,000;8789586,036;-0550,000;0066,000;0065,000;0062,000;1806141347,000
'14/06/2018 13:46:24';0012,000;'ACT:PROB';161555,840;0731,000;9037555,000;8875999,160;-0550,000;9999,000;9999,000;0030,000;1806141347,000
'14/06/2018 13:46:24';0013,000;'ACT:PROB';183732,771;0690,000;5435431,000;5251698,229;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0014,000;'ACT:PROB';253226,135;0691,000;12247040,000;11993813,865;-0550,000;9999,000;9999,000;0054,000;1806141347,000
'14/06/2018 13:46:24';0015,000;'ACT:PROB';380513,199;0683,000;12840800,000;12460286,801;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0016,000;'ACT:PROB';33046091,524;0627,000;36371630,000;3325538,476;-0550,000;9999,000;9999,000;0022,000;1806141347,000
'14/06/2018 13:46:24';0017,000;'ACT:PROB';22488431,238;0703,000;35416000,000;12927568,762;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0018,000;'ACT:PROB';197630,384;0650,000;3898873,000;3701242,616;-0550,000;0065,000;0064,000;0056,000;1806141347,000
'14/06/2018 13:46:24';0019,000;'ACT:PROB';118080,309;0684,000;8067175,000;7949094,691;-0550,000;9999,000;9999,000;0062,000;1806141347,000
'14/06/2018 13:46:24';0020,000;'ACT:PROB';144101,015;0735,000;7671447,000;7527345,985;-0550,000;9999,000;9999,000;0052,000;1806141347,000
'14/06/2018 13:46:24';0021,000;'ACT:PROB';199629,216;0686,000;4580500,000;4380870,784;-0550,000;0077,000;0076,000;0051,000;1806141347,000
'14/06/2018 13:46:24';0022,000;'ACT:PROB';452803,356;0694,000;57800000,000;57347196,644;-0550,000;9999,000;9999,000;0049,000;1806141347,000
'14/06/2018 13:46:24';0023,000;'ACT:PROB';585898,653;0669,000;8655139,000;8069240,347;-0550,000;0080,000;0079,000;0067,000;1806141347,000
'14/06/2018 13:46:24';0024,000;'ACT:PROB';1190275,000;0670,000;29774830,000;28584555,000;-0550,000;0057,000;0077,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0025,000;'ACT:PROB';476520,517;0645,000;40320620,000;39844099,483;-0550,000;0035,000;0034,000;0051,000;1806141347,000
'14/06/2018 13:46:24';0026,000;'ACT:PROB';254589,018;0673,000;26485390,000;26230800,982;-0550,000;0070,000;0069,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0027,000;'ACT:PROB';407051,725;0675,000;4734827,000;4327775,275;-0550,000;9999,000;9999,000;9999,000;1806141347,000
'14/06/2018 13:46:24';0028,000;'ACT:PROB';439249,409;0646,000;5681539,000;5242289,591;-0550,000;0065,000;0064,000;9999,000;1806141347,000
