version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Nov 20 12:19:10 2017	2	1	85::58	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	999	170	1	
21622	Mon Nov 20 12:19:28 2017	2	2	210::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	41	3	170	2	
21622	Mon Nov 20 12:19:46 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	3	
21622	Mon Nov 20 12:19:53 2017	2	4	347::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	3	170	4	
21622	Mon Nov 20 12:20:12 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	5	
21622	Mon Nov 20 12:20:19 2017	2	6	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	6	
21622	Mon Nov 20 12:20:28 2017	2	7	264::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	59	3	170	7	
21622	Mon Nov 20 12:20:48 2017	2	8	256::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	64	2	170	8	
21622	Mon Nov 20 12:21:07 2017	2	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	9	
21622	Mon Nov 20 12:21:15 2017	2	10	247::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	62	2	170	10	
21622	Mon Nov 20 12:22:10 2017	3	1	267::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	61	2	170	11	
21622	Mon Nov 20 12:22:29 2017	3	2	309::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	62	2	170	12	
21622	Mon Nov 20 12:22:47 2017	3	3	299::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	62	7	170	13	
21622	Mon Nov 20 12:23:06 2017	3	4	275::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	63	2	170	14	
21622	Mon Nov 20 12:23:23 2017	3	5	319::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	63	2	170	15	
21622	Mon Nov 20 12:23:41 2017	3	6	451::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	62	7	170	16	
21622	Mon Nov 20 12:24:00 2017	3	7	604::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	61	4	170	17	
21622	Mon Nov 20 12:24:18 2017	3	8	405::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	62	2	170	18	
21622	Mon Nov 20 12:24:37 2017	3	9	348::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	62	5	170	19	
21622	Mon Nov 20 12:24:56 2017	3	10	643::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	65	4	170	20	
21622	Mon Nov 20 12:25:15 2017	3	11	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	21	
21622	Mon Nov 20 12:25:24 2017	3	12	477::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	5	170	22	
21622	Mon Nov 20 12:25:42 2017	3	13	349::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	4	170	23	
21622	Mon Nov 20 12:26:00 2017	3	14	400::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	62	6	170	24	
21622	Mon Nov 20 12:26:17 2017	3	15	400::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	62	4	170	25	
21622	Mon Nov 20 12:26:37 2017	4	1	383::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	61	6	170	26	
21622	Mon Nov 20 12:26:56 2017	4	2	530::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	43	4	170	27	
21622	Mon Nov 20 12:27:13 2017	4	3	254::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	81	4	170	28	
21622	Mon Nov 20 12:27:32 2017	4	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		170	29	
21622	Mon Nov 20 12:27:41 2017	4	5	373::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	71	6	170	30	
