CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 13:43:29';0001,000;'ACT:PROB';285939,012;0707,000;4651954,000;4366014,988;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0002,000;'ACT:PROB';694015,390;0644,000;7289048,000;6595032,610;-0550,000;0061,000;0060,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0003,000;'ACT:PROB';201363,295;0628,000;6058962,000;5857598,705;-0550,000;0039,000;0038,000;0034,000;1806141344,000
'14/06/2018 13:43:29';0004,000;'ACT:PROB';187117,374;0676,000;2330504,000;2143386,626;-0550,000;9999,000;9999,000;0053,000;1806141344,000
'14/06/2018 13:43:29';0005,000;'ACT:PROB';256332,131;0616,000;3195825,000;2939492,869;-0550,000;0048,000;0047,000;0040,000;1806141344,000
'14/06/2018 13:43:29';0006,000;'ACT:PROB';198155,640;0673,000;3770515,000;3572359,360;-0550,000;9999,000;9999,000;0048,000;1806141344,000
'14/06/2018 13:43:29';0007,000;'ACT:PROB';148984,904;0618,000;1431737,000;1282752,096;-0550,000;0050,000;0049,000;0040,000;1806141344,000
'14/06/2018 13:43:29';0008,000;'ACT:PROB';697418,649;0614,000;3303738,000;2606319,351;-0550,000;0052,000;0051,000;0037,000;1806141344,000
'14/06/2018 13:43:29';0009,000;'ACT:PROB';155275,886;0613,000;743274,400;587998,514;-0550,000;0043,000;0042,000;0024,000;1806141344,000
'14/06/2018 13:43:29';0010,000;'ACT:PROB';262021,571;0616,000;2535756,000;2273734,429;-0550,000;0045,000;0044,000;0026,000;1806141344,000
'14/06/2018 13:43:29';0011,000;'ACT:PROB';229828,156;0696,000;2578839,000;2349010,844;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0012,000;'ACT:PROB';736961,943;0654,000;3816637,000;3079675,057;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0013,000;'ACT:PROB';188817,582;0647,000;2028537,000;1839719,418;-0550,000;0079,000;0078,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0014,000;'ACT:PROB';676428,384;0706,000;2656996,000;1980567,616;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0015,000;'ACT:PROB';263287,697;0653,000;2493315,000;2230027,303;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0016,000;'ACT:PROB';149034,455;0640,000;2822118,000;2673083,545;-0550,000;0069,000;0068,000;0063,000;1806141344,000
'14/06/2018 13:43:29';0017,000;'ACT:PROB';141903,996;0608,000;1746362,000;1604458,004;-0550,000;0041,000;0040,000;0034,000;1806141344,000
'14/06/2018 13:43:29';0018,000;'ACT:PROB';138139,920;0667,000;2397665,000;2259525,080;-0550,000;9999,000;9999,000;0068,000;1806141344,000
'14/06/2018 13:43:29';0019,000;'ACT:PROB';192900,908;0646,000;3408702,000;3215801,092;-0550,000;0073,000;0072,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0020,000;'ACT:PROB';332309,972;0653,000;1140163,000;807853,028;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0021,000;'ACT:PROB';412457,942;0664,000;2528037,000;2115579,058;-0550,000;9999,000;9999,000;0022,000;1806141344,000
'14/06/2018 13:43:29';0022,000;'ACT:PROB';148114,946;0644,000;1197880,000;1049765,054;-0550,000;0078,000;0077,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0023,000;'ACT:PROB';142755,711;0644,000;1897993,000;1755237,289;-0550,000;0074,000;0073,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0024,000;'ACT:PROB';156819,513;0706,000;2028524,000;1871704,487;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0025,000;'ACT:PROB';109750,421;0728,000;1826412,000;1716661,579;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0026,000;'ACT:PROB';148396,195;0678,000;3088382,000;2939985,805;-0550,000;9999,000;9999,000;0032,000;1806141344,000
'14/06/2018 13:43:29';0027,000;'ACT:PROB';136641,674;0658,000;5391500,000;5254858,326;-0550,000;0075,000;0074,000;0062,000;1806141344,000
'14/06/2018 13:43:29';0028,000;'ACT:PROB';295979,707;0675,000;1759376,000;1463396,293;-0550,000;9999,000;9999,000;0022,000;1806141344,000
'14/06/2018 13:43:29';0029,000;'ACT:PROB';134574,213;0715,000;1351084,000;1216509,787;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0030,000;'ACT:PROB';118272,913;0668,000;1940939,000;1822666,087;-0550,000;9999,000;9999,000;0021,000;1806141344,000
'14/06/2018 13:43:29';0031,000;'ACT:PROB';193169,590;0659,000;678676,100;485506,510;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0032,000;'ACT:PROB';552425,561;0670,000;1887554,000;1335128,439;-0550,000;9999,000;9999,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0033,000;'ACT:PROB';188022,664;0644,000;2609174,000;2421151,336;-0550,000;0075,000;0074,000;9999,000;1806141344,000
'14/06/2018 13:43:29';0034,000;'ACT:PROB';148791,522;0691,000;1081428,000;932636,478;-0550,000;9999,000;9999,000;9999,000;1806141344,000
