version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Mon Oct 30 16:29:46 2017	2	1	148::45	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	999	1		120	1	1	
21622	Mon Oct 30 16:30:06 2017	2	2	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			120	2	1	
21622	Mon Oct 30 16:30:15 2017	2	3	239::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	1		120	3	1	
21622	Mon Oct 30 16:30:35 2017	2	4	192::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	22	1		120	4	1	
21622	Mon Oct 30 16:30:53 2017	2	5	204::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	23	1		120	5	1	
21622	Mon Oct 30 16:31:13 2017	2	6	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			120	6	1	
21622	Mon Oct 30 16:31:20 2017	2	7	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			120	7	1	
21622	Mon Oct 30 16:31:30 2017	2	8	208::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	31	1		120	8	1	
21622	Mon Oct 30 16:31:47 2017	2	9	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			120	9	1	
21622	Mon Oct 30 16:31:57 2017	2	10	220::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1		120	10	1	
21622	Mon Oct 30 16:32:27 2017	3	1	271::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	30	1		120	11	1	
21622	Mon Oct 30 16:32:45 2017	3	2	334::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9	1		120	12	1	
21622	Mon Oct 30 16:33:04 2017	3	3	206::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	2		120	13	1	
21622	Mon Oct 30 16:33:21 2017	3	4	192::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	60	6		120	14	1	
21622	Mon Oct 30 16:33:38 2017	3	5	244::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	66	1		120	15	1	
21622	Mon Oct 30 16:33:56 2017	3	6	292::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7	1		120	16	1	
21622	Mon Oct 30 16:34:13 2017	3	7	244::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	5		120	17	1	
21622	Mon Oct 30 16:34:32 2017	3	8	196::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	71	6		120	18	1	
21622	Mon Oct 30 16:34:50 2017	3	9	222::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	58	1		120	19	1	
21622	Mon Oct 30 16:35:09 2017	3	10	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			120	20	1	
21622	Mon Oct 30 16:35:18 2017	3	11	220::11	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1		120	21	1	
21622	Mon Oct 30 16:35:36 2017	3	12	269::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9	6		120	22	1	
21622	Mon Oct 30 16:35:54 2017	3	13	243::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	81	7		120	23	1	
21622	Mon Oct 30 16:36:11 2017	3	14	234::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9	1		120	24	1	
21622	Mon Oct 30 16:36:30 2017	3	15	169::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	81	7		120	25	1	
21622	Mon Oct 30 16:36:49 2017	3	16	228::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	70	1		120	26	1	
21622	Mon Oct 30 16:37:08 2017	3	17	226::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	1		120	27	1	
21622	Mon Oct 30 16:37:27 2017	3	18	240::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	71	1		120	28	1	
21622	Mon Oct 30 16:37:45 2017	3	19	251::10	2249.14		1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1		120	29	1	
21622	Mon Oct 30 16:38:04 2017	3	20	264::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	10	8		120	30	1	
21622	Mon Oct 30 16:38:23 2017	3	21	240::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	84	7		120	31	1	
21622	Mon Oct 30 16:38:43 2017	3	22	271::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	71	1		120	32	1	
21622	Mon Oct 30 16:39:02 2017	3	23	244::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	16	1		120	33	1	
21622	Mon Oct 30 16:39:19 2017	3	24	339::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	95	1		120	34	1	
21622	Mon Oct 30 16:39:36 2017	3	25	303::11	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	12	1		120	35	1	
21622	Mon Oct 30 16:39:54 2017	4	1	181::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	32	6		120	36	1	
21622	Mon Oct 30 16:40:13 2017	4	2	314::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	29	1		120	37	1	
21622	Mon Oct 30 16:40:32 2017	4	3	266::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	70	1		120	38	1	
21622	Mon Oct 30 16:40:50 2017	4	4	234::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	81	1		120	39	1	
21622	Mon Oct 30 16:41:10 2017	4	5	379::11	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	50	1		120	40	1	
21622	Mon Oct 30 16:41:30 2017	4	6	239::12	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	29	1		120	41	1	
21622	Mon Oct 30 16:41:48 2017	4	7	157::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	20	1		120	42	1	
21622	Mon Oct 30 16:42:07 2017	4	8	263::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	70	1		120	43	1	
21622	Mon Oct 30 16:42:27 2017	4	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			120	44	1	
21622	Mon Oct 30 16:42:36 2017	4	10	276::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	31	1		120	45	1	
21622	Mon Oct 30 16:42:54 2017	4	11	281::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	100	1		120	46	1	
21622	Mon Oct 30 16:43:14 2017	4	12	330::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	31	1		120	47	1	
