version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Tue Oct 31 16:52:29 2017	2	1	102::76	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	999	360	1	
21622	Tue Oct 31 16:52:46 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		360	2	
21622	Tue Oct 31 16:52:56 2017	2	3	28::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	4	360	3	
21622	Tue Oct 31 16:53:15 2017	2	4	242::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	6	360	4	
21622	Tue Oct 31 16:53:33 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		360	5	
21622	Tue Oct 31 16:53:43 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		360	6	
21622	Tue Oct 31 16:53:52 2017	2	7	112::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	3	360	7	
21622	Tue Oct 31 16:54:12 2017	2	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		360	8	
21622	Tue Oct 31 16:54:19 2017	2	9	275::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	41	4	360	9	
21622	Tue Oct 31 16:54:37 2017	2	10	9::5	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	999	360	10	
21622	Tue Oct 31 16:56:18 2017	3	1	215::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	3	360	11	
21622	Tue Oct 31 16:56:36 2017	3	2	222::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	48	7	360	12	
21622	Tue Oct 31 16:56:56 2017	3	3	263::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	4	360	13	
21622	Tue Oct 31 16:57:15 2017	3	4	227::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	41	8	360	14	
21622	Tue Oct 31 16:57:32 2017	3	5	200::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	46	2	360	15	
21622	Tue Oct 31 16:57:49 2017	3	6	112::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	999	5	360	16	
21622	Tue Oct 31 16:58:09 2017	3	7	221::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	39	4	360	17	
21622	Tue Oct 31 16:58:28 2017	3	8	163::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	40	7	360	18	
21622	Tue Oct 31 16:58:46 2017	3	9	196::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	47	3	360	19	
21622	Tue Oct 31 16:59:06 2017	3	10	173::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	44	7	360	20	
21622	Tue Oct 31 16:59:24 2017	3	11	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		360	21	
21622	Tue Oct 31 16:59:33 2017	3	12	222::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	47	8	360	22	
21622	Tue Oct 31 16:59:52 2017	3	13	231::13	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	36	3	360	23	
21622	Tue Oct 31 17:00:11 2017	3	14	210::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	40	9	360	24	
21622	Tue Oct 31 17:00:29 2017	3	15	262::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	40	5	360	25	
21622	Tue Oct 31 17:00:46 2017	4	1	225::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	48	7	360	26	
