version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 08 16:52:55 2017	2	1	86::75	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		440	1	
21622	Wed Nov 08 16:53:05 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		440	2	
21622	Wed Nov 08 16:53:15 2017	2	3	297::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	49	5	440	3	
21622	Wed Nov 08 16:53:33 2017	2	4	270::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	440	4	
21622	Wed Nov 08 16:53:53 2017	2	5	811::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	3	440	5	
21622	Wed Nov 08 16:54:11 2017	2	6	156::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	49	3	440	6	
21622	Wed Nov 08 16:54:31 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		440	7	
21622	Wed Nov 08 16:54:39 2017	2	8	421::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	2	440	8	
21622	Wed Nov 08 16:54:58 2017	2	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		440	9	
21622	Wed Nov 08 16:55:07 2017	2	10	409::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	1	440	10	
21622	Wed Nov 08 16:55:33 2017	3	1	422::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	440	11	
21622	Wed Nov 08 16:55:53 2017	3	2	274::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	50	3	440	12	
21622	Wed Nov 08 16:56:12 2017	3	3	389::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	49	7	440	13	
21622	Wed Nov 08 16:56:31 2017	3	4	291::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	60	5	440	14	
21622	Wed Nov 08 16:56:50 2017	3	5	554::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	7	440	15	
21622	Wed Nov 08 16:57:07 2017	3	6	352::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	49	8	440	16	
21622	Wed Nov 08 16:57:26 2017	3	7	381::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	5	440	17	
21622	Wed Nov 08 16:57:45 2017	3	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		440	18	
21622	Wed Nov 08 16:57:52 2017	3	9	153::6	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	999	440	19	
21622	Wed Nov 08 16:58:11 2017	3	10	259::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	5	440	20	
