CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:37:53';0001,000;'ACT:PROB';294072,896;0732,000;2975183,000;2681110,104;-0550,000;9999,000;9999,000;9999,000;1806141538,000
'14/06/2018 15:37:53';0002,000;'ACT:PROB';258869,423;0621,000;6505207,000;6246337,577;-0550,000;0038,000;0037,000;0032,000;1806141538,000
'14/06/2018 15:37:53';0003,000;'ACT:PROB';388247,930;0643,000;2810722,000;2422474,070;-0550,000;0078,000;0077,000;9999,000;1806141538,000
'14/06/2018 15:37:53';0004,000;'ACT:PROB';287773,231;0673,000;4097600,000;3809826,769;-0550,000;0035,000;0034,000;0021,000;1806141538,000
'14/06/2018 15:37:53';0005,000;'ACT:PROB';284679,884;0684,000;4831439,000;4546759,116;-0550,000;9999,000;9999,000;0026,000;1806141538,000
'14/06/2018 15:37:53';0006,000;'ACT:PROB';224836,189;0637,000;4170775,000;3945938,811;-0550,000;0066,000;0065,000;0060,000;1806141538,000
'14/06/2018 15:37:53';0007,000;'ACT:PROB';241422,280;0652,000;5140847,000;4899424,720;-0550,000;0072,000;0071,000;9999,000;1806141538,000
'14/06/2018 15:37:53';0008,000;'ACT:PROB';210415,033;0637,000;4915390,000;4704974,967;-0550,000;0060,000;0059,000;0054,000;1806141538,000
'14/06/2018 15:37:53';0009,000;'ACT:PROB';150786,164;0630,000;3145139,000;2994352,836;-0550,000;0039,000;0038,000;0030,000;1806141538,000
'14/06/2018 15:37:53';0010,000;'ACT:PROB';176629,708;0657,000;3128117,000;2951487,292;-0550,000;0069,000;0068,000;0060,000;1806141538,000
'14/06/2018 15:37:53';0011,000;'ACT:PROB';388515,917;0641,000;4138034,000;3749518,083;-0550,000;0061,000;0060,000;0046,000;1806141538,000
'14/06/2018 15:37:53';0012,000;'ACT:PROB';362088,295;0744,000;4308212,000;3946123,705;-0550,000;9999,000;9999,000;0025,000;1806141538,000
'14/06/2018 15:37:53';0013,000;'ACT:PROB';168895,972;0701,000;6189381,000;6020485,028;-0550,000;9999,000;9999,000;0027,000;1806141538,000
'14/06/2018 15:37:53';0014,000;'ACT:PROB';313803,144;0672,000;3538170,000;3224366,856;-0550,000;9999,000;9999,000;0044,000;1806141538,000
'14/06/2018 15:37:53';0015,000;'ACT:PROB';398766,152;0668,000;3340907,000;2942140,848;-0550,000;9999,000;9999,000;9999,000;1806141538,000
'14/06/2018 15:37:53';0016,000;'ACT:PROB';266093,466;0711,000;4411515,000;4145421,534;-0550,000;0046,000;0045,000;9999,000;1806141538,000
'14/06/2018 15:37:53';0017,000;'ACT:PROB';239284,928;0677,000;6243186,000;6003901,072;-0550,000;9999,000;9999,000;9999,000;1806141538,000
