version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Tue Nov 21 16:31:58 2017	2	1	57::52	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	1	
21622	Tue Nov 21 16:32:06 2017	2	2	83::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	140	2	
21622	Tue Nov 21 16:32:25 2017	2	3	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	3	
21622	Tue Nov 21 16:32:34 2017	2	4	213::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	130	5	140	4	
21622	Tue Nov 21 16:32:52 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	5	
21622	Tue Nov 21 16:32:59 2017	2	6	79::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	140	6	
21622	Tue Nov 21 16:33:17 2017	2	7	123::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	130	5	140	7	
21622	Tue Nov 21 16:33:35 2017	2	8	293::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	109	5	140	8	
21622	Tue Nov 21 16:33:52 2017	2	9	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	9	
21622	Tue Nov 21 16:34:02 2017	2	10	230::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	3	140	10	
21622	Tue Nov 21 16:34:42 2017	3	1	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	11	
21622	Tue Nov 21 16:34:50 2017	3	2	329::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	140	12	
21622	Tue Nov 21 16:35:10 2017	3	3	274::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	51	4	140	13	
21622	Tue Nov 21 16:35:29 2017	3	4	227::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	50	5	140	14	
21622	Tue Nov 21 16:35:47 2017	3	5	279::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	6	140	15	
21622	Tue Nov 21 16:36:07 2017	3	6	285::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	4	140	16	
21622	Tue Nov 21 16:36:26 2017	3	7	180::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	56	5	140	17	
21622	Tue Nov 21 16:36:46 2017	3	8	269::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	51	4	140	18	
21622	Tue Nov 21 16:37:05 2017	3	9	259::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	4	140	19	
