version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Thu Nov 23 14:30:56 2017	2	1	56::40	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	999	140	1	
21622	Thu Nov 23 14:31:15 2017	2	2	117::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	999	140	2	
21622	Thu Nov 23 14:31:34 2017	2	3	276::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	81	6	140	3	
21622	Thu Nov 23 14:31:51 2017	2	4	260::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	89	7	140	4	
21622	Thu Nov 23 14:32:09 2017	2	5	279::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	8	140	5	
21622	Thu Nov 23 14:32:27 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	6	
21622	Thu Nov 23 14:32:35 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	7	
21622	Thu Nov 23 14:32:42 2017	2	8	119::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	91	999	140	8	
21622	Thu Nov 23 14:33:00 2017	2	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	9	
21622	Thu Nov 23 14:33:09 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		140	10	
21622	Thu Nov 23 14:33:54 2017	3	1	311::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	80	7	140	11	
21622	Thu Nov 23 14:34:13 2017	3	2	309::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	80	7	140	12	
21622	Thu Nov 23 14:34:31 2017	3	3	283::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	81	9	140	13	
21622	Thu Nov 23 14:34:49 2017	3	4	238::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	90	8	140	14	
21622	Thu Nov 23 14:35:06 2017	3	5	269::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	81	9	140	15	
21622	Thu Nov 23 14:35:24 2017	3	6	228::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	81	9	140	16	
21622	Thu Nov 23 14:35:41 2017	3	7	229::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	91	7	140	17	
21622	Thu Nov 23 14:35:59 2017	3	8	228::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	90	4	140	18	
21622	Thu Nov 23 14:36:17 2017	3	9	268::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	90	4	140	19	
21622	Thu Nov 23 14:36:35 2017	3	10	238::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	89	4	140	20	
21622	Thu Nov 23 14:36:53 2017	3	11	196::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	90	3	140	21	
21622	Thu Nov 23 14:37:12 2017	3	12	203::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	90	7	140	22	
