CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:36:15';0001,000;'ACT:PROB';863225,167;0712,000;2571782,000;1708556,833;-0550,000;9999,000;9999,000;0045,000;1801111136,000
'11/01/2018 11:36:15';0002,000;'ACT:PROB';320148,983;0620,000;11165020,000;10844871,017;-0550,000;0039,000;0038,000;0031,000;1801111136,000
'11/01/2018 11:36:15';0003,000;'ACT:PROB';523173,382;0622,000;11226820,000;10703646,618;-0550,000;0039,000;0038,000;0028,000;1801111136,000
'11/01/2018 11:36:15';0004,000;'ACT:PROB';515681,807;0614,000;8966137,000;8450455,193;-0550,000;0036,000;0035,000;0026,000;1801111136,000
'11/01/2018 11:36:15';0005,000;'ACT:PROB';525974,698;0621,000;5099450,000;4573475,302;-0550,000;0041,000;0040,000;0031,000;1801111136,000
'11/01/2018 11:36:15';0006,000;'ACT:PROB';819791,259;0682,000;7486314,000;6666522,741;-0550,000;9999,000;9999,000;0058,000;1801111136,000
'11/01/2018 11:36:15';0007,000;'ACT:PROB';469416,359;0644,000;6079166,000;5609749,641;-0550,000;0049,000;0048,000;0038,000;1801111136,000
'11/01/2018 11:36:15';0008,000;'ACT:PROB';548876,417;0641,000;8245251,000;7696374,583;-0550,000;0055,000;0054,000;0046,000;1801111136,000
'11/01/2018 11:36:15';0009,000;'ACT:PROB';1637640,679;0621,000;5029747,000;3392106,321;-0550,000;0067,000;9999,000;0034,000;1801111136,000
'11/01/2018 11:36:15';0010,000;'ACT:PROB';596303,821;0622,000;2167445,000;1571141,179;-0550,000;0063,000;0062,000;0042,000;1801111136,000
'11/01/2018 11:36:15';0011,000;'ACT:PROB';189241,160;0655,000;14653560,000;14464318,840;-0550,000;0065,000;0064,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0012,000;'ACT:PROB';168872,876;0660,000;7872034,000;7703161,124;-0550,000;0080,000;0079,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0013,000;'ACT:PROB';172019,690;0663,000;12544150,000;12372130,310;-0550,000;0077,000;0076,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0014,000;'ACT:PROB';403776,150;0685,000;1839978,000;1436201,850;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0015,000;'ACT:PROB';210723,135;0629,000;7607514,000;7396790,865;-0550,000;0042,000;0041,000;0035,000;1801111136,000
'11/01/2018 11:36:15';0016,000;'ACT:PROB';1532649,173;0714,000;9195964,000;7663314,827;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0017,000;'ACT:PROB';190878,404;0663,000;11968830,000;11777951,596;-0550,000;0073,000;0072,000;0066,000;1801111136,000
'11/01/2018 11:36:15';0018,000;'ACT:PROB';347010,554;0724,000;7425201,000;7078190,446;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0019,000;'ACT:PROB';193696,941;0644,000;3562721,000;3369024,059;-0550,000;0068,000;0067,000;0060,000;1801111136,000
'11/01/2018 11:36:15';0020,000;'ACT:PROB';837823,641;0604,000;5063610,000;4225786,359;-0550,000;0040,000;0039,000;0031,000;1801111136,000
'11/01/2018 11:36:15';0021,000;'ACT:PROB';155267,821;0680,000;3584394,000;3429126,179;-0550,000;9999,000;9999,000;0059,000;1801111136,000
'11/01/2018 11:36:15';0022,000;'ACT:PROB';267698,392;0695,000;4690050,000;4422351,608;-0550,000;9999,000;9999,000;0021,000;1801111136,000
'11/01/2018 11:36:15';0023,000;'ACT:PROB';442100,929;0674,000;3042893,000;2600792,071;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0024,000;'ACT:PROB';128599,602;0689,000;3708644,000;3580044,398;-0550,000;9999,000;9999,000;0066,000;1801111136,000
'11/01/2018 11:36:15';0025,000;'ACT:PROB';116751,387;0673,000;5462180,000;5345428,613;-0550,000;0075,000;0074,000;0067,000;1801111136,000
'11/01/2018 11:36:15';0026,000;'ACT:PROB';147724,047;0665,000;8420819,000;8273094,953;-0550,000;0078,000;0077,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0027,000;'ACT:PROB';129390,599;0644,000;2023981,000;1894590,401;-0550,000;0069,000;0068,000;0061,000;1801111136,000
'11/01/2018 11:36:15';0028,000;'ACT:PROB';320025,848;0640,000;2386336,000;2066310,152;-0550,000;0071,000;0070,000;0060,000;1801111136,000
'11/01/2018 11:36:15';0029,000;'ACT:PROB';127311,664;0680,000;6473588,000;6346276,336;-0550,000;9999,000;9999,000;0058,000;1801111136,000
'11/01/2018 11:36:15';0030,000;'ACT:PROB';128204,430;0662,000;3093640,000;2965435,570;-0550,000;9999,000;9999,000;0062,000;1801111136,000
'11/01/2018 11:36:15';0031,000;'ACT:PROB';75636,963;0733,000;4822547,000;4746910,037;-0550,000;9999,000;9999,000;0035,000;1801111136,000
'11/01/2018 11:36:15';0032,000;'ACT:PROB';625394,795;0666,000;2223725,000;1598330,205;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0033,000;'ACT:PROB';119054,617;0632,000;724148,300;605093,683;-0550,000;0068,000;0067,000;0056,000;1801111136,000
'11/01/2018 11:36:15';0034,000;'ACT:PROB';86439,922;0669,000;2052613,000;1966173,078;-0550,000;0044,000;0043,000;0029,000;1801111136,000
'11/01/2018 11:36:15';0035,000;'ACT:PROB';80975,807;0682,000;3406606,000;3325630,193;-0550,000;9999,000;9999,000;0057,000;1801111136,000
'11/01/2018 11:36:15';0036,000;'ACT:PROB';104591,091;0675,000;7617550,000;7512958,909;-0550,000;0069,000;9999,000;0057,000;1801111136,000
'11/01/2018 11:36:15';0037,000;'ACT:PROB';566957,304;0683,000;5806264,000;5239306,696;-0550,000;9999,000;9999,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0038,000;'ACT:PROB';142983,440;0621,000;8674962,000;8531978,560;-0550,000;0034,000;0033,000;0028,000;1801111136,000
'11/01/2018 11:36:15';0039,000;'ACT:PROB';82879,327;0671,000;7071640,000;6988760,673;-0550,000;0080,000;0079,000;9999,000;1801111136,000
'11/01/2018 11:36:15';0040,000;'ACT:PROB';147275,203;0665,000;6869793,000;6722517,797;-0550,000;0080,000;0079,000;9999,000;1801111136,000
