version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 22 14:44:31 2017	2	1	65::49	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	999	200	1	
21622	Wed Nov 22 14:44:49 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	2	
21622	Wed Nov 22 14:44:57 2017	2	3	82::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	81	999	200	3	
21622	Wed Nov 22 14:45:15 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	4	
21622	Wed Nov 22 14:45:24 2017	2	5	100::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	8	200	5	
21622	Wed Nov 22 14:45:41 2017	2	6	112::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	999	200	6	
21622	Wed Nov 22 14:46:00 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	7	
21622	Wed Nov 22 14:46:08 2017	2	8	187::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	61	5	200	8	
21622	Wed Nov 22 14:46:28 2017	2	9	80::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	200	9	
21622	Wed Nov 22 14:46:45 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	10	
21622	Wed Nov 22 14:47:26 2017	3	1	169::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	62	5	200	11	
21622	Wed Nov 22 14:47:45 2017	3	2	121::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	999	7	200	12	
21622	Wed Nov 22 14:48:02 2017	3	3	192::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	81	6	200	13	
21622	Wed Nov 22 14:48:21 2017	3	4	212::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	79	7	200	14	
21622	Wed Nov 22 14:48:40 2017	3	5	137::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	61	6	200	15	
21622	Wed Nov 22 14:48:59 2017	3	6	181::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	68	6	200	16	
21622	Wed Nov 22 14:49:17 2017	3	7	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		200	17	
21622	Wed Nov 22 14:49:26 2017	3	8	71::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	5	200	18	
21622	Wed Nov 22 14:49:45 2017	3	9	96::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	999	4	200	19	
21622	Wed Nov 22 14:50:05 2017	3	10	88::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	999	6	200	20	
21622	Wed Nov 22 14:50:22 2017	3	11	187::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	81	7	200	21	
