CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:54:59';0001,000;'ACT:PROB';243363,882;0598,000;526245,800;282881,918;-0550,000;9999,000;9999,000;0027,000;1801111055,000
'11/01/2018 10:54:59';0002,000;'ACT:PROB';284518,887;0625,000;1198522,000;914003,113;-0550,000;0061,000;0060,000;0030,000;1801111055,000
'11/01/2018 10:54:59';0003,000;'ACT:PROB';218786,013;0673,000;8737232,000;8518445,987;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0004,000;'ACT:PROB';1999221,786;0676,000;2488211,000;488989,214;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0005,000;'ACT:PROB';264734,912;0615,000;1489742,000;1225007,088;-0550,000;0052,000;0051,000;0041,000;1801111055,000
'11/01/2018 10:54:59';0006,000;'ACT:PROB';228374,760;0659,000;1017044,000;788669,240;-0550,000;9999,000;9999,000;0030,000;1801111055,000
'11/01/2018 10:54:59';0007,000;'ACT:PROB';226757,636;0687,000;1846303,000;1619545,364;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0008,000;'ACT:PROB';304700,265;0658,000;535208,400;230508,135;-0550,000;9999,000;9999,000;0042,000;1801111055,000
'11/01/2018 10:54:59';0009,000;'ACT:PROB';209878,953;0615,000;2945745,000;2735866,047;-0550,000;0039,000;0038,000;0021,000;1801111055,000
'11/01/2018 10:54:59';0010,000;'ACT:PROB';424699,796;0629,000;4988516,000;4563816,204;-0550,000;0046,000;0045,000;0034,000;1801111055,000
'11/01/2018 10:54:59';0011,000;'ACT:PROB';433657,110;0652,000;2649717,000;2216059,890;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0012,000;'ACT:PROB';195459,882;0655,000;5177011,000;4981551,118;-0550,000;0066,000;0065,000;0060,000;1801111055,000
'11/01/2018 10:54:59';0013,000;'ACT:PROB';202034,298;0656,000;7574267,000;7372232,702;-0550,000;0061,000;0060,000;0054,000;1801111055,000
'11/01/2018 10:54:59';0014,000;'ACT:PROB';154615,650;0673,000;735706,900;581091,250;-0550,000;9999,000;9999,000;0027,000;1801111055,000
'11/01/2018 10:54:59';0015,000;'ACT:PROB';199089,044;0646,000;3658517,000;3459427,956;-0550,000;0064,000;0063,000;0049,000;1801111055,000
'11/01/2018 10:54:59';0016,000;'ACT:PROB';184881,219;0709,000;2713382,000;2528500,781;-0550,000;9999,000;9999,000;0034,000;1801111055,000
'11/01/2018 10:54:59';0017,000;'ACT:PROB';838034,083;0658,000;4159820,000;3321785,917;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0018,000;'ACT:PROB';516955,576;0710,000;4210757,000;3693801,424;-0550,000;9999,000;9999,000;0033,000;1801111055,000
'11/01/2018 10:54:59';0019,000;'ACT:PROB';524637,332;0694,000;1395543,000;870905,668;-0550,000;9999,000;9999,000;0026,000;1801111055,000
'11/01/2018 10:54:59';0020,000;'ACT:PROB';471364,557;0697,000;6857411,000;6386046,443;-0550,000;9999,000;9999,000;0050,000;1801111055,000
'11/01/2018 10:54:59';0021,000;'ACT:PROB';355982,592;0676,000;1930473,000;1574490,408;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0022,000;'ACT:PROB';204395,948;0676,000;3627925,000;3423529,052;-0550,000;9999,000;9999,000;0043,000;1801111055,000
'11/01/2018 10:54:59';0023,000;'ACT:PROB';1298516,542;0666,000;3730643,000;2432126,458;-0550,000;9999,000;9999,000;0042,000;1801111055,000
'11/01/2018 10:54:59';0024,000;'ACT:PROB';406436,945;0677,000;4160549,000;3754112,055;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0025,000;'ACT:PROB';196441,448;0671,000;1385326,000;1188884,552;-0550,000;9999,000;9999,000;9999,000;1801111055,000
'11/01/2018 10:54:59';0026,000;'ACT:PROB';209033,670;0681,000;2315049,000;2106015,330;-0550,000;0042,000;0041,000;0027,000;1801111055,000
'11/01/2018 10:54:59';0027,000;'ACT:PROB';287861,300;0679,000;3391242,000;3103380,700;-0550,000;0046,000;9999,000;0024,000;1801111055,000
'11/01/2018 10:54:59';0028,000;'ACT:PROB';674002,658;0683,000;3063261,000;2389258,342;-0550,000;9999,000;9999,000;0021,000;1801111055,000
'11/01/2018 10:54:59';0029,000;'ACT:PROB';216682,976;0666,000;3609968,000;3393285,024;-0550,000;9999,000;9999,000;0069,000;1801111055,000
'11/01/2018 10:54:59';0030,000;'ACT:PROB';146472,054;0639,000;246081,500;99609,446;-0550,000;9999,000;9999,000;9999,000;1801111055,000
