CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:01:57';0001,000;'ACT:PROB';342459,374;0729,000;7397176,000;7054716,626;-0550,000;9999,000;9999,000;0054,000;1806141502,000
'14/06/2018 15:01:57';0002,000;'ACT:PROB';257177,489;0684,000;904925,600;647748,111;-0550,000;9999,000;9999,000;0039,000;1806141502,000
'14/06/2018 15:01:57';0003,000;'ACT:PROB';241234,832;0638,000;2744671,000;2503436,168;-0550,000;0068,000;0067,000;0060,000;1806141502,000
'14/06/2018 15:01:57';0004,000;'ACT:PROB';364746,354;0675,000;435981,500;71235,146;-0550,000;9999,000;9999,000;9999,000;1806141502,000
'14/06/2018 15:01:57';0005,000;'ACT:PROB';269773,616;0622,000;1895529,000;1625755,384;-0550,000;0059,000;0058,000;0048,000;1806141502,000
'14/06/2018 15:01:57';0006,000;'ACT:PROB';302539,912;0623,000;2610047,000;2307507,088;-0550,000;0059,000;0058,000;0051,000;1806141502,000
'14/06/2018 15:01:57';0007,000;'ACT:PROB';296050,073;0626,000;2064119,000;1768068,927;-0550,000;0055,000;0054,000;0037,000;1806141502,000
'14/06/2018 15:01:57';0008,000;'ACT:PROB';1221030,482;0595,000;3678908,000;2457877,518;-0550,000;0044,000;9999,000;9999,000;1806141502,000
'14/06/2018 15:01:57';0009,000;'ACT:PROB';278872,778;0611,000;2419908,000;2141035,222;-0550,000;0047,000;0046,000;0038,000;1806141502,000
'14/06/2018 15:01:57';0010,000;'ACT:PROB';284293,388;0620,000;1113580,000;829286,612;-0550,000;0063,000;0062,000;0049,000;1806141502,000
'14/06/2018 15:01:57';0011,000;'ACT:PROB';388898,872;0641,000;4528788,000;4139889,128;-0550,000;0069,000;0068,000;0059,000;1806141502,000
'14/06/2018 15:01:57';0012,000;'ACT:PROB';343987,310;0671,000;2877514,000;2533526,690;-0550,000;9999,000;9999,000;0042,000;1806141502,000
'14/06/2018 15:01:57';0013,000;'ACT:PROB';288420,815;0656,000;1011173,000;722752,185;-0550,000;9999,000;9999,000;0024,000;1806141502,000
'14/06/2018 15:01:57';0014,000;'ACT:PROB';415894,254;0687,000;4520508,000;4104613,746;-0550,000;9999,000;9999,000;9999,000;1806141502,000
'14/06/2018 15:01:57';0015,000;'ACT:PROB';304657,580;0723,000;1963974,000;1659316,420;-0550,000;9999,000;9999,000;0041,000;1806141502,000
'14/06/2018 15:01:57';0016,000;'ACT:PROB';355787,384;0667,000;793718,600;437931,216;-0550,000;9999,000;9999,000;9999,000;1806141502,000
'14/06/2018 15:01:57';0017,000;'ACT:PROB';492050,972;0664,000;2436877,000;1944826,028;-0550,000;9999,000;9999,000;0036,000;1806141502,000
'14/06/2018 15:01:57';0018,000;'ACT:PROB';269201,355;0674,000;4580631,000;4311429,645;-0550,000;9999,000;9999,000;0047,000;1806141502,000
'14/06/2018 15:01:57';0019,000;'ACT:PROB';135529,801;0665,000;2368741,000;2233211,199;-0550,000;0078,000;0077,000;0069,000;1806141502,000
'14/06/2018 15:01:57';0020,000;'ACT:PROB';441567,512;0739,000;1798928,000;1357360,488;-0550,000;9999,000;9999,000;0039,000;1806141502,000
'14/06/2018 15:01:57';0021,000;'ACT:PROB';303067,786;0657,000;1529193,000;1226125,214;-0550,000;9999,000;9999,000;0059,000;1806141502,000
'14/06/2018 15:01:57';0022,000;'ACT:PROB';375533,655;0687,000;6162639,000;5787105,345;-0550,000;9999,000;9999,000;9999,000;1806141502,000
'14/06/2018 15:01:57';0023,000;'ACT:PROB';309650,015;0656,000;3108287,000;2798636,985;-0550,000;9999,000;9999,000;0059,000;1806141502,000
'14/06/2018 15:01:57';0024,000;'ACT:PROB';305572,679;0732,000;7474364,000;7168791,321;-0550,000;9999,000;9999,000;0059,000;1806141502,000
'14/06/2018 15:01:57';0025,000;'ACT:PROB';371078,580;0659,000;2853039,000;2481960,420;-0550,000;9999,000;9999,000;0062,000;1806141502,000
'14/06/2018 15:01:57';0026,000;'ACT:PROB';285107,746;0674,000;2724447,000;2439339,254;-0550,000;9999,000;9999,000;0048,000;1806141502,000
