version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 22 18:03:23 2017	2	1	185::43	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	3	170	1	
21622	Wed Nov 22 18:03:43 2017	2	2	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	2	
21622	Wed Nov 22 18:03:50 2017	2	3	962::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	48	3	170	3	
21622	Wed Nov 22 18:04:07 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	4	
21622	Wed Nov 22 18:04:16 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	5	
21622	Wed Nov 22 18:04:26 2017	2	6	380::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	39	5	170	6	
21622	Wed Nov 22 18:04:44 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	7	
21622	Wed Nov 22 18:04:53 2017	2	8	242::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	4	170	8	
21622	Wed Nov 22 18:05:12 2017	2	9	271::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	6	170	9	
21622	Wed Nov 22 18:05:32 2017	2	10	252::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	9	170	10	
21622	Wed Nov 22 18:06:28 2017	3	1	224::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	50	2	170	11	
21622	Wed Nov 22 18:06:46 2017	3	2	283::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	3	170	12	
21622	Wed Nov 22 18:07:05 2017	3	3	250::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	61	4	170	13	
21622	Wed Nov 22 18:07:23 2017	3	4	242::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	80	2	170	14	
21622	Wed Nov 22 18:07:41 2017	3	5	228::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	51	2	170	15	
21622	Wed Nov 22 18:07:58 2017	3	6	268::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	2	170	16	
21622	Wed Nov 22 18:08:18 2017	3	7	244::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	99	3	170	17	
21622	Wed Nov 22 18:08:35 2017	3	8	246::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	119	2	170	18	
21622	Wed Nov 22 18:08:55 2017	3	9	237::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	3	170	19	
21622	Wed Nov 22 18:09:13 2017	3	10	227::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	70	3	170	20	
21622	Wed Nov 22 18:09:33 2017	3	11	237::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	80	9	170	21	
21622	Wed Nov 22 18:09:53 2017	3	12	253::12	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	81	3	170	22	
21622	Wed Nov 22 18:10:11 2017	3	13	243::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	81	2	170	23	
21622	Wed Nov 22 18:10:31 2017	3	14	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		170	24	
21622	Wed Nov 22 18:10:38 2017	3	15	236::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	80	2	170	25	
21622	Wed Nov 22 18:10:55 2017	4	1	255::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	90	3	170	26	
21622	Wed Nov 22 18:11:13 2017	4	2	243::11	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	61	3	170	27	
21622	Wed Nov 22 18:11:33 2017	4	3	254::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	120	6	170	28	
21622	Wed Nov 22 18:11:52 2017	4	4	225::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	90	9	170	29	
21622	Wed Nov 22 18:12:09 2017	4	5	295::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	129	7	170	30	
21622	Wed Nov 22 18:12:29 2017	4	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		170	31	
21622	Wed Nov 22 18:12:38 2017	4	7	257::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	99	3	170	32	
21622	Wed Nov 22 18:12:55 2017	4	8	238::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	90	8	170	33	
21622	Wed Nov 22 18:13:15 2017	4	9	210::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	50	2	170	34	
21622	Wed Nov 22 18:13:33 2017	4	10	211::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	100	3	170	35	
21622	Wed Nov 22 18:13:51 2017	4	11	223::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	91	8	170	36	
21622	Wed Nov 22 18:14:11 2017	4	12	222::12	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	30	9	170	37	
21622	Wed Nov 22 18:14:30 2017	4	13	212::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	79	2	170	38	
21622	Wed Nov 22 18:14:50 2017	4	14	238::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	120	9	170	39	
21622	Wed Nov 22 18:15:10 2017	4	15	2::2	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		170	40	
21622	Wed Nov 22 18:15:19 2017	4	16	231::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	70	2	170	41	
21622	Wed Nov 22 18:15:37 2017	4	17	238::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	90	3	170	42	
21622	Wed Nov 22 18:15:54 2017	4	18	231::12	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	30	8	170	43	
21622	Wed Nov 22 18:16:12 2017	4	19	220::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	60	8	170	44	
21622	Wed Nov 22 18:16:32 2017	4	20	230::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	29	2	170	45	
21622	Wed Nov 22 18:16:52 2017	4	21	248::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	71	4	170	46	
21622	Wed Nov 22 18:17:11 2017	4	22	246::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	50	2	170	47	
21622	Wed Nov 22 18:17:30 2017	4	23	252::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	49	2	170	48	
21622	Wed Nov 22 18:17:48 2017	4	24	229::10	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	81	3	170	49	
21622	Wed Nov 22 18:18:06 2017	4	25	238::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	31	2	170	50	
21622	Wed Nov 22 18:18:25 2017	4	26	279::12	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	59	7	170	51	
21622	Wed Nov 22 18:18:42 2017	4	27	243::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	70	2	170	52	
21622	Wed Nov 22 18:19:00 2017	4	28	301::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	120	3	170	53	
21622	Wed Nov 22 18:19:19 2017	4	29	221::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	111	7	170	54	
21622	Wed Nov 22 18:19:37 2017	4	30	238::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	60	8	170	55	
21622	Wed Nov 22 18:19:57 2017	4	31	206::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	80	2	170	56	
21622	Wed Nov 22 18:20:14 2017	4	32	207::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	40	3	170	57	
21622	Wed Nov 22 18:20:33 2017	4	33	190::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	91	2	170	58	
21622	Wed Nov 22 18:20:53 2017	4	34	216::11	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	70	2	170	59	
21622	Wed Nov 22 18:21:13 2017	4	35	275::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	119	2	170	60	
21622	Wed Nov 22 18:21:31 2017	4	36	239::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	130	7	170	61	
21622	Wed Nov 22 18:21:49 2017	4	37	247::11	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	40	3	170	62	
21622	Wed Nov 22 18:22:07 2017	4	38	238::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	50	2	170	63	
21622	Wed Nov 22 18:26:13 2017	5	1	225::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	50	2	170	64	
21622	Wed Nov 22 18:26:31 2017	5	2	226::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	60	2	170	65	
21622	Wed Nov 22 18:26:49 2017	5	3	228::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	60	2	170	66	
21622	Wed Nov 22 18:27:06 2017	5	4	254::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	2	170	67	
21622	Wed Nov 22 18:27:24 2017	5	5	242::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	70	6	170	68	
21622	Wed Nov 22 18:27:43 2017	5	6	243::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	70	2	170	69	
21622	Wed Nov 22 18:28:00 2017	5	7	233::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	50	2	170	70	
21622	Wed Nov 22 18:28:20 2017	5	8	247::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	80	2	170	71	
21622	Wed Nov 22 18:28:40 2017	5	9	206::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	60	1	170	72	
21622	Wed Nov 22 18:28:58 2017	5	10	231::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	60	2	170	73	
21622	Wed Nov 22 18:29:17 2017	6	1	239::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	70	1	170	74	
21622	Wed Nov 22 18:29:34 2017	6	2	221::11	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	49	3	170	75	
21622	Wed Nov 22 18:29:52 2017	6	3	220::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	91	2	170	76	
21622	Wed Nov 22 18:30:09 2017	6	4	216::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	30	8	170	77	
21622	Wed Nov 22 18:30:28 2017	6	5	231::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	60	2	170	78	
21622	Wed Nov 22 18:30:47 2017	6	6	206::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	61	4	170	79	
21622	Wed Nov 22 18:31:05 2017	6	7	236::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	71	9	170	80	
21622	Wed Nov 22 18:31:22 2017	6	8	226::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	100	2	170	81	
21622	Wed Nov 22 18:31:40 2017	6	9	195::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	59	2	170	82	
