CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:30:55';0001,000;'ACT:PROB';269101,056;0708,000;8666056,000;8396954,944;-0550,000;9999,000;9999,000;0035,000;1806141531,000
'14/06/2018 15:30:55';0002,000;'ACT:PROB';239232,275;0622,000;3069958,000;2830725,725;-0550,000;0038,000;0037,000;0025,000;1806141531,000
'14/06/2018 15:30:55';0003,000;'ACT:PROB';180577,183;0683,000;9350776,000;9170198,817;-0550,000;9999,000;9999,000;0060,000;1806141531,000
'14/06/2018 15:30:55';0004,000;'ACT:PROB';305720,664;0621,000;7212507,000;6906786,336;-0550,000;0033,000;0032,000;0026,000;1806141531,000
'14/06/2018 15:30:55';0005,000;'ACT:PROB';289548,770;0630,000;10649240,000;10359691,230;-0550,000;0044,000;0043,000;0038,000;1806141531,000
'14/06/2018 15:30:55';0006,000;'ACT:PROB';605445,699;0626,000;3900266,000;3294820,301;-0550,000;0062,000;0061,000;0033,000;1806141531,000
'14/06/2018 15:30:55';0007,000;'ACT:PROB';255372,044;0622,000;2799960,000;2544587,956;-0550,000;0044,000;0043,000;0028,000;1806141531,000
'14/06/2018 15:30:55';0008,000;'ACT:PROB';167772,087;0636,000;7716890,000;7549117,913;-0550,000;0042,000;0041,000;0062,000;1806141531,000
'14/06/2018 15:30:55';0009,000;'ACT:PROB';278031,591;0633,000;1773469,000;1495437,409;-0550,000;0068,000;0067,000;0040,000;1806141531,000
'14/06/2018 15:30:55';0010,000;'ACT:PROB';191666,946;0628,000;2572254,000;2380587,054;-0550,000;0042,000;0041,000;0032,000;1806141531,000
'14/06/2018 15:30:55';0011,000;'ACT:PROB';359437,265;0704,000;7003842,000;6644404,735;-0550,000;9999,000;9999,000;0034,000;1806141531,000
'14/06/2018 15:30:55';0012,000;'ACT:PROB';543596,124;0742,000;11445140,000;10901543,876;-0550,000;9999,000;9999,000;0036,000;1806141531,000
'14/06/2018 15:30:55';0013,000;'ACT:PROB';510281,609;0661,000;7354094,000;6843812,391;-0550,000;0077,000;0076,000;0065,000;1806141531,000
'14/06/2018 15:30:55';0014,000;'ACT:PROB';459674,009;0682,000;7144635,000;6684960,991;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0015,000;'ACT:PROB';691800,390;0702,000;8710801,000;8019000,610;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0016,000;'ACT:PROB';1312439,476;0603,000;2349566,000;1037126,524;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0017,000;'ACT:PROB';358350,825;0663,000;10474350,000;10115999,175;-0550,000;0073,000;0072,000;0062,000;1806141531,000
'14/06/2018 15:30:55';0018,000;'ACT:PROB';684481,476;0623,000;15261390,000;14576908,524;-0550,000;0045,000;0044,000;0032,000;1806141531,000
'14/06/2018 15:30:55';0019,000;'ACT:PROB';616559,760;0677,000;9795929,000;9179369,240;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0020,000;'ACT:PROB';614458,260;0674,000;9497499,000;8883040,740;-0550,000;9999,000;9999,000;0026,000;1806141531,000
'14/06/2018 15:30:55';0021,000;'ACT:PROB';214969,754;0699,000;4289297,000;4074327,246;-0550,000;0035,000;0034,000;0021,000;1806141531,000
'14/06/2018 15:30:55';0022,000;'ACT:PROB';578222,951;0672,000;10325830,000;9747607,049;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0023,000;'ACT:PROB';699916,250;0687,000;5404113,000;4704196,750;-0550,000;9999,000;9999,000;0029,000;1806141531,000
'14/06/2018 15:30:55';0024,000;'ACT:PROB';224858,890;0720,000;3050329,000;2825470,110;-0550,000;9999,000;9999,000;0049,000;1806141531,000
'14/06/2018 15:30:55';0025,000;'ACT:PROB';528017,135;0677,000;7170124,000;6642106,865;-0550,000;9999,000;9999,000;0056,000;1806141531,000
'14/06/2018 15:30:55';0026,000;'ACT:PROB';237765,700;0680,000;8964608,000;8726842,300;-0550,000;0036,000;0035,000;0029,000;1806141531,000
'14/06/2018 15:30:55';0027,000;'ACT:PROB';376019,670;0672,000;8978435,000;8602415,330;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0028,000;'ACT:PROB';572080,500;0688,000;1847510,000;1275429,500;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0029,000;'ACT:PROB';206172,288;0695,000;411028,900;204856,612;-0550,000;9999,000;9999,000;0056,000;1806141531,000
'14/06/2018 15:30:55';0030,000;'ACT:PROB';339305,576;0663,000;2406348,000;2067042,424;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0031,000;'ACT:PROB';320735,103;0621,000;8399556,000;8078820,897;-0550,000;0034,000;0033,000;0027,000;1806141531,000
'14/06/2018 15:30:55';0032,000;'ACT:PROB';475150,893;0653,000;3389999,000;2914848,107;-0550,000;0069,000;0068,000;0055,000;1806141531,000
'14/06/2018 15:30:55';0033,000;'ACT:PROB';261385,449;0666,000;1392859,000;1131473,551;-0550,000;9999,000;9999,000;0064,000;1806141531,000
'14/06/2018 15:30:55';0034,000;'ACT:PROB';385184,269;0654,000;2318134,000;1932949,731;-0550,000;0073,000;0072,000;0058,000;1806141531,000
'14/06/2018 15:30:55';0035,000;'ACT:PROB';316494,266;0681,000;7465828,000;7149333,734;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0036,000;'ACT:PROB';437392,234;0656,000;5473003,000;5035610,766;-0550,000;9999,000;9999,000;0060,000;1806141531,000
'14/06/2018 15:30:55';0037,000;'ACT:PROB';177157,157;0686,000;1573035,000;1395877,843;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0038,000;'ACT:PROB';342532,357;0659,000;2068298,000;1725765,643;-0550,000;9999,000;9999,000;0064,000;1806141531,000
'14/06/2018 15:30:55';0039,000;'ACT:PROB';262167,261;0654,000;11656250,000;11394082,739;-0550,000;0066,000;0065,000;0058,000;1806141531,000
'14/06/2018 15:30:55';0040,000;'ACT:PROB';685769,074;0677,000;1847176,000;1161406,926;-0550,000;9999,000;9999,000;0054,000;1806141531,000
'14/06/2018 15:30:55';0041,000;'ACT:PROB';252260,315;0667,000;890825,300;638564,985;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0042,000;'ACT:PROB';132643,078;0674,000;782227,400;649584,322;-0550,000;9999,000;9999,000;0027,000;1806141531,000
'14/06/2018 15:30:55';0043,000;'ACT:PROB';230399,751;0649,000;1680140,000;1449740,249;-0550,000;0078,000;0077,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0044,000;'ACT:PROB';315255,801;0672,000;1610873,000;1295617,199;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0045,000;'ACT:PROB';140753,318;0674,000;1322014,000;1181260,682;-0550,000;0043,000;0042,000;0026,000;1806141531,000
'14/06/2018 15:30:55';0046,000;'ACT:PROB';184466,298;0739,000;7414729,000;7230262,702;-0550,000;9999,000;9999,000;0066,000;1806141531,000
'14/06/2018 15:30:55';0047,000;'ACT:PROB';264053,994;0660,000;1583934,000;1319880,006;-0550,000;0075,000;0074,000;0056,000;1806141531,000
'14/06/2018 15:30:55';0048,000;'ACT:PROB';153023,412;0676,000;7295731,000;7142707,588;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0049,000;'ACT:PROB';326331,911;0740,000;1298484,000;972152,089;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0050,000;'ACT:PROB';465567,179;0673,000;3807283,000;3341715,821;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0051,000;'ACT:PROB';619131,970;0668,000;2113792,000;1494660,030;-0550,000;9999,000;9999,000;0067,000;1806141531,000
'14/06/2018 15:30:55';0052,000;'ACT:PROB';314064,863;0670,000;1448689,000;1134624,137;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0053,000;'ACT:PROB';470815,222;0660,000;4698026,000;4227210,778;-0550,000;0073,000;0072,000;0063,000;1806141531,000
'14/06/2018 15:30:55';0054,000;'ACT:PROB';414182,122;0700,000;5596450,000;5182267,878;-0550,000;9999,000;9999,000;0028,000;1806141531,000
'14/06/2018 15:30:55';0055,000;'ACT:PROB';332992,253;0729,000;2468029,000;2135036,747;-0550,000;9999,000;9999,000;0062,000;1806141531,000
'14/06/2018 15:30:55';0056,000;'ACT:PROB';252228,841;0661,000;1340772,000;1088543,159;-0550,000;9999,000;9999,000;0063,000;1806141531,000
'14/06/2018 15:30:55';0057,000;'ACT:PROB';192487,953;0740,000;1284205,000;1091717,047;-0550,000;9999,000;9999,000;0055,000;1806141531,000
'14/06/2018 15:30:55';0058,000;'ACT:PROB';224688,560;0665,000;8257563,000;8032874,440;-0550,000;0073,000;0072,000;0065,000;1806141531,000
'14/06/2018 15:30:55';0059,000;'ACT:PROB';81016,376;0667,000;1359576,000;1278559,624;-0550,000;0080,000;0079,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0060,000;'ACT:PROB';279257,793;0633,000;1981765,000;1702507,207;-0550,000;0063,000;0062,000;0047,000;1806141531,000
'14/06/2018 15:30:55';0061,000;'ACT:PROB';161287,412;0673,000;3813312,000;3652024,588;-0550,000;9999,000;9999,000;9999,000;1806141531,000
'14/06/2018 15:30:55';0062,000;'ACT:PROB';326650,234;0678,000;1172750,000;846099,766;-0550,000;9999,000;9999,000;0024,000;1806141531,000
'14/06/2018 15:30:55';0063,000;'ACT:PROB';172903,194;0622,000;2064471,000;1891567,806;-0550,000;0039,000;0038,000;0023,000;1806141531,000
'14/06/2018 15:30:55';0064,000;'ACT:PROB';369852,649;0650,000;1434363,000;1064510,351;-0550,000;9999,000;9999,000;9999,000;1806141531,000
