CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:08:45';0001,000;'ACT:PROB';369900,073;0714,000;7443694,000;7073793,927;-0550,000;9999,000;9999,000;0029,000;1801111110,000
'11/01/2018 11:08:45';0002,000;'ACT:PROB';93801,727;0613,000;9802031,000;9708229,273;-0550,000;0036,000;0035,000;0032,000;1801111110,000
'11/01/2018 11:08:45';0003,000;'ACT:PROB';310052,036;0691,000;9937836,000;9627783,964;-0550,000;9999,000;9999,000;0024,000;1801111110,000
'11/01/2018 11:08:45';0004,000;'ACT:PROB';2222073,661;0617,000;20900290,000;18678216,339;-0550,000;0044,000;0043,000;0021,000;1801111110,000
'11/01/2018 11:08:45';0005,000;'ACT:PROB';982391,283;0629,000;5369957,000;4387565,717;-0550,000;0066,000;0065,000;0054,000;1801111110,000
'11/01/2018 11:08:45';0006,000;'ACT:PROB';101796,135;0685,000;12418650,000;12316853,865;-0550,000;0073,000;9999,000;0063,000;1801111110,000
'11/01/2018 11:08:45';0007,000;'ACT:PROB';326210,920;0676,000;8240407,000;7914196,080;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0008,000;'ACT:PROB';116838,939;0688,000;8944557,000;8827718,061;-0550,000;9999,000;9999,000;0069,000;1801111110,000
'11/01/2018 11:08:45';0009,000;'ACT:PROB';199721,261;0626,000;7492981,000;7293259,739;-0550,000;0044,000;0043,000;0036,000;1801111110,000
'11/01/2018 11:08:45';0010,000;'ACT:PROB';879466,272;0617,000;13286320,000;12406853,728;-0550,000;0034,000;0033,000;0022,000;1801111110,000
'11/01/2018 11:08:45';0011,000;'ACT:PROB';294909,122;0727,000;10675860,000;10380950,878;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0012,000;'ACT:PROB';1142900,140;0681,000;9822587,000;8679686,860;-0550,000;9999,000;9999,000;0023,000;1801111110,000
'11/01/2018 11:08:45';0013,000;'ACT:PROB';1235774,756;0617,000;9017121,000;7781346,244;-0550,000;0047,000;0046,000;0032,000;1801111110,000
'11/01/2018 11:08:45';0014,000;'ACT:PROB';219546,401;0726,000;13466980,000;13247433,599;-0550,000;9999,000;9999,000;0055,000;1801111110,000
'11/01/2018 11:08:45';0015,000;'ACT:PROB';124472,716;0712,000;9496018,000;9371545,284;-0550,000;9999,000;9999,000;0067,000;1801111110,000
'11/01/2018 11:08:45';0016,000;'ACT:PROB';186142,044;0644,000;10434210,000;10248067,956;-0550,000;0063,000;0062,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0017,000;'ACT:PROB';244591,254;0681,000;11663360,000;11418768,746;-0550,000;9999,000;9999,000;0044,000;1801111110,000
'11/01/2018 11:08:45';0018,000;'ACT:PROB';2104171,506;0672,000;10662120,000;8557948,494;-0550,000;9999,000;9999,000;0048,000;1801111110,000
'11/01/2018 11:08:45';0019,000;'ACT:PROB';505118,162;0647,000;11051490,000;10546371,838;-0550,000;0058,000;0057,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0020,000;'ACT:PROB';2290295,411;0645,000;12568710,000;10278414,589;-0550,000;0063,000;0062,000;0049,000;1801111110,000
'11/01/2018 11:08:45';0021,000;'ACT:PROB';1085774,643;0656,000;7044746,000;5958971,357;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0022,000;'ACT:PROB';192486,294;0663,000;10829000,000;10636513,706;-0550,000;0072,000;0071,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0023,000;'ACT:PROB';139472,273;0668,000;12726300,000;12586827,727;-0550,000;0079,000;0078,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0024,000;'ACT:PROB';230807,435;0646,000;7543485,000;7312677,565;-0550,000;0063,000;0062,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0025,000;'ACT:PROB';2324931,321;0668,000;9420868,000;7095936,679;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0026,000;'ACT:PROB';1397840,833;0642,000;10125290,000;8727449,167;-0550,000;0071,000;0070,000;0060,000;1801111110,000
'11/01/2018 11:08:45';0027,000;'ACT:PROB';2419156,387;0651,000;14523170,000;12104013,613;-0550,000;0075,000;0074,000;0054,000;1801111110,000
'11/01/2018 11:08:45';0028,000;'ACT:PROB';251389,432;0582,000;204563,800;0000,000;-0550,000;9999,000;9999,000;0023,000;1801111110,000
'11/01/2018 11:08:45';0029,000;'ACT:PROB';100979,839;0669,000;4470732,000;4369752,161;-0550,000;9999,000;9999,000;0049,000;1801111110,000
'11/01/2018 11:08:45';0030,000;'ACT:PROB';459714,034;0671,000;9669572,000;9209857,966;-0550,000;9999,000;9999,000;0025,000;1801111110,000
'11/01/2018 11:08:45';0031,000;'ACT:PROB';334510,517;0661,000;9647763,000;9313252,483;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0032,000;'ACT:PROB';198169,455;0677,000;4826166,000;4627996,545;-0550,000;9999,000;9999,000;0045,000;1801111110,000
'11/01/2018 11:08:45';0033,000;'ACT:PROB';3075482,226;0665,000;12106070,000;9030587,774;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0034,000;'ACT:PROB';313176,090;0685,000;370008,700;56832,610;-0550,000;9999,000;9999,000;0045,000;1801111110,000
'11/01/2018 11:08:45';0035,000;'ACT:PROB';286112,817;0703,000;12712410,000;12426297,183;-0550,000;9999,000;9999,000;0030,000;1801111110,000
'11/01/2018 11:08:45';0036,000;'ACT:PROB';165493,196;0642,000;11733110,000;11567616,804;-0550,000;0057,000;0056,000;0052,000;1801111110,000
'11/01/2018 11:08:45';0037,000;'ACT:PROB';103303,429;0697,000;14212760,000;14109456,571;-0550,000;9999,000;9999,000;0026,000;1801111110,000
'11/01/2018 11:08:45';0038,000;'ACT:PROB';125356,728;0659,000;10393600,000;10268243,272;-0550,000;0079,000;0078,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0039,000;'ACT:PROB';147362,974;0611,000;14061560,000;13914197,026;-0550,000;0036,000;0035,000;0033,000;1801111110,000
'11/01/2018 11:08:45';0040,000;'ACT:PROB';316824,853;0673,000;7386764,000;7069939,147;-0550,000;9999,000;9999,000;9999,000;1801111110,000
'11/01/2018 11:08:45';0041,000;'ACT:PROB';214152,413;0690,000;15378080,000;15163927,587;-0550,000;9999,000;9999,000;0064,000;1801111110,000
