CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 15:28:58';0001,000;'ACT:PROB';649892,426;0731,000;10327340,000;9677447,574;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0002,000;'ACT:PROB';333182,240;0618,000;2763410,000;2430227,760;-0550,000;0055,000;0054,000;0046,000;1806141529,000
'14/06/2018 15:28:58';0003,000;'ACT:PROB';239498,804;0632,000;5340653,000;5101154,196;-0550,000;0046,000;0045,000;0038,000;1806141529,000
'14/06/2018 15:28:58';0004,000;'ACT:PROB';552977,122;0618,000;3166367,000;2613389,878;-0550,000;0053,000;0052,000;0037,000;1806141529,000
'14/06/2018 15:28:58';0005,000;'ACT:PROB';859768,817;0617,000;4288833,000;3429064,183;-0550,000;0050,000;0049,000;0032,000;1806141529,000
'14/06/2018 15:28:58';0006,000;'ACT:PROB';308355,253;0618,000;3451836,000;3143480,747;-0550,000;0040,000;0039,000;0031,000;1806141529,000
'14/06/2018 15:28:58';0007,000;'ACT:PROB';320078,289;0627,000;1704761,000;1384682,711;-0550,000;0064,000;0063,000;0050,000;1806141529,000
'14/06/2018 15:28:58';0008,000;'ACT:PROB';384032,607;0619,000;3300300,000;2916267,393;-0550,000;0040,000;0039,000;0026,000;1806141529,000
'14/06/2018 15:28:58';0009,000;'ACT:PROB';224943,193;0664,000;1420687,000;1195743,807;-0550,000;9999,000;9999,000;0067,000;1806141529,000
'14/06/2018 15:28:58';0010,000;'ACT:PROB';230358,759;0614,000;3831133,000;3600774,241;-0550,000;0043,000;0042,000;0035,000;1806141529,000
'14/06/2018 15:28:58';0011,000;'ACT:PROB';524239,403;0709,000;5965545,000;5441305,597;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0012,000;'ACT:PROB';348324,229;0688,000;3154021,000;2805696,771;-0550,000;9999,000;9999,000;0062,000;1806141529,000
'14/06/2018 15:28:58';0013,000;'ACT:PROB';1790408,077;0725,000;8927724,000;7137315,923;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0014,000;'ACT:PROB';846696,500;0620,000;2404731,000;1558034,500;-0550,000;9999,000;9999,000;0049,000;1806141529,000
'14/06/2018 15:28:58';0015,000;'ACT:PROB';1360474,696;0674,000;3961238,000;2600763,304;-0550,000;9999,000;9999,000;0031,000;1806141529,000
'14/06/2018 15:28:58';0016,000;'ACT:PROB';889402,610;0736,000;6426305,000;5536902,390;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0017,000;'ACT:PROB';1099080,217;0711,000;4512716,000;3413635,783;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0018,000;'ACT:PROB';502983,518;0634,000;3236751,000;2733767,482;-0550,000;0071,000;0070,000;0061,000;1806141529,000
'14/06/2018 15:28:58';0019,000;'ACT:PROB';454342,257;0644,000;3144824,000;2690481,743;-0550,000;0067,000;0066,000;0053,000;1806141529,000
'14/06/2018 15:28:58';0020,000;'ACT:PROB';246752,871;0675,000;2832593,000;2585840,129;-0550,000;9999,000;9999,000;0027,000;1806141529,000
'14/06/2018 15:28:58';0021,000;'ACT:PROB';324161,452;0642,000;3231089,000;2906927,548;-0550,000;0076,000;0075,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0022,000;'ACT:PROB';204755,414;0678,000;1561786,000;1357030,586;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0023,000;'ACT:PROB';650893,765;0655,000;2531539,000;1880645,235;-0550,000;9999,000;9999,000;0061,000;1806141529,000
'14/06/2018 15:28:58';0024,000;'ACT:PROB';199378,272;0674,000;2277794,000;2078415,728;-0550,000;9999,000;9999,000;0053,000;1806141529,000
'14/06/2018 15:28:58';0025,000;'ACT:PROB';209703,079;0617,000;3279975,000;3070271,921;-0550,000;0048,000;0047,000;0042,000;1806141529,000
'14/06/2018 15:28:58';0026,000;'ACT:PROB';491019,906;0666,000;1990022,000;1499002,094;-0550,000;9999,000;9999,000;0038,000;1806141529,000
'14/06/2018 15:28:58';0027,000;'ACT:PROB';206100,737;0669,000;5046318,000;4840217,263;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0028,000;'ACT:PROB';204671,615;0706,000;3808783,000;3604111,385;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0029,000;'ACT:PROB';274963,111;0663,000;2720370,000;2445406,889;-0550,000;9999,000;9999,000;9999,000;1806141529,000
'14/06/2018 15:28:58';0030,000;'ACT:PROB';794744,226;0626,000;3030859,000;2236114,774;-0550,000;0067,000;0066,000;0049,000;1806141529,000
'14/06/2018 15:28:58';0031,000;'ACT:PROB';144084,384;0675,000;2486240,000;2342155,616;-0550,000;9999,000;9999,000;0038,000;1806141529,000
'14/06/2018 15:28:58';0032,000;'ACT:PROB';163571,370;0646,000;963087,600;799516,230;-0550,000;0075,000;0074,000;0061,000;1806141529,000
