version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Mon Nov 20 14:19:35 2017	2	1	182::42	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	2	110	1	
21622	Mon Nov 20 14:19:53 2017	2	2	80::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	1	110	2	
21622	Mon Nov 20 14:20:12 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	3	
21622	Mon Nov 20 14:20:20 2017	2	4	351::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	9	1	110	4	
21622	Mon Nov 20 14:20:39 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	5	
21622	Mon Nov 20 14:20:47 2017	2	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	6	
21622	Mon Nov 20 14:20:55 2017	2	7	347::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	17	1	110	7	
21622	Mon Nov 20 14:21:13 2017	2	8	332::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	104	1	110	8	
21622	Mon Nov 20 14:21:31 2017	2	9	413::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	102	1	110	9	
21622	Mon Nov 20 14:21:48 2017	2	10	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	10	
21622	Mon Nov 20 14:22:30 2017	3	1	270::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	26	1	110	11	
21622	Mon Nov 20 14:22:47 2017	3	2	329::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	43	2	110	12	
21622	Mon Nov 20 14:23:06 2017	3	3	266::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	41	2	110	13	
21622	Mon Nov 20 14:23:26 2017	3	4	249::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	39	3	110	14	
21622	Mon Nov 20 14:23:43 2017	3	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	15	
21622	Mon Nov 20 14:23:52 2017	3	6	221::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	37	3	110	16	
21622	Mon Nov 20 14:24:10 2017	3	7	205::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	49	4	110	17	
21622	Mon Nov 20 14:24:28 2017	3	8	237::11	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	39	9	110	18	
21622	Mon Nov 20 14:24:48 2017	3	9	284::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	38	2	110	19	
21622	Mon Nov 20 14:25:07 2017	3	10	244::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	45	9	110	20	
21622	Mon Nov 20 14:25:27 2017	3	11	249::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	39	10	110	21	
21622	Mon Nov 20 14:25:46 2017	3	12	280::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	39	5	110	22	
21622	Mon Nov 20 14:26:04 2017	3	13	540::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	40	10	110	23	
21622	Mon Nov 20 14:26:22 2017	3	14	295::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	36	10	110	24	
21622	Mon Nov 20 14:26:39 2017	3	15	292::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	40	2	110	25	
21622	Mon Nov 20 14:26:57 2017	4	1	239::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	38	2	110	26	
21622	Mon Nov 20 14:27:16 2017	4	2	254::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	40	10	110	27	
21622	Mon Nov 20 14:27:35 2017	4	3	227::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	39	10	110	28	
21622	Mon Nov 20 14:27:53 2017	4	4	238::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	39	3	110	29	
21622	Mon Nov 20 14:28:12 2017	4	5	275::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	39	9	110	30	
21622	Mon Nov 20 14:28:31 2017	4	6	250::11	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	40	2	110	31	
21622	Mon Nov 20 14:28:50 2017	4	7	410::10	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	50	6	110	32	
21622	Mon Nov 20 14:29:09 2017	4	8	286::11	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	34	2	110	33	
21622	Mon Nov 20 14:29:28 2017	4	9	301::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	46	7	110	34	
21622	Mon Nov 20 14:29:45 2017	4	10	305::12	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	36	7	110	35	
21622	Mon Nov 20 14:30:04 2017	4	11	342::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	51	3	110	36	
21622	Mon Nov 20 14:30:23 2017	4	12	222::10	2253.59		0	1	0	0	1	0	0	0	0	0	0	1	1	35	5	110	37	
21622	Mon Nov 20 14:30:43 2017	4	13	242::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	59	9	110	38	
21622	Mon Nov 20 14:31:00 2017	4	14	309::12	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	57	7	110	39	
21622	Mon Nov 20 14:31:18 2017	4	15	268::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	52	4	110	40	
21622	Mon Nov 20 14:31:38 2017	4	16	335::10	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	55	8	110	41	
21622	Mon Nov 20 14:31:55 2017	4	17	290::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	37	3	110	42	
21622	Mon Nov 20 14:32:14 2017	4	18	263::10	2253.59		0	1	0	0	0	1	0	0	0	0	0	1	1	38	8	110	43	
21622	Mon Nov 20 14:32:34 2017	4	19	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		110	44	
21622	Mon Nov 20 14:32:41 2017	4	20	306::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	30	8	110	45	
21622	Mon Nov 20 14:32:59 2017	4	21	322::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	41	3	110	46	
21622	Mon Nov 20 14:33:17 2017	4	22	274::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	46	8	110	47	
21622	Mon Nov 20 14:33:37 2017	4	23	256::10	2253.59		0	0	0	0	0	1	0	0	0	0	1	1	1	41	9	110	48	
21622	Mon Nov 20 14:33:56 2017	4	24	367::11	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	50	8	110	49	
21622	Mon Nov 20 14:34:16 2017	4	25	1415::10	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	43	4	110	50	
21622	Mon Nov 20 14:34:35 2017	4	26	277::10	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	29	9	110	51	
21622	Mon Nov 20 14:34:53 2017	4	27	416::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	25	9	110	52	
21622	Mon Nov 20 14:35:12 2017	4	28	190::11	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	57	9	110	53	
21622	Mon Nov 20 14:35:32 2017	4	29	251::10	2253.59		0	0	0	0	0	0	0	0	1	0	1	1	1	54	5	110	54	
21622	Mon Nov 20 14:35:50 2017	4	30	279::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	1	1	52	4	110	55	
21622	Mon Nov 20 14:36:09 2017	4	31	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		110	56	
21622	Mon Nov 20 14:36:18 2017	4	32	590::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	1	0	43	7	110	57	
21622	Mon Nov 20 14:36:37 2017	4	33	205::11	2253.59		0	1	0	1	0	0	0	0	0	0	0	1	1	37	4	110	58	
21622	Mon Nov 20 14:36:57 2017	4	34	252::10	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	36	3	110	59	
