CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:00:22';0001,000;'ACT:PROB';191531,039;0717,000;7369845,000;7178313,961;-0550,000;9999,000;9999,000;0070,000;1801111103,000
'11/01/2018 11:00:22';0002,000;'ACT:PROB';191841,021;0620,000;8130739,000;7938897,979;-0550,000;0035,000;0034,000;0027,000;1801111103,000
'11/01/2018 11:00:22';0003,000;'ACT:PROB';407530,231;0613,000;2870261,000;2462730,769;-0550,000;0047,000;0046,000;0035,000;1801111103,000
'11/01/2018 11:00:22';0004,000;'ACT:PROB';171558,814;0656,000;2734052,000;2562493,186;-0550,000;0077,000;0076,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0005,000;'ACT:PROB';216079,499;0610,000;3733484,000;3517404,501;-0550,000;0041,000;0040,000;0034,000;1801111103,000
'11/01/2018 11:00:22';0006,000;'ACT:PROB';298777,861;0625,000;2254775,000;1955997,139;-0550,000;0053,000;0052,000;0038,000;1801111103,000
'11/01/2018 11:00:22';0007,000;'ACT:PROB';146023,334;0653,000;5721801,000;5575777,666;-0550,000;0060,000;0059,000;0056,000;1801111103,000
'11/01/2018 11:00:22';0008,000;'ACT:PROB';90732,188;0616,000;3912278,000;3821545,812;-0550,000;0039,000;0038,000;0035,000;1801111103,000
'11/01/2018 11:00:22';0009,000;'ACT:PROB';117834,424;0669,000;3530237,000;3412402,576;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0010,000;'ACT:PROB';274603,955;0619,000;1183698,000;909094,045;-0550,000;0057,000;0056,000;0040,000;1801111103,000
'11/01/2018 11:00:22';0011,000;'ACT:PROB';260797,343;0646,000;4086099,000;3825301,657;-0550,000;0037,000;0066,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0012,000;'ACT:PROB';115920,777;0647,000;2826722,000;2710801,223;-0550,000;0067,000;0066,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0013,000;'ACT:PROB';254620,684;0647,000;2697355,000;2442734,316;-0550,000;0068,000;0067,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0014,000;'ACT:PROB';121139,952;0724,000;9157939,000;9036799,048;-0550,000;9999,000;9999,000;0050,000;1801111103,000
'11/01/2018 11:00:22';0015,000;'ACT:PROB';150296,453;0668,000;4232038,000;4081741,547;-0550,000;9999,000;9999,000;0068,000;1801111103,000
'11/01/2018 11:00:22';0016,000;'ACT:PROB';107223,459;0698,000;3363955,000;3256731,541;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0017,000;'ACT:PROB';85678,980;0667,000;4255680,000;4170001,020;-0550,000;0080,000;0079,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0018,000;'ACT:PROB';659917,009;0666,000;6170163,000;5510245,991;-0550,000;9999,000;9999,000;0063,000;1801111103,000
'11/01/2018 11:00:22';0019,000;'ACT:PROB';124898,700;0669,000;4163313,000;4038414,300;-0550,000;9999,000;9999,000;0042,000;1801111103,000
'11/01/2018 11:00:22';0020,000;'ACT:PROB';177810,164;0645,000;3661157,000;3483346,836;-0550,000;0064,000;0063,000;0055,000;1801111103,000
'11/01/2018 11:00:22';0021,000;'ACT:PROB';747999,649;0639,000;2309805,000;1561805,351;-0550,000;9999,000;9999,000;0053,000;1801111103,000
'11/01/2018 11:00:22';0022,000;'ACT:PROB';144870,301;0729,000;1832127,000;1687256,699;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0023,000;'ACT:PROB';455165,016;0670,000;4642977,000;4187811,984;-0550,000;9999,000;9999,000;0030,000;1801111103,000
'11/01/2018 11:00:22';0024,000;'ACT:PROB';116725,741;0671,000;4406393,000;4289667,259;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0025,000;'ACT:PROB';1061964,452;0633,000;2557075,000;1495110,548;-0550,000;9999,000;9999,000;0058,000;1801111103,000
'11/01/2018 11:00:22';0026,000;'ACT:PROB';132585,924;0643,000;5223082,000;5090496,076;-0550,000;0070,000;0069,000;0065,000;1801111103,000
'11/01/2018 11:00:22';0027,000;'ACT:PROB';192034,475;0610,000;1703812,000;1511777,525;-0550,000;0042,000;0041,000;0031,000;1801111103,000
'11/01/2018 11:00:22';0028,000;'ACT:PROB';99733,247;0612,000;2904716,000;2804982,753;-0550,000;0037,000;0036,000;0035,000;1801111103,000
'11/01/2018 11:00:22';0029,000;'ACT:PROB';138847,891;0665,000;1831899,000;1693051,109;-0550,000;0066,000;0065,000;0037,000;1801111103,000
'11/01/2018 11:00:22';0030,000;'ACT:PROB';607241,440;0644,000;2475689,000;1868447,560;-0550,000;9999,000;9999,000;0061,000;1801111103,000
'11/01/2018 11:00:22';0031,000;'ACT:PROB';304083,921;0653,000;1630833,000;1326749,079;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0032,000;'ACT:PROB';576342,655;0664,000;2419705,000;1843362,345;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0033,000;'ACT:PROB';156593,137;0646,000;2021595,000;1865001,863;-0550,000;0073,000;0072,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0034,000;'ACT:PROB';465799,199;0612,000;2092106,000;1626306,801;-0550,000;0051,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0035,000;'ACT:PROB';121453,148;0666,000;2223628,000;2102174,852;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0036,000;'ACT:PROB';197674,890;0708,000;2369485,000;2171810,110;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0037,000;'ACT:PROB';140689,873;0735,000;3428821,000;3288131,127;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0038,000;'ACT:PROB';194968,414;0602,000;4435110,000;4240141,586;-0550,000;0029,000;0028,000;0022,000;1801111103,000
'11/01/2018 11:00:22';0039,000;'ACT:PROB';149840,751;0666,000;2780462,000;2630621,249;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0040,000;'ACT:PROB';231510,054;0666,000;3618803,000;3387292,946;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0041,000;'ACT:PROB';148023,874;0653,000;1728787,000;1580763,126;-0550,000;9999,000;9999,000;9999,000;1801111103,000
'11/01/2018 11:00:22';0042,000;'ACT:PROB';675736,792;0724,000;2840431,000;2164694,208;-0550,000;9999,000;9999,000;0030,000;1801111103,000
'11/01/2018 11:00:22';0043,000;'ACT:PROB';186198,717;0660,000;2764902,000;2578703,283;-0550,000;9999,000;9999,000;0063,000;1801111103,000
'11/01/2018 11:00:22';0044,000;'ACT:PROB';167962,881;0698,000;2304285,000;2136322,119;-0550,000;9999,000;9999,000;0057,000;1801111103,000
'11/01/2018 11:00:22';0045,000;'ACT:PROB';153594,935;0662,000;1554245,000;1400650,065;-0550,000;9999,000;9999,000;9999,000;1801111103,000
