CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:40:18';0001,000;'ACT:PROB';1695147,327;0699,000;3179593,000;1484445,673;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0002,000;'ACT:PROB';1049531,012;0634,000;4751916,000;3702384,988;-0550,000;0072,000;0071,000;0057,000;1801111041,000
'11/01/2018 10:40:18';0003,000;'ACT:PROB';1054634,402;0668,000;3925061,000;2870426,598;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0004,000;'ACT:PROB';1039969,717;0618,000;3453309,000;2413339,283;-0550,000;0061,000;9999,000;0040,000;1801111041,000
'11/01/2018 10:40:18';0005,000;'ACT:PROB';1033495,345;0616,000;2939031,000;1905535,655;-0550,000;9999,000;9999,000;0043,000;1801111041,000
'11/01/2018 10:40:18';0006,000;'ACT:PROB';1232728,542;0629,000;3722485,000;2489756,458;-0550,000;0076,000;0075,000;0046,000;1801111041,000
'11/01/2018 10:40:18';0007,000;'ACT:PROB';1034808,524;0684,000;2843631,000;1808822,476;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0008,000;'ACT:PROB';952890,607;0612,000;3938948,000;2986057,393;-0550,000;0053,000;9999,000;0039,000;1801111041,000
'11/01/2018 10:40:18';0009,000;'ACT:PROB';972121,887;0639,000;2461918,000;1489796,113;-0550,000;9999,000;9999,000;0062,000;1801111041,000
'11/01/2018 10:40:18';0010,000;'ACT:PROB';978135,253;0616,000;2638240,000;1660104,747;-0550,000;9999,000;9999,000;0039,000;1801111041,000
'11/01/2018 10:40:18';0011,000;'ACT:PROB';886571,018;0668,000;2792907,000;1906335,982;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0012,000;'ACT:PROB';856853,759;0672,000;2508541,000;1651687,241;-0550,000;9999,000;9999,000;0021,000;1801111041,000
'11/01/2018 10:40:18';0013,000;'ACT:PROB';879349,479;0667,000;3368759,000;2489409,521;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0014,000;'ACT:PROB';857535,914;0686,000;5053136,000;4195600,086;-0550,000;9999,000;9999,000;0069,000;1801111041,000
'11/01/2018 10:40:18';0015,000;'ACT:PROB';1015134,101;0674,000;3506689,000;2491554,899;-0550,000;9999,000;9999,000;0028,000;1801111041,000
'11/01/2018 10:40:18';0016,000;'ACT:PROB';732841,116;0664,000;2778983,000;2046141,884;-0550,000;9999,000;9999,000;0068,000;1801111041,000
'11/01/2018 10:40:18';0017,000;'ACT:PROB';732367,744;0681,000;1035518,000;303150,256;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0018,000;'ACT:PROB';1202103,369;0647,000;2441061,000;1238957,631;-0550,000;9999,000;9999,000;9999,000;1801111041,000
'11/01/2018 10:40:18';0019,000;'ACT:PROB';682108,250;0682,000;3686797,000;3004688,750;-0550,000;9999,000;9999,000;0066,000;1801111041,000
'11/01/2018 10:40:18';0020,000;'ACT:PROB';656016,268;0652,000;2347857,000;1691840,732;-0550,000;9999,000;9999,000;9999,000;1801111041,000
