version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Tue Nov 14 14:07:10 2017	2	1	263::48	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	80	3		170	1	2	
21622	Tue Nov 14 14:07:28 2017	2	2	159::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	60	1		170	2	2	
21622	Tue Nov 14 14:07:46 2017	2	3	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	3	2	
21622	Tue Nov 14 14:07:55 2017	2	4	195::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	1		170	4	2	
21622	Tue Nov 14 14:08:14 2017	2	5	145::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	50	1		170	5	2	
21622	Tue Nov 14 14:08:32 2017	2	6	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	6	2	
21622	Tue Nov 14 14:08:42 2017	2	7	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	7	2	
21622	Tue Nov 14 14:08:50 2017	2	8	97::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	1		170	8	2	
21622	Tue Nov 14 14:09:08 2017	2	9	286::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	51	1		170	9	2	
21622	Tue Nov 14 14:09:26 2017	2	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	10	2	
21622	Tue Nov 14 14:10:03 2017	3	1	190::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	110	4		170	11	2	
21622	Tue Nov 14 14:10:20 2017	3	2	163::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	101	5		170	12	2	
21622	Tue Nov 14 14:10:39 2017	3	3	198::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	49	6		170	13	2	
21622	Tue Nov 14 14:10:59 2017	3	4	162::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	111	5		170	14	2	
21622	Tue Nov 14 14:11:18 2017	3	5	143::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	41	8		170	15	2	
21622	Tue Nov 14 14:11:36 2017	3	6	216::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	51	4		170	16	2	
21622	Tue Nov 14 14:11:54 2017	3	7	173::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	110	8		170	17	2	
21622	Tue Nov 14 14:12:12 2017	3	8	184::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	49	3		170	18	2	
21622	Tue Nov 14 14:12:31 2017	3	9	163::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	119	9		170	19	2	
21622	Tue Nov 14 14:12:49 2017	3	10	174::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	2		170	20	2	
21622	Tue Nov 14 14:13:09 2017	3	11	197::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	99	6		170	21	2	
21622	Tue Nov 14 14:13:26 2017	3	12	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			170	22	2	
21622	Tue Nov 14 14:13:35 2017	3	13	201::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	51	4		170	23	2	
21622	Tue Nov 14 14:13:55 2017	3	14	167::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	51	2		170	24	2	
21622	Tue Nov 14 14:14:12 2017	3	15	262::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	100	9		170	25	2	
21622	Tue Nov 14 14:14:29 2017	3	16	152::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	1		170	26	2	
21622	Tue Nov 14 14:14:46 2017	3	17	240::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	1		170	27	2	
21622	Tue Nov 14 14:15:06 2017	3	18	179::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	119	10		170	28	2	
21622	Tue Nov 14 14:15:25 2017	3	19	201::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	39	1		170	29	2	
21622	Tue Nov 14 14:15:45 2017	3	20	206::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	101	10		170	30	2	
21622	Tue Nov 14 14:16:05 2017	3	21	279::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	29	1		170	31	2	
21622	Tue Nov 14 14:16:22 2017	3	22	185::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	119	10		170	32	2	
21622	Tue Nov 14 14:16:40 2017	3	23	249::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	111	10		170	33	2	
21622	Tue Nov 14 14:17:00 2017	3	24	206::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	100	10		170	34	2	
21622	Tue Nov 14 14:17:18 2017	3	25	205::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	55	1		170	35	2	
21622	Tue Nov 14 14:17:36 2017	4	1	180::10	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	94	10		170	36	2	
21622	Tue Nov 14 14:17:55 2017	4	2	200::10	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	61	4		170	37	2	
21622	Tue Nov 14 14:18:15 2017	4	3	177::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	122	10		170	38	2	
21622	Tue Nov 14 14:18:34 2017	4	4	184::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	113	7		170	39	2	
21622	Tue Nov 14 14:18:52 2017	4	5	174::11	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	62	3		170	40	2	
21622	Tue Nov 14 14:19:09 2017	4	6	180::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	42	1		170	41	2	
21622	Tue Nov 14 14:19:27 2017	4	7	200::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	85	3		170	42	2	
21622	Tue Nov 14 14:19:45 2017	4	8	262::11	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	39	1		170	43	2	
21622	Tue Nov 14 14:20:05 2017	4	9	239::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	115	3		170	44	2	
21622	Tue Nov 14 14:20:23 2017	4	10	201::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	35	2		170	45	2	
21622	Tue Nov 14 14:20:42 2017	4	11	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	46	2	
21622	Tue Nov 14 14:20:50 2017	4	12	196::11	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	46	1		170	47	2	
21622	Tue Nov 14 14:21:10 2017	4	13	190::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	50	1		170	48	2	
21622	Tue Nov 14 14:21:29 2017	4	14	238::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	88	4		170	49	2	
21622	Tue Nov 14 14:21:47 2017	4	15	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	50	2	
21622	Tue Nov 14 14:21:55 2017	4	16	190::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	114	8		170	51	2	
21622	Tue Nov 14 14:22:13 2017	4	17	315::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	119	10		170	52	2	
21622	Tue Nov 14 14:22:33 2017	4	18	206::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	44	1		170	53	2	
21622	Tue Nov 14 14:22:51 2017	4	19	219::10	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	102	10		170	54	2	
21622	Tue Nov 14 14:23:09 2017	4	20	211::10	2249.14		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	88	6		170	55	2	
21622	Tue Nov 14 14:23:28 2017	4	21	290::10	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	90	5		170	56	2	
21622	Tue Nov 14 14:23:47 2017	4	22	184::11	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	51	3		170	57	2	
21622	Tue Nov 14 14:24:05 2017	4	23	224::11	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	93	4		170	58	2	
21622	Tue Nov 14 14:24:23 2017	4	24	227::10	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	54	2		170	59	2	
21622	Tue Nov 14 14:24:43 2017	4	25	201::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	120	10		170	60	2	
21622	Tue Nov 14 14:25:02 2017	4	26	369::11	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	51	1		170	61	2	
21622	Tue Nov 14 14:25:21 2017	4	27	190::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	114	10		170	62	2	
21622	Tue Nov 14 14:25:40 2017	4	28	354::10	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	98	8		170	63	2	
21622	Tue Nov 14 14:26:00 2017	4	29	240::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	36	1		170	64	2	
21622	Tue Nov 14 14:26:19 2017	4	30	370::11	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	54	1		170	65	2	
21622	Tue Nov 14 14:26:38 2017	4	31	238::10	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	59	1		170	66	2	
21622	Tue Nov 14 14:26:56 2017	4	32	221::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	104	7		170	67	2	
21622	Tue Nov 14 14:27:15 2017	4	33	239::10	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	93	4		170	68	2	
21622	Tue Nov 14 14:27:34 2017	4	34	212::11	2249.14		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	94	3		170	69	2	
21622	Tue Nov 14 14:27:52 2017	4	35	243::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	76	2		170	70	2	
21622	Tue Nov 14 14:28:09 2017	4	36	191::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	69	1		170	71	2	
21622	Tue Nov 14 14:28:28 2017	4	37	246::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	55	1		170	72	2	
21622	Tue Nov 14 14:28:48 2017	4	38	194::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	130	1		170	73	2	
21622	Tue Nov 14 14:29:05 2017	4	39	230::10	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	49	2		170	74	2	
21622	Tue Nov 14 14:29:25 2017	4	40	364::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	35	1		170	75	2	
21622	Tue Nov 14 14:29:45 2017	4	41	222::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	105	8		170	76	2	
21622	Tue Nov 14 14:30:02 2017	4	42	222::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	91	4		170	77	2	
21622	Tue Nov 14 14:30:21 2017	4	43	225::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	74	1		170	78	2	
21622	Tue Nov 14 14:30:41 2017	4	44	232::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	45	1		170	79	2	
21622	Tue Nov 14 14:30:59 2017	4	45	402::11	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	70	1		170	80	2	
21622	Tue Nov 14 14:31:19 2017	4	46	244::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	109	7		170	81	2	
21622	Tue Nov 14 14:31:37 2017	4	47	281::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	31	1		170	82	2	
21622	Tue Nov 14 14:31:55 2017	4	48	234::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	81	2		170	83	2	
21622	Tue Nov 14 14:32:15 2017	4	49	402::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	105	6		170	84	2	
21622	Tue Nov 14 14:32:32 2017	4	50	188::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	41	1		170	85	2	
21622	Tue Nov 14 14:35:43 2017	5	1	206::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	104	4		170	86	2	
21622	Tue Nov 14 14:36:01 2017	5	2	359::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	106	5		170	87	2	
21622	Tue Nov 14 14:36:20 2017	5	3	255::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	99	8		170	88	2	
21622	Tue Nov 14 14:36:38 2017	5	4	221::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	101	9		170	89	2	
21622	Tue Nov 14 14:36:57 2017	5	5	185::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	106	10		170	90	2	
21622	Tue Nov 14 14:37:16 2017	5	6	179::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	119	10		170	91	2	
21622	Tue Nov 14 14:37:33 2017	6	1	200::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	101	10		170	92	2	
21622	Tue Nov 14 14:37:53 2017	6	2	206::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	48	3		170	93	2	
21622	Tue Nov 14 14:38:10 2017	6	3	196::10	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	42	1		170	94	2	
21622	Tue Nov 14 14:38:29 2017	6	4	174::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	40	3		170	95	2	
21622	Tue Nov 14 14:38:49 2017	6	5	324::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	61	2		170	96	2	
21622	Tue Nov 14 14:39:08 2017	6	6	201::10	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	103	10		170	97	2	
21622	Tue Nov 14 14:39:27 2017	6	7	183::10	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	60	2		170	98	2	
21622	Tue Nov 14 14:39:46 2017	6	8	197::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	40	2		170	99	2	
21622	Tue Nov 14 14:40:04 2017	6	9	201::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	91	4		170	100	2	
21622	Tue Nov 14 14:40:24 2017	6	10	190::10	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	86	2		170	101	2	
21622	Tue Nov 14 14:40:42 2017	6	11	237::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	118	10		170	102	2	
21622	Tue Nov 14 14:41:00 2017	6	12	247::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	118	10		170	103	2	
21622	Tue Nov 14 14:41:18 2017	6	13	173::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	106	10		170	104	2	
21622	Tue Nov 14 14:41:37 2017	6	14	251::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	98	5		170	105	2	
21622	Tue Nov 14 14:41:57 2017	6	15	233::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	82	2		170	106	2	
21622	Tue Nov 14 14:42:15 2017	6	16	219::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	57	3		170	107	2	
21622	Tue Nov 14 14:42:33 2017	6	17	236::10	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	54	1		170	108	2	
21622	Tue Nov 14 14:42:51 2017	6	18	232::11	2249.14		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	53	1		170	109	2	
21622	Tue Nov 14 14:43:10 2017	6	19	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	110	2	
21622	Tue Nov 14 14:43:19 2017	6	20	255::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	52	1		170	111	2	
21622	Tue Nov 14 14:43:38 2017	6	21	184::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	40	1		170	112	2	
21622	Tue Nov 14 14:43:56 2017	6	22	279::10	2249.14		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	101	8		170	113	2	
21622	Tue Nov 14 14:44:15 2017	6	23	255::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	38	1		170	114	2	
21622	Tue Nov 14 14:44:33 2017	6	24	317::11	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	79	1		170	115	2	
21622	Tue Nov 14 14:44:51 2017	6	25	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			170	116	2	
21622	Tue Nov 14 14:44:59 2017	6	26	173::11	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	86	1		170	117	2	
21622	Tue Nov 14 14:45:16 2017	6	27	228::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	44	1		170	118	2	
21622	Tue Nov 14 14:45:36 2017	6	28	328::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	82	1		170	119	2	
21622	Tue Nov 14 14:45:55 2017	6	29	291::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	41	1		170	120	2	
21622	Tue Nov 14 14:46:13 2017	6	30	249::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	58	1		170	121	2	
