CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 10:21:20';0001,000;'ACT:PROB';420772,762;0647,000;649889,700;229116,938;-0550,000;9999,000;9999,000;0041,000;1801111021,000
'11/01/2018 10:21:20';0002,000;'ACT:PROB';146243,962;0684,000;10979060,000;10832816,038;-0550,000;9999,000;9999,000;0060,000;1801111021,000
'11/01/2018 10:21:20';0003,000;'ACT:PROB';110503,250;0615,000;13810030,000;13699526,750;-0550,000;0039,000;0038,000;0036,000;1801111021,000
'11/01/2018 10:21:20';0004,000;'ACT:PROB';757964,545;0616,000;7543527,000;6785562,455;-0550,000;0047,000;0046,000;0037,000;1801111021,000
'11/01/2018 10:21:20';0005,000;'ACT:PROB';126171,999;0679,000;10668990,000;10542818,001;-0550,000;9999,000;9999,000;0067,000;1801111021,000
'11/01/2018 10:21:20';0006,000;'ACT:PROB';126930,476;0611,000;9882666,000;9755735,524;-0550,000;0028,000;0027,000;0024,000;1801111021,000
'11/01/2018 10:21:20';0007,000;'ACT:PROB';203930,525;0612,000;13736190,000;13532259,475;-0550,000;0031,000;0030,000;0028,000;1801111021,000
'11/01/2018 10:21:20';0008,000;'ACT:PROB';162253,977;0616,000;5706840,000;5544586,023;-0550,000;0036,000;0035,000;0030,000;1801111021,000
'11/01/2018 10:21:20';0009,000;'ACT:PROB';153118,382;0624,000;9134408,000;8981289,618;-0550,000;0040,000;0039,000;0035,000;1801111021,000
'11/01/2018 10:21:20';0010,000;'ACT:PROB';261539,353;0619,000;11138920,000;10877380,647;-0550,000;0041,000;0040,000;0036,000;1801111021,000
'11/01/2018 10:21:20';0011,000;'ACT:PROB';159088,385;0676,000;6545069,000;6385980,615;-0550,000;9999,000;9999,000;0060,000;1801111021,000
'11/01/2018 10:21:20';0012,000;'ACT:PROB';202369,884;0697,000;10673240,000;10470870,116;-0550,000;9999,000;9999,000;0045,000;1801111021,000
'11/01/2018 10:21:20';0013,000;'ACT:PROB';142036,841;0663,000;10406490,000;10264453,159;-0550,000;9999,000;9999,000;9999,000;1801111021,000
'11/01/2018 10:21:20';0014,000;'ACT:PROB';308457,861;0739,000;13241180,000;12932722,139;-0550,000;9999,000;9999,000;0068,000;1801111021,000
'11/01/2018 10:21:20';0015,000;'ACT:PROB';523996,796;0727,000;8637292,000;8113295,204;-0550,000;9999,000;9999,000;9999,000;1801111021,000
'11/01/2018 10:21:20';0016,000;'ACT:PROB';140195,811;0660,000;11366660,000;11226464,189;-0550,000;9999,000;9999,000;0054,000;1801111021,000
'11/01/2018 10:21:20';0017,000;'ACT:PROB';129779,484;0662,000;9302097,000;9172317,516;-0550,000;9999,000;9999,000;0062,000;1801111021,000
'11/01/2018 10:21:20';0018,000;'ACT:PROB';132745,506;0701,000;7154493,000;7021747,494;-0550,000;9999,000;9999,000;0056,000;1801111021,000
