version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 29 13:55:04 2017	2	1	40::35	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	1	
21622	Wed Nov 29 13:55:14 2017	2	2	124::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	7	110	2	
21622	Wed Nov 29 13:55:31 2017	2	3	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	3	
21622	Wed Nov 29 13:55:40 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	4	
21622	Wed Nov 29 13:55:49 2017	2	5	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	5	
21622	Wed Nov 29 13:55:56 2017	2	6	251::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	89	5	110	6	
21622	Wed Nov 29 13:56:16 2017	2	7	146::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	99	6	110	7	
21622	Wed Nov 29 13:56:33 2017	2	8	976::12	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	89	5	110	8	
21622	Wed Nov 29 13:56:51 2017	2	9	215::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	89	4	110	9	
21622	Wed Nov 29 13:57:09 2017	2	10	641::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	91	3	110	10	
21622	Wed Nov 29 13:57:39 2017	3	1	249::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	89	7	110	11	
21622	Wed Nov 29 13:57:57 2017	3	2	1581::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	100	6	110	12	
21622	Wed Nov 29 13:58:15 2017	3	3	1520::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	95	7	110	13	
21622	Wed Nov 29 13:58:35 2017	3	4	131::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	999	8	110	14	
21622	Wed Nov 29 13:58:53 2017	3	5	2713::6	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	123	5	110	15	
21622	Wed Nov 29 13:59:13 2017	3	6	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		110	16	
21622	Wed Nov 29 13:59:21 2017	3	7	287::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	78	5	110	17	
21622	Wed Nov 29 13:59:38 2017	3	8	208::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	4	110	18	
21622	Wed Nov 29 13:59:56 2017	3	9	212::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	60	8	110	19	
21622	Wed Nov 29 14:00:15 2017	3	10	2161::6	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	59	5	110	20	
