CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 12:15:39';0001,000;'ACT:PROB';989604,777;0694,000;7372691,000;6383086,223;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0002,000;'ACT:PROB';1469333,214;0679,000;4889994,000;3420660,786;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0003,000;'ACT:PROB';1968483,161;0650,000;5620140,000;3651656,839;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0004,000;'ACT:PROB';622189,199;0644,000;4049808,000;3427618,801;-0550,000;0076,000;0075,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0005,000;'ACT:PROB';742017,110;0607,000;5621510,000;4879492,890;-0550,000;0037,000;0036,000;0025,000;1801111216,000
'11/01/2018 12:15:39';0006,000;'ACT:PROB';590974,104;0718,000;3051045,000;2460070,896;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0007,000;'ACT:PROB';338790,689;0676,000;6163232,000;5824441,311;-0550,000;9999,000;9999,000;0021,000;1801111216,000
'11/01/2018 12:15:39';0008,000;'ACT:PROB';512238,308;0659,000;4549863,000;4037624,692;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0009,000;'ACT:PROB';1812688,357;0604,000;2703857,000;891168,643;-0550,000;9999,000;9999,000;0033,000;1801111216,000
'11/01/2018 12:15:39';0010,000;'ACT:PROB';701256,461;0623,000;4141021,000;3439764,539;-0550,000;0055,000;0054,000;0031,000;1801111216,000
'11/01/2018 12:15:39';0011,000;'ACT:PROB';572517,734;0706,000;3562117,000;2989599,266;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0012,000;'ACT:PROB';518218,152;0683,000;4940701,000;4422482,848;-0550,000;9999,000;9999,000;0039,000;1801111216,000
'11/01/2018 12:15:39';0013,000;'ACT:PROB';160732,320;0658,000;2188832,000;2028099,680;-0550,000;0074,000;0073,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0014,000;'ACT:PROB';285038,565;0717,000;3214764,000;2929725,435;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0015,000;'ACT:PROB';154397,991;0669,000;2230941,000;2076543,009;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0016,000;'ACT:PROB';186735,928;0669,000;2414904,000;2228168,072;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0017,000;'ACT:PROB';349516,295;0738,000;4639813,000;4290296,705;-0550,000;0071,000;0070,000;0055,000;1801111216,000
'11/01/2018 12:15:39';0018,000;'ACT:PROB';310119,675;0731,000;4201220,000;3891100,325;-0550,000;9999,000;9999,000;0026,000;1801111216,000
'11/01/2018 12:15:39';0019,000;'ACT:PROB';168374,430;0655,000;3031065,000;2862690,570;-0550,000;0071,000;0070,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0020,000;'ACT:PROB';165805,067;0675,000;4334970,000;4169164,933;-0550,000;9999,000;9999,000;0055,000;1801111216,000
'11/01/2018 12:15:39';0021,000;'ACT:PROB';230837,585;0649,000;3861119,000;3630281,415;-0550,000;0063,000;0062,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0022,000;'ACT:PROB';409067,568;0634,000;1964166,000;1555098,432;-0550,000;0068,000;0067,000;0050,000;1801111216,000
'11/01/2018 12:15:39';0023,000;'ACT:PROB';705157,286;0659,000;3023422,000;2318264,714;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0024,000;'ACT:PROB';131742,095;0674,000;2433850,000;2302107,905;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0025,000;'ACT:PROB';1496884,179;0663,000;2815856,000;1318971,821;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0026,000;'ACT:PROB';301251,589;0666,000;2826876,000;2525624,411;-0550,000;9999,000;9999,000;0067,000;1801111216,000
'11/01/2018 12:15:39';0027,000;'ACT:PROB';1086240,845;0632,000;2787482,000;1701241,155;-0550,000;9999,000;9999,000;0045,000;1801111216,000
'11/01/2018 12:15:39';0028,000;'ACT:PROB';83192,242;0695,000;2236572,000;2153379,758;-0550,000;9999,000;9999,000;0026,000;1801111216,000
'11/01/2018 12:15:39';0029,000;'ACT:PROB';177211,606;0621,000;149538,600;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0030,000;'ACT:PROB';816467,991;0651,000;2145409,000;1328941,009;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0031,000;'ACT:PROB';579513,935;0667,000;3102907,000;2523393,065;-0550,000;9999,000;9999,000;0026,000;1801111216,000
'11/01/2018 12:15:39';0032,000;'ACT:PROB';190786,638;0662,000;2018208,000;1827421,362;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0033,000;'ACT:PROB';719188,506;0667,000;3199301,000;2480112,494;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0034,000;'ACT:PROB';901046,899;0651,000;2646013,000;1744966,101;-0550,000;9999,000;9999,000;0052,000;1801111216,000
'11/01/2018 12:15:39';0035,000;'ACT:PROB';181573,317;0637,000;1805960,000;1624386,683;-0550,000;0071,000;0070,000;0062,000;1801111216,000
'11/01/2018 12:15:39';0036,000;'ACT:PROB';198118,683;0687,000;4200760,000;4002641,317;-0550,000;9999,000;9999,000;0022,000;1801111216,000
'11/01/2018 12:15:39';0037,000;'ACT:PROB';560505,240;0650,000;2013227,000;1452721,760;-0550,000;9999,000;9999,000;0065,000;1801111216,000
'11/01/2018 12:15:39';0038,000;'ACT:PROB';95416,018;0710,000;1938071,000;1842654,982;-0550,000;9999,000;9999,000;0034,000;1801111216,000
'11/01/2018 12:15:39';0039,000;'ACT:PROB';109435,681;0668,000;400335,600;290899,919;-0550,000;9999,000;9999,000;0057,000;1801111216,000
'11/01/2018 12:15:39';0040,000;'ACT:PROB';131777,367;0674,000;2698228,000;2566450,633;-0550,000;0061,000;9999,000;0046,000;1801111216,000
'11/01/2018 12:15:39';0041,000;'ACT:PROB';147230,617;0662,000;148028,400;0797,783;-0550,000;9999,000;9999,000;0025,000;1801111216,000
'11/01/2018 12:15:39';0042,000;'ACT:PROB';244532,563;0697,000;2833814,000;2589281,438;-0550,000;9999,000;9999,000;0026,000;1801111216,000
'11/01/2018 12:15:39';0043,000;'ACT:PROB';261592,136;0683,000;3040399,000;2778806,864;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0044,000;'ACT:PROB';276458,903;0690,000;1597702,000;1321243,097;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0045,000;'ACT:PROB';469061,765;0696,000;5439422,000;4970360,235;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0046,000;'ACT:PROB';133342,042;0627,000;2270029,000;2136686,958;-0550,000;0042,000;0041,000;0033,000;1801111216,000
'11/01/2018 12:15:39';0047,000;'ACT:PROB';1550094,780;0650,000;1859466,000;309371,220;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0048,000;'ACT:PROB';135038,383;0721,000;1131105,000;996066,617;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0049,000;'ACT:PROB';259702,946;0651,000;421741,500;162038,554;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0050,000;'ACT:PROB';316653,000;0666,000;2869187,000;2552534,000;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0051,000;'ACT:PROB';109485,314;0706,000;2980851,000;2871365,686;-0550,000;9999,000;9999,000;0056,000;1801111216,000
'11/01/2018 12:15:39';0052,000;'ACT:PROB';134349,214;0648,000;3175298,000;3040948,786;-0550,000;0070,000;0069,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0053,000;'ACT:PROB';141424,313;0676,000;2254358,000;2112933,688;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0054,000;'ACT:PROB';120473,759;0617,000;208547,800;88074,041;-0550,000;9999,000;9999,000;0030,000;1801111216,000
'11/01/2018 12:15:39';0055,000;'ACT:PROB';427753,592;0673,000;2843687,000;2415933,408;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0056,000;'ACT:PROB';100689,980;0698,000;145112,900;44422,920;-0550,000;9999,000;9999,000;0030,000;1801111216,000
'11/01/2018 12:15:39';0057,000;'ACT:PROB';391551,024;0696,000;218576,600;0000,000;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0058,000;'ACT:PROB';1631423,577;0662,000;3250530,000;1619106,423;-0550,000;9999,000;9999,000;9999,000;1801111216,000
'11/01/2018 12:15:39';0059,000;'ACT:PROB';133116,044;0708,000;3160649,000;3027532,956;-0550,000;9999,000;9999,000;0024,000;1801111216,000
'11/01/2018 12:15:39';0060,000;'ACT:PROB';117870,631;0735,000;2752688,000;2634817,369;-0550,000;0046,000;0045,000;0040,000;1801111216,000
'11/01/2018 12:15:39';0061,000;'ACT:PROB';256180,144;0676,000;2172596,000;1916415,856;-0550,000;9999,000;9999,000;0065,000;1801111216,000
'11/01/2018 12:15:39';0062,000;'ACT:PROB';203038,158;0680,000;2466188,000;2263149,842;-0550,000;9999,000;9999,000;0064,000;1801111216,000
'11/01/2018 12:15:39';0063,000;'ACT:PROB';627188,235;0677,000;4220524,000;3593335,765;-0550,000;9999,000;9999,000;9999,000;1801111216,000
