version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Wed Nov 29 11:30:31 2017	2	1	74::63	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			240	1	2	
21622	Wed Nov 29 11:30:40 2017	2	2	129::12	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	1		240	2	2	
21622	Wed Nov 29 11:30:59 2017	2	3	220::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	1		240	3	2	
21622	Wed Nov 29 11:31:18 2017	2	4	135::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	999	1		240	4	2	
21622	Wed Nov 29 11:31:37 2017	2	5	205::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	179	1		240	5	2	
21622	Wed Nov 29 11:31:56 2017	2	6	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			240	6	2	
21622	Wed Nov 29 11:32:04 2017	2	7	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			240	7	2	
21622	Wed Nov 29 11:32:12 2017	2	8	208::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	40	1		240	8	2	
21622	Wed Nov 29 11:32:31 2017	2	9	2::2	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			240	9	2	
21622	Wed Nov 29 11:32:39 2017	2	10	240::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	39	1		240	10	2	
21622	Wed Nov 29 11:33:12 2017	3	1	266::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	41	5		240	11	2	
21622	Wed Nov 29 11:33:31 2017	3	2	214::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	35	5		240	12	2	
21622	Wed Nov 29 11:33:50 2017	3	3	230::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	79	5		240	13	2	
21622	Wed Nov 29 11:34:09 2017	3	4	208::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	79	6		240	14	2	
21622	Wed Nov 29 11:34:28 2017	3	5	213::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	50	4		240	15	2	
21622	Wed Nov 29 11:34:47 2017	3	6	229::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	80	7		240	16	2	
21622	Wed Nov 29 11:35:06 2017	3	7	205::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	48	5		240	17	2	
21622	Wed Nov 29 11:35:26 2017	3	8	204::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	51	4		240	18	2	
21622	Wed Nov 29 11:35:44 2017	3	9	203::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	7		240	19	2	
21622	Wed Nov 29 11:36:04 2017	3	10	143::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	50	4		240	20	2	
21622	Wed Nov 29 11:36:21 2017	3	11	217::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	8		240	21	2	
21622	Wed Nov 29 11:36:41 2017	3	12	224::11	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	2		240	22	2	
21622	Wed Nov 29 11:37:00 2017	3	13	196::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	39	2		240	23	2	
21622	Wed Nov 29 11:37:19 2017	3	14	97::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	999	9		240	24	2	
21622	Wed Nov 29 11:37:38 2017	3	15	262::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	9		240	25	2	
21622	Wed Nov 29 11:37:56 2017	3	16	182::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	40	1		240	26	2	
21622	Wed Nov 29 11:38:15 2017	3	17	210::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	99	10		240	27	2	
21622	Wed Nov 29 11:38:33 2017	3	18	234::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	7		240	28	2	
21622	Wed Nov 29 11:38:52 2017	3	19	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			240	29	2	
21622	Wed Nov 29 11:38:59 2017	3	20	245::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	40	2		240	30	2	
