CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'11/01/2018 11:57:11';0001,000;'ACT:PROB';2271943,940;0621,000;2465216,000;193272,060;-0550,000;9999,000;9999,000;0027,000;1801111157,000
'11/01/2018 11:57:11';0002,000;'ACT:PROB';147759,280;0631,000;13022710,000;12874950,720;-0550,000;0040,000;0039,000;0037,000;1801111157,000
'11/01/2018 11:57:11';0003,000;'ACT:PROB';147334,995;0626,000;13865070,000;13717735,005;-0550,000;0027,000;0040,000;0039,000;1801111157,000
'11/01/2018 11:57:11';0004,000;'ACT:PROB';228762,707;0624,000;14338620,000;14109857,293;-0550,000;0033,000;0032,000;0028,000;1801111157,000
'11/01/2018 11:57:11';0005,000;'ACT:PROB';162781,262;0628,000;8339958,000;8177176,738;-0550,000;0037,000;0036,000;0033,000;1801111157,000
'11/01/2018 11:57:11';0006,000;'ACT:PROB';127453,930;0629,000;8821284,000;8693830,070;-0550,000;0035,000;0034,000;0034,000;1801111157,000
'11/01/2018 11:57:11';0007,000;'ACT:PROB';262919,714;0626,000;5274516,000;5011596,286;-0550,000;0035,000;0034,000;0029,000;1801111157,000
'11/01/2018 11:57:11';0008,000;'ACT:PROB';257062,981;0635,000;11216120,000;10959057,019;-0550,000;0045,000;0044,000;0040,000;1801111157,000
'11/01/2018 11:57:11';0009,000;'ACT:PROB';254053,897;0625,000;12761510,000;12507456,103;-0550,000;0033,000;0032,000;0029,000;1801111157,000
'11/01/2018 11:57:11';0010,000;'ACT:PROB';227606,652;0619,000;9211650,000;8984043,348;-0550,000;0032,000;0031,000;0024,000;1801111157,000
'11/01/2018 11:57:11';0011,000;'ACT:PROB';181704,862;0664,000;10281320,000;10099615,138;-0550,000;0071,000;0070,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0012,000;'ACT:PROB';1254782,667;0661,000;7897577,000;6642794,333;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0013,000;'ACT:PROB';288608,722;0620,000;10859480,000;10570871,278;-0550,000;0033,000;0032,000;0029,000;1801111157,000
'11/01/2018 11:57:11';0014,000;'ACT:PROB';421766,363;0657,000;8630567,000;8208800,637;-0550,000;0072,000;0071,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0015,000;'ACT:PROB';375353,918;0682,000;9878940,000;9503586,082;-0550,000;9999,000;9999,000;0069,000;1801111157,000
'11/01/2018 11:57:11';0016,000;'ACT:PROB';875020,497;0678,000;7554793,000;6679772,503;-0550,000;9999,000;9999,000;0042,000;1801111157,000
'11/01/2018 11:57:11';0017,000;'ACT:PROB';571474,930;0660,000;10279960,000;9708485,070;-0550,000;0070,000;0069,000;0062,000;1801111157,000
'11/01/2018 11:57:11';0018,000;'ACT:PROB';271837,214;0681,000;10034890,000;9763052,786;-0550,000;9999,000;9999,000;0063,000;1801111157,000
'11/01/2018 11:57:11';0019,000;'ACT:PROB';266397,702;0658,000;12155420,000;11889022,298;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0020,000;'ACT:PROB';244768,071;0619,000;12136910,000;11892141,929;-0550,000;0034,000;0033,000;0030,000;1801111157,000
'11/01/2018 11:57:11';0021,000;'ACT:PROB';309236,129;0649,000;14524150,000;14214913,871;-0550,000;0060,000;0059,000;0053,000;1801111157,000
'11/01/2018 11:57:11';0022,000;'ACT:PROB';1232877,765;0711,000;8229001,000;6996123,235;-0550,000;9999,000;9999,000;0021,000;1801111157,000
'11/01/2018 11:57:11';0023,000;'ACT:PROB';517718,612;0671,000;9239347,000;8721628,388;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0024,000;'ACT:PROB';895571,646;0687,000;3397117,000;2501545,354;-0550,000;9999,000;9999,000;0029,000;1801111157,000
'11/01/2018 11:57:11';0025,000;'ACT:PROB';119491,461;0628,000;16199290,000;16079798,539;-0550,000;9999,000;0037,000;0034,000;1801111157,000
'11/01/2018 11:57:11';0026,000;'ACT:PROB';513472,272;0691,000;9309803,000;8796330,728;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0027,000;'ACT:PROB';151553,005;0691,000;7092968,000;6941414,995;-0550,000;9999,000;9999,000;0049,000;1801111157,000
'11/01/2018 11:57:11';0028,000;'ACT:PROB';161472,362;0687,000;7740213,000;7578740,638;-0550,000;9999,000;9999,000;0054,000;1801111157,000
'11/01/2018 11:57:11';0029,000;'ACT:PROB';337288,306;0664,000;5447726,000;5110437,694;-0550,000;0075,000;0074,000;0066,000;1801111157,000
'11/01/2018 11:57:11';0030,000;'ACT:PROB';237896,837;0656,000;9128337,000;8890440,163;-0550,000;0064,000;0063,000;0061,000;1801111157,000
'11/01/2018 11:57:11';0031,000;'ACT:PROB';246940,055;0655,000;7940517,000;7693576,945;-0550,000;0063,000;0062,000;0058,000;1801111157,000
'11/01/2018 11:57:11';0032,000;'ACT:PROB';144176,734;0676,000;14535680,000;14391503,266;-0550,000;0070,000;0069,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0033,000;'ACT:PROB';164608,402;0694,000;8481555,000;8316946,598;-0550,000;9999,000;9999,000;0045,000;1801111157,000
'11/01/2018 11:57:11';0034,000;'ACT:PROB';170477,953;0670,000;10383860,000;10213382,047;-0550,000;0078,000;0077,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0035,000;'ACT:PROB';157116,244;0717,000;9029615,000;8872498,756;-0550,000;9999,000;9999,000;0069,000;1801111157,000
'11/01/2018 11:57:11';0036,000;'ACT:PROB';182724,746;0669,000;5023811,000;4841086,254;-0550,000;0070,000;0069,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0037,000;'ACT:PROB';318354,888;0675,000;13686730,000;13368375,112;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0038,000;'ACT:PROB';180033,132;0651,000;7158016,000;6977982,868;-0550,000;0063,000;0062,000;0059,000;1801111157,000
'11/01/2018 11:57:11';0039,000;'ACT:PROB';227892,590;0663,000;4446707,000;4218814,410;-0550,000;0070,000;0069,000;0064,000;1801111157,000
'11/01/2018 11:57:11';0040,000;'ACT:PROB';351817,525;0666,000;5383608,000;5031790,475;-0550,000;0072,000;0071,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0041,000;'ACT:PROB';146139,005;0700,000;5838599,000;5692459,995;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0042,000;'ACT:PROB';133974,229;0638,000;9361899,000;9227924,771;-0550,000;0041,000;0040,000;0069,000;1801111157,000
'11/01/2018 11:57:11';0043,000;'ACT:PROB';308539,116;0667,000;4164075,000;3855535,884;-0550,000;9999,000;9999,000;0023,000;1801111157,000
'11/01/2018 11:57:11';0044,000;'ACT:PROB';191064,766;0665,000;8727601,000;8536536,234;-0550,000;0072,000;0071,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0045,000;'ACT:PROB';165195,214;0716,000;4922529,000;4757333,786;-0550,000;9999,000;9999,000;0041,000;1801111157,000
'11/01/2018 11:57:11';0046,000;'ACT:PROB';162592,613;0656,000;5752656,000;5590063,387;-0550,000;0054,000;0053,000;0043,000;1801111157,000
'11/01/2018 11:57:11';0047,000;'ACT:PROB';179821,634;0630,000;3607448,000;3427626,366;-0550,000;0051,000;0050,000;0042,000;1801111157,000
'11/01/2018 11:57:11';0048,000;'ACT:PROB';230100,068;0651,000;3245254,000;3015153,932;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0049,000;'ACT:PROB';296201,933;0669,000;5284877,000;4988675,067;-0550,000;0074,000;0073,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0050,000;'ACT:PROB';271012,655;0649,000;5099019,000;4828006,345;-0550,000;0066,000;0065,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0051,000;'ACT:PROB';242647,888;0666,000;4036788,000;3794140,112;-0550,000;9999,000;9999,000;0028,000;1801111157,000
'11/01/2018 11:57:11';0052,000;'ACT:PROB';382675,097;0667,000;9555244,000;9172568,903;-0550,000;0079,000;0078,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0053,000;'ACT:PROB';204930,548;0658,000;5241911,000;5036980,452;-0550,000;9999,000;9999,000;9999,000;1801111157,000
'11/01/2018 11:57:11';0054,000;'ACT:PROB';211145,575;0665,000;5437290,000;5226144,425;-0550,000;0076,000;0075,000;9999,000;1801111157,000
