version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Tue Dec 12 18:42:26 2017	2	1	70::47	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	999		200	1	2	
21622	Tue Dec 12 18:42:44 2017	2	2	252::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	17	6		200	2	2	
21622	Tue Dec 12 18:43:03 2017	2	3	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	3	2	
21622	Tue Dec 12 18:43:13 2017	2	4	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	4	2	
21622	Tue Dec 12 18:43:21 2017	2	5	211::12	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	23	4		200	5	2	
21622	Tue Dec 12 18:43:38 2017	2	6	294::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	23	5		200	6	2	
21622	Tue Dec 12 18:43:55 2017	2	7	259::11	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	78	5		200	7	2	
21622	Tue Dec 12 18:44:13 2017	2	8	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	8	2	
21622	Tue Dec 12 18:44:22 2017	2	9	326::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	79	5		200	9	2	
21622	Tue Dec 12 18:44:40 2017	2	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	10	2	
21622	Tue Dec 12 18:45:16 2017	3	1	214::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	21	5		200	11	2	
21622	Tue Dec 12 18:45:33 2017	3	2	218::11	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	5		200	12	2	
21622	Tue Dec 12 18:45:51 2017	3	3	282::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	80	4		200	13	2	
21622	Tue Dec 12 18:46:09 2017	3	4	270::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	6		200	14	2	
21622	Tue Dec 12 18:46:28 2017	3	5	260::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	8		200	15	2	
21622	Tue Dec 12 18:46:46 2017	3	6	266::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	5		200	16	2	
21622	Tue Dec 12 18:47:03 2017	3	7	220::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	6		200	17	2	
21622	Tue Dec 12 18:47:21 2017	3	8	205::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	80	5		200	18	2	
21622	Tue Dec 12 18:47:39 2017	3	9	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			200	19	2	
21622	Tue Dec 12 18:47:47 2017	3	10	309::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	5		200	20	2	
21622	Tue Dec 12 18:48:05 2017	3	11	235::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	6		200	21	2	
21622	Tue Dec 12 18:48:24 2017	3	12	211::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	7		200	22	2	
21622	Tue Dec 12 18:48:42 2017	3	13	611::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	7		200	23	2	
21622	Tue Dec 12 18:49:00 2017	3	14	135::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	999	4		200	24	2	
21622	Tue Dec 12 18:49:19 2017	3	15	300::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	5		200	25	2	
21622	Tue Dec 12 18:49:37 2017	3	16	283::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	5		200	26	2	
21622	Tue Dec 12 18:49:56 2017	3	17	252::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	80	5		200	27	2	
21622	Tue Dec 12 18:50:14 2017	3	18	256::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	5		200	28	2	
21622	Tue Dec 12 18:50:33 2017	3	19	255::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	5		200	29	2	
21622	Tue Dec 12 18:50:53 2017	3	20	358::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	5		200	30	2	
21622	Tue Dec 12 18:51:13 2017	3	21	255::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	5		200	31	2	
21622	Tue Dec 12 18:51:31 2017	3	22	236::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	80	5		200	32	2	
21622	Tue Dec 12 18:51:50 2017	3	23	236::11	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	79	6		200	33	2	
21622	Tue Dec 12 18:52:08 2017	3	24	362::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	5		200	34	2	
21622	Tue Dec 12 18:52:26 2017	3	25	243::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	20	5		200	35	2	
21622	Tue Dec 12 18:52:43 2017	4	1	266::11	2249.14		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	40	6		200	36	2	
21622	Tue Dec 12 18:53:03 2017	4	2	115::10	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	60	5		200	37	2	
21622	Tue Dec 12 18:53:21 2017	4	3	117::11	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	999	5		200	38	2	
21622	Tue Dec 12 18:53:39 2017	4	4	209::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	5		200	39	2	
21622	Tue Dec 12 18:53:57 2017	4	5	215::10	2249.14		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	40	5		200	40	2	
21622	Tue Dec 12 18:54:17 2017	4	6	479::10	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	60	5		200	41	2	
21622	Tue Dec 12 18:54:37 2017	4	7	325::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	60	5		200	42	2	
21622	Tue Dec 12 18:54:55 2017	4	8	369::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	33	4		200	43	2	
21622	Tue Dec 12 18:55:14 2017	4	9	222::10	2249.14		1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	71	5		200	44	2	
21622	Tue Dec 12 18:55:33 2017	4	10	199::11	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	49	5		200	45	2	
21622	Tue Dec 12 18:55:50 2017	4	11	142::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	50	5		200	46	2	
21622	Tue Dec 12 18:56:09 2017	4	12	273::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	20	5		200	47	2	
21622	Tue Dec 12 18:56:29 2017	4	13	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			200	48	2	
21622	Tue Dec 12 18:56:36 2017	4	14	251::10	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	50	8		200	49	2	
21622	Tue Dec 12 18:56:56 2017	4	15	251::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	71	5		200	50	2	
21622	Tue Dec 12 18:57:15 2017	4	16	258::10	2249.14		0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	31	5		200	51	2	
21622	Tue Dec 12 18:57:35 2017	4	17	369::11	2249.14		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	60	5		200	52	2	
21622	Tue Dec 12 18:57:55 2017	4	18	256::10	2249.14		0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	20	5		200	53	2	
21622	Tue Dec 12 18:58:12 2017	4	19	236::10	2249.14		0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	40	5		200	54	2	
21622	Tue Dec 12 18:58:30 2017	4	20	439::12	2249.14		0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	44	5		200	55	2	
21622	Tue Dec 12 18:58:48 2017	4	21	240::10	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	20	5		200	56	2	
21622	Tue Dec 12 18:59:06 2017	4	22	291::12	2249.14		0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	40	3		200	57	2	
21622	Tue Dec 12 18:59:24 2017	4	23	230::10	2249.14		0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	25	2		200	58	2	
21622	Tue Dec 12 18:59:41 2017	4	24	95::12	2249.14		0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	999	2		200	59	2	
21622	Tue Dec 12 18:59:59 2017	4	25	328::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	54	1		200	60	2	
21622	Tue Dec 12 19:00:19 2017	4	26	127::12	2249.14		1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	999	1		200	61	2	
21622	Tue Dec 12 19:00:36 2017	4	27	260::10	2249.14		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	50	5		200	62	2	
21622	Tue Dec 12 19:00:54 2017	4	28	239::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	60	5		200	63	2	
21622	Tue Dec 12 19:01:13 2017	4	29	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	999			200	64	2	
21622	Tue Dec 12 19:01:20 2017	4	30	228::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	50	4		200	65	2	
21622	Tue Dec 12 19:01:39 2017	4	31	348::11	2249.14		0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	20	4		200	66	2	
21622	Tue Dec 12 19:01:56 2017	4	32	401::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	25	3		200	67	2	
21622	Tue Dec 12 19:02:15 2017	4	33	194::11	2249.14		0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	25	3		200	68	2	
21622	Tue Dec 12 19:02:34 2017	4	34	262::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	61	3		200	69	2	
21622	Tue Dec 12 19:02:53 2017	4	35	252::10	2249.14		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	50	3		200	70	2	
21622	Tue Dec 12 19:03:11 2017	4	36	300::11	2249.14		0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	40	3		200	71	2	
